0.58643,0.58672,0.58785,0.58996,0.59474,0.59485,0.59514,0.59709,0.59824,0.59663,0.59165,0.58187,0.56371,0.54641,0.52008,0.51879,0.51808,0.51792,0.5442,0.54148,0.55204,0.55228,0.53787,0.54035,0.53785,0.53247,0.5268,0.52441,0.52312,0.52041,0.5189,0.51859,0.51945,0.51948,0.51954,0.52088,0.52772,0.52906,0.53224,0.54335,0.54405,0.55224,0.55898,0.57065,0.57396,0.57499,0.57655,0.58063
0.69378,0.69417,0.69483,0.698,0.69887,0.70543,0.70897,0.71795,0.72673,0.72888,0.73859,0.74842,0.75658,0.76762,0.77043,0.77556,0.77411,0.77427,0.76896,0.76092,0.74906,0.74046,0.74306,0.73091,0.72581,0.71068,0.69247,0.67517,0.66255,0.64627,0.6348,0.62589,0.61028,0.5907,0.59364,0.58525,0.57726,0.57012,0.56439,0.56161,0.55816,0.55802,0.55783,0.55791,0.55781,0.55794,0.55823,0.55882
0.37572,0.37551,0.37524,0.37313,0.35918,0.3561,0.35341,0.34007,0.33579,0.31871,0.30658,0.29808,0.27551,0.26946,0.2542,0.25256,0.25327,0.25864,0.27242,0.28902,0.30147,0.32156,0.32812,0.34017,0.34385,0.36176,0.39023,0.41582,0.41835,0.43131,0.44031,0.46443,0.4669,0.48018,0.48957,0.50731,0.50665,0.51132,0.51826,0.52579,0.53422,0.53849,0.54043,0.54142,0.54196,0.54232,0.54253,0.54226
0.32621,0.32616,0.32575,0.32477,0.32167,0.3209,0.31389,0.31282,0.30239,0.29564,0.28736,0.26991,0.23302,0.22817,0.22266,0.22432,0.2184,0.21758,0.21455,0.20756,0.19822,0.19925,0.19599,0.19729,0.19907,0.20401,0.21148,0.21391,0.21596,0.21879,0.22013,0.22341,0.23382,0.22767,0.22651,0.23896,0.23933,0.24022,0.24518,0.25331,0.25572,0.26538,0.27492,0.28578,0.30728,0.3073,0.31691,0.32559
0.61047,0.61042,0.61038,0.61031,0.61015,0.6099,0.6093,0.60508,0.60486,0.59873,0.59363,0.59898,0.60145,0.60683,0.6111,0.60461,0.60068,0.60074,0.59116,0.57985,0.57324,0.5719,0.58383,0.58421,0.5891,0.59581,0.6105,0.61407,0.61117,0.6145,0.61735,0.61658,0.6166,0.6184,0.61681,0.6142,0.61433,0.6161,0.61525,0.61519,0.61515,0.61633,0.6163,0.61678,0.61769,0.62026,0.61913,0.62055
0.48677,0.48676,0.48675,0.48672,0.48669,0.48675,0.48697,0.48797,0.48929,0.48983,0.49258,0.48922,0.49033,0.48715,0.48549,0.48801,0.48159,0.47314,0.4986,0.49363,0.49756,0.50673,0.50602,0.50407,0.50121,0.48343,0.46774,0.47517,0.47798,0.47256,0.46978,0.47393,0.47311,0.46742,0.4651,0.4661,0.47031,0.47113,0.47079,0.47414,0.47742,0.47707,0.48101,0.48041,0.48088,0.48172,0.48164,0.48159
0.23489,0.23489,0.23491,0.23496,0.23482,0.2348,0.235,0.23537,0.2381,0.23778,0.23851,0.23837,0.23666,0.23416,0.23256,0.23131,0.23042,0.22956,0.2289,0.22863,0.22751,0.22719,0.22701,0.22587,0.22507,0.22494,0.2248,0.22466,0.22453,0.22437,0.22407,0.22348,0.22334,0.22234,0.22186,0.22143,0.22163,0.22152,0.22154,0.22191,0.2222,0.22229,0.22245,0.2225,0.2225,0.22239,0.22305,0.22389
0.67274,0.69683,0.70313,0.70028,0.70531,0.71165,0.71466,0.71659,0.71222,0.71547,0.71282,0.71018,0.70276,0.66571,0.65906,0.63398,0.59778,0.59855,0.59605,0.59519,0.58412,0.58225,0.57842,0.57763,0.57428,0.57443,0.57341,0.57325,0.57321,0.57923,0.58439,0.58571,0.58721,0.58727,0.58745,0.58753,0.58737,0.58665,0.58608,0.58531,0.58327,0.58199,0.58061,0.58114,0.57997,0.57966,0.56597,0.53003
0.52496,0.52515,0.52533,0.52544,0.52545,0.52555,0.52609,0.5314,0.53269,0.53391,0.53945,0.59911,0.60652,0.62035,0.64286,0.6373,0.62426,0.50865,0.53186,0.5419,0.55166,0.55831,0.59825,0.60531,0.61398,0.65977,0.68047,0.70092,0.70516,0.69586,0.6915,0.67749,0.66445,0.67709,0.69075,0.68049,0.47267,0.48609,0.49537,0.50106,0.50386,0.50495,0.50518,0.50521,0.50535,0.50541,0.50526,0.50533
0.44347,0.44877,0.40328,0.36006,0.31591,0.27709,0.16461,0.063274,-0.099732,-0.20137,-0.2764,-0.3651,-0.40129,-0.4495,-0.50964,-0.53913,-0.53997,-0.55839,-0.57354,-0.57215,-0.56388,-0.54837,-0.60651,-0.60501,-0.60549,-0.59255,-0.59497,-0.57914,-0.56295,-0.57985,-0.60301,-0.59672,-0.5821,-0.57761,-0.55887,-0.52018,-0.44738,-0.25982,-0.16429,-0.050749,-0.0059095,0.026336,0.10791,0.16723,0.21845,0.26281,0.29676,0.32195
