0.52896,0.52817,0.52211,0.51993,0.52,0.52392,0.52578,0.5275,0.52962,0.53574,0.54765,0.56146,0.57283,0.57356,0.57611,0.57503,0.57276,0.5722,0.57166,0.5723,0.5734,0.57244,0.57292,0.57187,0.57005,0.56862,0.56828,0.56869,0.56868,0.56865
0.83024,0.90219,0.90856,0.93356,0.9426,0.95205,0.9635,0.96444,0.97368,0.98625,0.99658,0.99857,0.99986,1,0.99611,0.98495,0.98397,0.97887,0.97666,0.96341,0.96198,0.95487,0.94843,0.93359,0.91758,0.90585,0.89192,0.8669,0.84051,0.80369
0.14758,0.13372,0.096378,0.065049,0.041506,0.026775,0.0044626,0.010177,-0.0035063,-0.0059653,-0.011247,-0.01653,-0.020195,-0.020696,-0.021948,-0.021744,-0.016234,-0.014572,-0.010223,-0.0049407,-0.0046447,0.0015255,0.0043715,0.018624,0.040482,0.04285,0.072266,0.10225,0.13404,0.16548
0.32393,0.31988,0.31593,0.3183,0.3163,0.31623,0.31555,0.30557,0.29733,0.27852,0.26113,0.24688,0.2329,0.22807,0.23119,0.23062,0.22743,0.22736,0.22994,0.23749,0.24405,0.25268,0.26363,0.28374,0.33323,0.33485,0.37054,0.3686,0.38169,0.38097
0.57514,0.57416,0.57414,0.5752,0.56046,0.54417,0.53693,0.53557,0.53079,0.52881,0.52335,0.52018,0.51553,0.51326,0.51051,0.51021,0.50947,0.51007,0.51143,0.51297,0.51701,0.51952,0.52511,0.52631,0.53555,0.53424,0.53828,0.54313,0.54845,0.55184
0.45385,0.44491,0.42892,0.4242,0.42404,0.42852,0.4298,0.45432,0.48821,0.50906,0.54361,0.55194,0.5569,0.56804,0.57577,0.58094,0.58564,0.57226,0.56775,0.57727,0.57294,0.56898,0.56153,0.55447,0.5488,0.51963,0.50524,0.51519,0.51385,0.50924
0.14751,0.14544,0.14428,0.14041,0.13604,0.13388,0.1347,0.14141,0.14847,0.15066,0.17443,0.18533,0.18895,0.20054,0.20669,0.20489,0.20129,0.18766,0.17925,0.17607,0.17705,0.18037,0.18463,0.18144,0.18073,0.17281,0.16949,0.17397,0.18076,0.17944
0.59044,0.58917,0.60983,0.62699,0.63051,0.62027,0.58454,0.57212,0.5889,0.58444,0.56291,0.5343,0.5571,0.5836,0.5802,0.57579,0.56935,0.56709,0.56684,0.56717,0.555,0.55981,0.56269,0.5644,0.58131,0.57687,0.60006,0.6186,0.61742,0.61381
0.5868,0.58888,0.59736,0.60731,0.50083,0.51554,0.54,0.53851,0.55139,0.55154,0.56389,0.56476,0.5681,0.57129,0.57049,0.57243,0.57227,0.57075,0.5656,0.56477,0.55758,0.55375,0.54959,0.54166,0.53321,0.52987,0.52663,0.52207,0.51258,0.51449
-0.13108,-0.26866,-0.36443,-0.49518,-0.52483,-0.53854,-0.55504,-0.56057,-0.56649,-0.54441,-0.53241,-0.54603,-0.53639,-0.52283,-0.5254,-0.52075,-0.49405,-0.46442,-0.46629,-0.22784,-0.11707,-0.012431,0.082648,0.17213,0.24569,0.30532,0.35627,0.39427,0.4138,0.42326
