0.32037,0.32013,0.32,0.32043,0.32406,0.32652,0.33744,0.33688,0.3375,0.33656,0.33534,0.33481,0.3345,0.33877,0.33615,0.33738,0.33748,0.33577,0.33147,0.32872,0.32641,0.31751,0.3191,0.3184,0.31727,0.3148,0.30856,0.31198,0.31263,0.31343,0.31355,0.3099,0.30786,0.30634,0.30341,0.30043,0.29788,0.2965,0.29598,0.29559,0.29555,0.29574,0.2952,0.29464,0.29446,0.29345,0.2925,0.28871,0.28773,0.28855,0.28996,0.28959,0.29116,0.29198,0.29321,0.29466,0.29639,0.299,0.29955,0.30169,0.3035,0.30622,0.30677,0.30814,0.30925
0.94731,0.94786,0.94964,0.95067,0.95246,0.95442,0.96152,0.9574,0.95825,0.95898,0.96214,0.96335,0.96386,0.96447,0.96537,0.9675,0.97022,0.97081,0.97942,0.98276,0.98299,0.98235,0.98356,0.98411,0.98473,0.98606,0.98613,0.98837,0.98988,0.99197,0.9921,0.99295,0.99334,0.99361,0.99455,0.99496,0.99634,0.99826,0.99824,0.99821,0.99982,0.99929,1,0.99899,0.99336,0.98382,0.97798,0.9685,0.95392,0.93096,0.90821,0.88255,0.84842,0.82557,0.82924,0.822,0.80847,0.80332,0.79137,0.79698,0.79971,0.79801,0.79998,0.80852,0.80992
-0.45928,-0.46058,-0.46127,-0.46237,-0.4634,-0.46518,-0.46674,-0.46843,-0.47166,-0.47397,-0.47555,-0.47608,-0.47768,-0.47869,-0.47912,-0.47974,-0.48027,-0.48725,-0.48796,-0.49121,-0.49075,-0.49471,-0.49334,-0.49469,-0.49558,-0.5,-0.4975,-0.50071,-0.50353,-0.50712,-0.50749,-0.50897,-0.50918,-0.50966,-0.51096,-0.51348,-0.51536,-0.51575,-0.51728,-0.51701,-0.51623,-0.51531,-0.51422,-0.51458,-0.50646,-0.49267,-0.47601,-0.47388,-0.45607,-0.4281,-0.40132,-0.37204,-0.34608,-0.32619,-0.30893,-0.29783,-0.28503,-0.28117,-0.27943,-0.27585,-0.27645,-0.27663,-0.28057,-0.2846,-0.29685
0.17738,0.17818,0.18222,0.1855,0.20019,0.2131,0.24113,0.26006,0.25938,0.25773,0.24769,0.21167,0.1733,0.15227,0.093005,0.043355,-0.013391,-0.025225,-0.023348,-0.026301,-0.025431,-0.026713,-0.027469,-0.029117,-0.042874,-0.061873,-0.066726,-0.074807,-0.0784,-0.086984,-0.087076,-0.089457,-0.090555,-0.090716,-0.093577,-0.095545,-0.10695,-0.11901,-0.12654,-0.13432,-0.13075,-0.1354,-0.13627,-0.13608,-0.13563,-0.13455,-0.13382,-0.13135,-0.12292,-0.094927,-0.06462,-0.035137,0.013872,0.024928,0.050817,0.07222,0.092043,0.095545,0.10333,0.11718,0.11678,0.12287,0.13081,0.13692,0.14431
0.33083,0.33078,0.33076,0.33073,0.33063,0.32929,0.32778,0.32045,0.32449,0.32064,0.31919,0.31933,0.31934,0.3197,0.32008,0.3206,0.3212,0.32171,0.32142,0.31822,0.31566,0.31415,0.31318,0.31303,0.31182,0.3117,0.31195,0.31239,0.3128,0.31261,0.31121,0.31028,0.30878,0.30834,0.30835,0.30839,0.30878,0.30965,0.31001,0.31005,0.31001,0.31036,0.31052,0.31303,0.31421,0.31903,0.32396,0.32765,0.33186,0.33498,0.3384,0.33848,0.34124,0.34183,0.34488,0.34717,0.34768,0.34912,0.34864,0.34927,0.34964,0.34976,0.34962,0.34908,0.34874
0.38207,0.38204,0.38206,0.38244,0.38373,0.38591,0.39049,0.3943,0.39644,0.39926,0.39615,0.39329,0.38686,0.36915,0.36704,0.36117,0.35403,0.3467,0.35607,0.35864,0.36516,0.36945,0.37174,0.37478,0.37368,0.37349,0.37256,0.36997,0.36491,0.36553,0.36762,0.37139,0.37402,0.37343,0.37463,0.37471,0.37451,0.37423,0.37391,0.37348,0.37353,0.37329,0.3727,0.37033,0.36571,0.35609,0.34614,0.33739,0.33086,0.33416,0.3325,0.33164,0.33109,0.32849,0.32154,0.31712,0.31356,0.31081,0.31061,0.31178,0.31315,0.31258,0.31646,0.3152,0.31891
0.037815,0.038388,0.038868,0.039006,0.038937,0.03912,0.039189,0.040104,0.039807,0.040402,0.04086,0.048803,0.056883,0.0529,0.05686,0.064826,0.068992,0.07412,0.076684,0.077141,0.077027,0.076684,0.07689,0.077141,0.078103,0.077965,0.077714,0.077485,0.07721,0.078698,0.077943,0.078858,0.078309,0.076775,0.074715,0.076157,0.074303,0.073593,0.072907,0.072632,0.072334,0.072151,0.070274,0.069816,0.065582,0.063109,0.058966,0.062056,0.063201,0.050726,0.050268,0.05084,0.051298,0.050932,0.050749,0.046491,0.040837,0.038731,0.03255,0.030605,0.030101,0.027698,0.025409,0.014925,0.01156
0.19518,0.20188,0.20554,0.19925,0.21084,0.23183,0.23623,0.24282,0.23893,0.23737,0.24761,0.24634,0.25352,0.25972,0.27071,0.27214,0.27689,0.28016,0.2787,0.25542,0.25985,0.263,0.26495,0.26422,0.25797,0.25079,0.24951,0.24482,0.24548,0.24101,0.23777,0.23395,0.23623,0.23714,0.24697,0.24819,0.24274,0.2341,0.23098,0.22851,0.21443,0.21484,0.21489,0.21848,0.22688,0.23624,0.22795,0.21333,0.19754,0.14364,0.13986,0.14411,0.16831,0.19323,0.21299,0.21617,0.24474,0.25628,0.27048,0.28374,0.29007,0.29475,0.3186,0.34317,0.36894
0.33668,0.33673,0.3367,0.33677,0.33709,0.33969,0.34109,0.34699,0.34672,0.3476,0.34958,0.35084,0.34957,0.34958,0.34891,0.34817,0.34683,0.34545,0.34554,0.34878,0.35171,0.35469,0.35611,0.35669,0.3589,0.35751,0.3566,0.35569,0.35516,0.35522,0.35638,0.35791,0.35886,0.35933,0.36022,0.36029,0.36011,0.36015,0.36032,0.36029,0.3602,0.36017,0.35982,0.35893,0.35626,0.35155,0.34607,0.33624,0.32927,0.32946,0.32681,0.32551,0.32439,0.32278,0.31956,0.31923,0.31813,0.31753,0.31654,0.31707,0.31643,0.31669,0.31718,0.31806,0.31911
0.29572,0.29608,0.2273,0.17245,0.11422,0.046079,-0.021243,-0.091425,-0.16335,-0.23696,-0.29682,-0.34199,-0.3757,-0.3703,-0.34423,-0.3277,-0.31999,-0.3229,-0.32377,-0.30454,-0.27961,-0.2981,-0.32539,-0.32324,-0.32301,-0.31967,-0.32219,-0.3199,-0.32067,-0.30795,-0.29593,-0.29341,-0.28297,-0.28497,-0.2884,-0.29124,-0.28123,-0.27686,-0.26443,-0.24049,-0.2048,-0.17802,-0.12807,-0.10113,-0.067276,-0.0038227,0.037312,0.078446,0.12353,0.17419,0.24135,0.2477,0.24692,0.24843,0.24164,0.23023,0.2161,0.20393,0.18788,0.18155,0.18006,0.17447,0.17074,0.17105,0.16868
