0.34736,0.34732,0.34724,0.34712,0.34703,0.34701,0.34702,0.34696,0.34667,0.3372,0.33654,0.33397,0.33262,0.33326,0.33347,0.33556,0.33845,0.33953,0.33899,0.33866,0.33923,0.33928,0.33931,0.33977,0.33967,0.33982,0.33986,0.33959,0.33959,0.33928,0.33859,0.33851,0.33841,0.33832,0.33705,0.33473,0.33242,0.33206,0.33069,0.33002
0.97069,0.97047,0.97207,0.97338,0.97443,0.97526,0.97538,0.97541,0.97567,0.97705,0.97931,0.97953,0.98022,0.98797,0.98858,0.98913,0.99704,0.99738,0.99657,0.99609,0.99542,0.99762,0.99864,0.99912,0.99921,0.99952,0.99952,0.9994,0.99962,0.99976,0.99971,0.99964,0.99967,0.99981,0.99981,0.99993,1,0.99986,0.99936,0.99876
-0.51096,-0.51075,-0.51058,-0.51127,-0.51225,-0.5138,-0.51458,-0.51525,-0.51594,-0.51914,-0.51837,-0.52304,-0.5295,-0.53022,-0.52967,-0.5332,-0.53672,-0.5397,-0.53923,-0.53884,-0.53851,-0.54106,-0.54316,-0.54421,-0.54497,-0.5463,-0.54642,-0.5473,-0.54826,-0.54902,-0.54921,-0.54978,-0.55059,-0.55152,-0.55169,-0.55248,-0.55345,-0.55321,-0.55352,-0.55341
0.071922,0.07197,0.072494,0.073304,0.074234,0.075044,0.07564,0.075926,0.075831,0.074258,0.071589,0.048115,0.046256,0.013822,0.015085,-0.021448,-0.032172,-0.037915,-0.049545,-0.071279,-0.081097,-0.095515,-0.11711,-0.13148,-0.13062,-0.15459,-0.15528,-0.16267,-0.17692,-0.18214,-0.20075,-0.20099,-0.19851,-0.20445,-0.21136,-0.21148,-0.20621,-0.19401,-0.19215,-0.17104
0.32485,0.32488,0.3248,0.32475,0.32471,0.32465,0.32466,0.32467,0.32469,0.32489,0.32517,0.32535,0.32492,0.32372,0.32282,0.32181,0.3206,0.31897,0.31675,0.31758,0.31807,0.31806,0.31245,0.31211,0.31083,0.31009,0.30848,0.30691,0.30695,0.30538,0.30402,0.30323,0.30281,0.3027,0.30277,0.30324,0.30393,0.30546,0.30824,0.31052
0.30634,0.3056,0.30769,0.30885,0.30874,0.24285,0.21465,0.19154,0.1676,0.12816,0.071565,-0.0059816,-0.10245,-0.19754,-0.27515,-0.33116,-0.37601,-0.42214,-0.42195,-0.43446,-0.43303,-0.43561,-0.43556,-0.43311,-0.42991,-0.42953,-0.42822,-0.42477,-0.41869,-0.41712,-0.41604,-0.41542,-0.41099,-0.40949,-0.41676,-0.37589,-0.32341,-0.19594,-0.14854,-0.066942
0.028859,0.027358,0.026977,0.026143,0.021996,-0.0059578,-0.057028,-0.15883,-0.28507,-0.44161,-0.56175,-0.69808,-0.79112,-0.81228,-0.82725,-0.83204,-0.86466,-0.91182,-0.92708,-0.95026,-0.96299,-0.97035,-0.97352,-0.97407,-0.97495,-0.98694,-1,-0.99859,-0.99478,-0.99042,-0.98735,-0.9862,-0.97965,-0.93837,-0.86023,-0.76257,-0.63979,-0.36919,-0.24923,-0.11353
0.26717,0.26674,0.26898,0.26721,0.26357,0.24971,0.26757,0.31021,0.331,0.33676,0.33589,0.31574,0.30468,0.22159,0.1405,0.18239,0.34022,0.40393,0.3961,0.37645,0.35966,0.38725,0.41932,0.4446,0.46945,0.46532,0.46458,0.45404,0.44365,0.43887,0.43884,0.42059,0.43945,0.44263,0.43785,0.43546,0.43816,0.41713,0.3925,0.35834
0.31049,0.31064,0.31076,0.31086,0.31093,0.31097,0.31098,0.31097,0.31094,0.31074,0.31061,0.31059,0.31071,0.31109,0.3118,0.31287,0.31735,0.31771,0.31721,0.31945,0.32125,0.32254,0.3223,0.32225,0.32349,0.32341,0.32351,0.32384,0.32443,0.32553,0.3263,0.3269,0.32745,0.328,0.32797,0.32798,0.32761,0.3268,0.3266,0.3251
0.23911,0.21333,0.20025,0.18727,0.17672,0.17541,0.17502,0.17184,0.16929,0.1667,0.16411,0.16173,0.15951,0.19995,0.22933,0.21164,0.18104,0.17092,0.16176,0.16185,0.16198,0.16317,0.16235,0.16315,0.16437,0.16541,0.16583,0.16613,0.16624,0.16579,0.16561,0.16482,0.16399,0.16322,0.16229,0.15748,0.14973,0.14459,0.13479,0.10853
