0.28554,0.28344,0.2756,0.26369,0.26335,0.25976,0.25786,0.25786,0.25877,0.25911,0.2597,0.25989,0.26042,0.26213,0.26093,0.26095,0.25944,0.25968,0.26019,0.26154,0.26635,0.27546,0.27944
0.98132,0.98285,0.98872,0.99482,1,0.98932,0.98115,0.9763,0.97587,0.97599,0.97616,0.97625,0.97766,0.97807,0.97993,0.98239,0.98784,0.98774,0.98789,0.98774,0.98399,0.97379,0.95384
-0.51843,-0.51953,-0.51981,-0.52015,-0.51902,-0.51967,-0.52031,-0.52096,-0.52163,-0.52213,-0.52256,-0.52285,-0.52225,-0.52158,-0.52134,-0.5211,-0.52113,-0.52125,-0.5216,-0.52168,-0.51926,-0.518,-0.5071
0.13891,0.12421,0.10993,0.086969,0.079249,0.06459,0.066334,0.053791,0.057852,0.04918,0.046026,0.037354,0.031524,0.027009,0.020821,0.026221,0.05348,0.066979,0.12688,0.14694,0.1941,0.22869,0.24646
0.3058,0.3013,0.30178,0.29239,0.29376,0.29177,0.2902,0.28976,0.28913,0.2888,0.28857,0.28838,0.28829,0.28791,0.28772,0.28697,0.28512,0.28534,0.28476,0.28406,0.2847,0.28717,0.29316
0.2234,0.22228,0.2229,0.2248,0.23045,0.22996,0.23143,0.23111,0.23102,0.23319,0.23536,0.2346,0.23747,0.23968,0.2419,0.24445,0.24803,0.25077,0.25333,0.25852,0.27117,0.28491,0.29436
0.15346,0.14461,0.14138,0.14253,0.13302,0.14727,0.15558,0.14584,0.14102,0.1344,0.12905,0.12313,0.11879,0.12145,0.12419,0.12216,0.12132,0.12137,0.12105,0.11788,0.10722,0.10411,0.10782
0.29627,0.30914,0.3316,0.33132,0.33932,0.33034,0.32203,0.32385,0.33195,0.34195,0.3417,0.34906,0.35129,0.35561,0.35734,0.35617,0.35479,0.34888,0.32481,0.30216,0.30209,0.29986,0.2928
0.32426,0.32645,0.32935,0.33535,0.33582,0.33752,0.33855,0.33885,0.34099,0.34026,0.3396,0.34082,0.34123,0.34202,0.34263,0.34463,0.34387,0.34554,0.34661,0.34514,0.34178,0.34072,0.33572
-0.18462,-0.30264,-0.38456,-0.485,-0.52707,-0.59246,-0.63024,-0.66106,-0.68648,-0.69591,-0.69386,-0.67642,-0.64892,-0.58253,-0.53462,-0.36531,-0.30919,-0.19346,-0.11139,0.0011826,0.11483,0.16525,0.23242
-1,-0.8997,-0.78132,-0.6935,-0.62558,-0.56468,-0.52017,-0.48161,-0.46446,-0.44541,-0.43598,-0.41921,-0.43875,-0.36746,-0.30969,-0.30362,-0.31535,-0.33628,-0.3672,-0.34928,-0.36703,-0.36679,-0.38244
-0.067194,-0.12147,-0.11942,-0.067409,-0.035204,-0.005053,0.0035239,0.0066776,0.0094967,0.018217,0.033053,0.032671,0.025408,-0.013582,0.02806,0.033221,0.079455,0.14552,0.20156,0.22129,0.21451,0.20078,0.1758
0.3144,0.3144,0.3144,0.3144,0.3144,0.3144,0.3144,0.3144,0.3144,0.3144,0.3144,0.3144,0.3144,0.3144,0.3144,0.3144,0.3144,0.3144,0.3144,0.3144,0.3144,0.3144,0.3144
0.54293,0.51645,0.48414,0.46318,0.46071,0.46534,0.46657,0.46827,0.46379,0.46205,0.45881,0.46018,0.45685,0.45758,0.45364,0.4492,0.44987,0.45156,0.44949,0.45382,0.45837,0.46666,0.4791
0.448,0.44953,0.4558,0.46245,0.46656,0.4665,0.46579,0.46728,0.46805,0.46846,0.46846,0.4693,0.47028,0.47232,0.4737,0.47437,0.47429,0.47151,0.46587,0.45,0.44142,0.43492,0.42171
-0.057733,-0.3045,-0.45686,-0.57438,-0.67995,-0.74575,-0.78856,-0.81219,-0.84043,-0.84072,-0.85085,-0.8572,-0.86107,-0.87519,-0.86693,-0.87252,-0.87691,-0.87985,-0.88301,-0.88475,-0.88439,-0.88678,-0.88831
0.3144,0.3144,0.3144,0.3144,0.3144,0.3144,0.3144,0.3144,0.3144,0.3144,0.3144,0.3144,0.3144,0.3144,0.3144,0.3144,0.3144,0.3144,0.3144,0.3144,0.3144,0.3144,0.3144
0.56989,0.57794,0.58728,0.60231,0.60334,0.62606,0.64918,0.66263,0.67451,0.6795,0.68683,0.68268,0.67811,0.67338,0.66861,0.66636,0.66113,0.65926,0.65489,0.63571,0.61633,0.57815,0.56387
0.42161,0.41659,0.4169,0.41592,0.41658,0.41704,0.41708,0.41727,0.41706,0.41665,0.4162,0.41602,0.41523,0.41319,0.40877,0.40336,0.399,0.39558,0.39181,0.38836,0.39278,0.39944,0.41075
-0.86805,-0.86189,-0.85711,-0.85675,-0.85331,-0.8481,-0.84767,-0.84578,-0.84449,-0.84103,-0.84165,-0.83761,-0.83238,-0.83248,-0.83274,-0.83348,-0.83396,-0.83568,-0.83854,-0.84261,-0.84585,-0.85001,-0.85505
