0.45634,0.45665,0.45707,0.45716,0.4576,0.45815,0.45821,0.45804,0.45833,0.45861,0.45887,0.45887,0.45873,0.45857,0.45831,0.4583,0.45824,0.45774,0.45778,0.45753,0.45782,0.45848,0.45989,0.46149,0.4621,0.46272,0.46423,0.4688,0.47241,0.47441,0.47267,0.47019,0.47044,0.4693,0.46858,0.46741,0.46661,0.4714,0.47025,0.46889,0.46765,0.46583,0.46425,0.46132,0.46075,0.45927,0.45774,0.45802,0.45698,0.45571,0.45672,0.45527,0.45573,0.45597,0.45685,0.45746,0.45968,0.46095,0.46376,0.46672,0.47003,0.46992,0.46892,0.46845,0.46806,0.46877,0.4688,0.46883,0.46874,0.46885,0.46847,0.46827,0.4674,0.46606,0.46469,0.46363,0.46374,0.46364,0.46253,0.46193,0.46164,0.46161,0.46097,0.46103,0.4603,0.46021,0.45966,0.45913,0.45891,0.4587,0.45832,0.45824,0.45787,0.45761,0.45747,0.45739,0.45742,0.45749,0.45753,0.45743
0.50382,0.50442,0.50811,0.50856,0.50862,0.50896,0.50988,0.51283,0.51507,0.51695,0.51685,0.52043,0.5204,0.52293,0.52642,0.52807,0.5333,0.5329,0.5335,0.53864,0.5436,0.54672,0.55815,0.55123,0.55609,0.56138,0.56697,0.57533,0.57586,0.57573,0.5772,0.57524,0.57267,0.56826,0.57843,0.58164,0.5801,0.57154,0.56353,0.5543,0.54999,0.53297,0.51091,0.50049,0.49617,0.48382,0.47425,0.46502,0.45871,0.45181,0.44665,0.43712,0.43731,0.43058,0.42755,0.42385,0.41207,0.4111,0.41137,0.40756,0.40429,0.40119,0.40037,0.39813,0.39561,0.39677,0.39593,0.39604,0.39888,0.40576,0.41179,0.42117,0.44363,0.45263,0.47173,0.5097,0.50326,0.5263,0.54785,0.56505,0.57501,0.59855,0.61248,0.60857,0.61792,0.62288,0.63631,0.63635,0.64086,0.63899,0.6391,0.6381,0.63603,0.63426,0.63179,0.62766,0.62757,0.62693,0.62404,0.61954
0.38155,0.37853,0.37499,0.37531,0.37305,0.37169,0.36834,0.36005,0.3594,0.35615,0.35642,0.35393,0.35226,0.35009,0.347,0.34375,0.33969,0.3396,0.33268,0.32851,0.31982,0.32149,0.31428,0.30876,0.30458,0.30073,0.29904,0.29301,0.29226,0.28711,0.28017,0.27725,0.27217,0.26799,0.26673,0.26804,0.27647,0.28069,0.28795,0.30479,0.31775,0.33295,0.3578,0.36158,0.37579,0.38998,0.40914,0.42071,0.41949,0.42483,0.43095,0.44011,0.44714,0.45773,0.47594,0.46713,0.48007,0.47891,0.48106,0.48054,0.48479,0.48831,0.49107,0.4908,0.49121,0.49409,0.49694,0.49865,0.49876,0.49632,0.48259,0.47925,0.46424,0.44444,0.41061,0.37331,0.3617,0.32628,0.32335,0.30013,0.27028,0.25589,0.25284,0.23457,0.23307,0.22653,0.21272,0.21519,0.21441,0.21544,0.21682,0.21612,0.21806,0.22424,0.22202,0.22657,0.22674,0.22756,0.2342,0.23874
0.32718,0.31628,0.31511,0.30616,0.30526,0.30292,0.30089,0.29912,0.29732,0.29428,0.29189,0.29155,0.29167,0.29175,0.29019,0.29051,0.29139,0.29237,0.29097,0.29049,0.29076,0.29113,0.29099,0.29,0.28807,0.27933,0.25957,0.25402,0.2489,0.23507,0.22517,0.21336,0.21461,0.20752,0.20195,0.19474,0.19365,0.18989,0.18767,0.18664,0.18303,0.18457,0.18266,0.18278,0.18259,0.18268,0.18301,0.18348,0.18445,0.18424,0.18457,0.18453,0.18459,0.18503,0.18575,0.1868,0.1894,0.19626,0.20692,0.22364,0.21826,0.23129,0.24523,0.25961,0.27026,0.27759,0.28625,0.29306,0.29111,0.2892,0.29119,0.29055,0.28959,0.28897,0.28779,0.28772,0.28745,0.28758,0.28821,0.28951,0.29138,0.29269,0.29549,0.29646,0.3038,0.31076,0.31605,0.31913,0.32842,0.33451,0.33525,0.336,0.33654,0.3363,0.33669,0.33672,0.33676,0.3369,0.33707,0.33723
0.51691,0.51701,0.51716,0.51719,0.51739,0.51767,0.51793,0.51799,0.51797,0.51814,0.51834,0.5185,0.51874,0.51875,0.51872,0.51866,0.5186,0.51856,0.51846,0.51831,0.51826,0.51833,0.51823,0.51803,0.5178,0.51752,0.51607,0.5142,0.51335,0.51294,0.5124,0.51213,0.51211,0.51262,0.51278,0.5129,0.51302,0.50893,0.5131,0.51695,0.51769,0.5187,0.51942,0.5199,0.5236,0.52155,0.5243,0.52579,0.52683,0.5272,0.52674,0.52736,0.52723,0.52691,0.52679,0.52656,0.52636,0.52636,0.52699,0.52758,0.52774,0.52824,0.53004,0.52972,0.52975,0.52972,0.52923,0.52839,0.52643,0.52414,0.52284,0.52164,0.51872,0.5169,0.51841,0.51488,0.51673,0.51663,0.51637,0.51498,0.51414,0.51325,0.5126,0.51235,0.51221,0.51162,0.51103,0.51105,0.5109,0.51084,0.5108,0.51077,0.51073,0.5107,0.51061,0.51049,0.51039,0.51034,0.51037,0.51037
0.38694,0.38686,0.38499,0.38547,0.38249,0.38006,0.37824,0.37663,0.37539,0.37529,0.37542,0.37555,0.3755,0.37536,0.37532,0.37522,0.37496,0.37422,0.37448,0.37373,0.37382,0.37325,0.37344,0.37313,0.37322,0.37352,0.37407,0.37367,0.37124,0.3698,0.36713,0.3644,0.36272,0.35894,0.35644,0.35284,0.35295,0.359,0.34319,0.35213,0.34656,0.3451,0.34401,0.3176,0.28944,0.29582,0.30512,0.31399,0.31542,0.31937,0.32186,0.32674,0.33295,0.34524,0.33632,0.34381,0.34823,0.34762,0.34744,0.34754,0.35022,0.35149,0.35169,0.35223,0.35304,0.35376,0.35561,0.35851,0.36243,0.36596,0.37129,0.36821,0.37173,0.37325,0.37341,0.37407,0.37466,0.37497,0.37478,0.3746,0.37412,0.37365,0.37296,0.37193,0.37077,0.37036,0.36927,0.36938,0.36898,0.368,0.36641,0.36515,0.36445,0.36408,0.36417,0.36433,0.36428,0.36435,0.36443,0.36449
0.14994,0.14981,0.14983,0.14979,0.15002,0.15004,0.14998,0.15018,0.15018,0.15012,0.15002,0.14987,0.14981,0.15,0.15018,0.15051,0.15109,0.15171,0.15218,0.15218,0.15202,0.1522,0.15231,0.15231,0.15241,0.15336,0.15365,0.15515,0.15404,0.15299,0.15342,0.15243,0.15123,0.14967,0.14746,0.14715,0.14544,0.14416,0.14241,0.14282,0.14018,0.1369,0.13239,0.11938,0.12546,0.12004,0.1209,0.12161,0.12024,0.11987,0.11989,0.11983,0.12004,0.12097,0.12233,0.12241,0.12408,0.12515,0.12754,0.13,0.13055,0.13251,0.13835,0.1453,0.14886,0.14872,0.1509,0.15255,0.1541,0.15606,0.15859,0.16189,0.16781,0.1681,0.16977,0.17088,0.1736,0.17674,0.17892,0.18041,0.18146,0.1816,0.18154,0.18212,0.1822,0.18257,0.18253,0.18237,0.18257,0.18278,0.1829,0.18311,0.18317,0.18325,0.1833,0.18342,0.18373,0.18373,0.18395,0.18408
0.57945,0.57952,0.57963,0.57963,0.57969,0.57971,0.57976,0.57975,0.57973,0.57972,0.57975,0.57977,0.57975,0.57945,0.57935,0.57915,0.57899,0.57891,0.57863,0.57861,0.57875,0.57861,0.5785,0.57817,0.5764,0.5762,0.57728,0.57426,0.5763,0.57554,0.5756,0.57577,0.5824,0.58118,0.58156,0.57893,0.57747,0.57505,0.57102,0.56446,0.56307,0.56417,0.56792,0.5744,0.57083,0.57191,0.57015,0.56941,0.56945,0.56919,0.56952,0.57694,0.58193,0.58334,0.5812,0.58366,0.58089,0.58075,0.57844,0.57417,0.56937,0.56557,0.55314,0.55998,0.55701,0.55824,0.56095,0.56362,0.56607,0.56868,0.5702,0.57242,0.57409,0.57515,0.57583,0.57667,0.57721,0.57691,0.57674,0.57812,0.57755,0.57843,0.57868,0.57852,0.57843,0.57826,0.57817,0.57814,0.57799,0.57776,0.57753,0.57725,0.57684,0.57629,0.57358,0.5752,0.57541,0.57369,0.5724,0.57245
0.40838,0.40823,0.40808,0.40806,0.40796,0.40785,0.40758,0.40733,0.40713,0.40699,0.40688,0.40679,0.4067,0.4066,0.40653,0.40649,0.40645,0.40648,0.40649,0.40656,0.40663,0.40662,0.40661,0.4066,0.4067,0.40713,0.40795,0.40869,0.40851,0.40791,0.52121,0.52628,0.52993,0.53419,0.53395,0.53362,0.53402,0.39856,0.534,0.54489,0.54507,0.54501,0.54502,0.5457,0.55226,0.55445,0.55554,0.55741,0.55837,0.55872,0.55794,0.37259,0.38592,0.39063,0.39111,0.3938,0.39605,0.39549,0.39464,0.39397,0.39444,0.39427,0.39415,0.39425,0.39434,0.39461,0.39555,0.39571,0.39704,0.39829,0.39975,0.40197,0.40146,0.40143,0.40326,0.40795,0.40722,0.408,0.41,0.4116,0.41269,0.41476,0.4131,0.41267,0.4123,0.41187,0.41122,0.41239,0.41229,0.41252,0.41276,0.41284,0.41306,0.41312,0.41314,0.41317,0.4132,0.41319,0.41337,0.41357
0.29674,0.29632,0.29614,0.2961,0.29592,0.29575,0.29557,0.29535,0.29536,0.29544,0.29537,0.29537,0.29538,0.29539,0.29548,0.29553,0.29552,0.29558,0.29569,0.29602,0.28769,0.26491,0.22993,0.19028,0.10515,0.024247,-0.046246,-0.14709,-0.2336,-0.28449,-0.3361,-0.3843,-0.44401,-0.46446,-0.49708,-0.50543,-0.50547,-0.49537,-0.52784,-0.53879,-0.53958,-0.54572,-0.5391,-0.53197,-0.52077,-0.51321,-0.51102,-0.52042,-0.52879,-0.5376,-0.54374,-0.49747,-0.41465,-0.33698,-0.18363,-0.11214,-0.06837,-0.00096905,0.068184,0.11328,0.12923,0.13156,0.1462,0.1488,0.15993,0.17488,0.17565,0.18721,0.19008,0.19303,0.21548,0.23997,0.25175,0.26397,0.26602,0.26841,0.27302,0.27355,0.27604,0.27592,0.27698,0.28013,0.27962,0.27838,0.27921,0.27815,0.2764,0.27382,0.2705,0.26977,0.26719,0.26624,0.26584,0.26572,0.26584,0.26601,0.26619,0.26644,0.26677,0.26699
