0.57972,0.58171,0.58477,0.58648,0.58705,0.58867,0.59045,0.5914,0.59264,0.59294,0.59444,0.59642,0.59786,0.59854,0.59989,0.59969,0.60104,0.60208,0.6049,0.60478,0.60591,0.60618,0.60693,0.60847,0.60834,0.60987,0.61249,0.61964,0.61484,0.61457,0.61878,0.62144,0.62474,0.6268,0.62799,0.62866,0.62984,0.63108,0.6331,0.63636,0.63905,0.64384,0.64438,0.64483,0.6503,0.64684,0.64064,0.63694,0.63003,0.62153,0.62416,0.62267,0.62095,0.61948,0.61882
0.95687,0.92491,0.88375,0.81899,0.80651,0.74835,0.71441,0.71344,0.68835,0.65687,0.63265,0.63241,0.61617,0.59879,0.59801,0.58285,0.58056,0.56768,0.56613,0.55669,0.55215,0.54262,0.54439,0.53361,0.53902,0.53383,0.53102,0.52938,0.52619,0.5268,0.5247,0.52503,0.52575,0.54279,0.54047,0.54471,0.56056,0.56378,0.5932,0.59834,0.61186,0.63013,0.65662,0.71829,0.72265,0.75791,0.82051,0.85318,0.89036,0.92204,0.92372,0.94106,0.96035,0.98668,1
0.093381,0.12081,0.17152,0.21747,0.30017,0.33431,0.37759,0.38235,0.41424,0.45297,0.48159,0.49037,0.50914,0.50384,0.52424,0.5318,0.54197,0.54869,0.55485,0.56731,0.56914,0.57471,0.58123,0.58452,0.58784,0.59329,0.59355,0.59607,0.5998,0.60158,0.60524,0.60713,0.60608,0.60332,0.59722,0.58906,0.57347,0.55967,0.528,0.52128,0.50502,0.48493,0.45889,0.42174,0.359,0.34127,0.26526,0.25586,0.18283,0.14255,0.13676,0.1099,0.084253,0.07056,0.043974
0.51795,0.50883,0.48431,0.45991,0.42966,0.39394,0.3614,0.33095,0.3104,0.29181,0.28818,0.2795,0.27096,0.26103,0.26163,0.2568,0.2557,0.25096,0.24977,0.24652,0.24384,0.24191,0.2402,0.23834,0.2375,0.23844,0.24027,0.24361,0.24716,0.25118,0.25241,0.25484,0.25547,0.25644,0.25797,0.2622,0.26715,0.27174,0.28467,0.30285,0.3285,0.32565,0.33302,0.34289,0.36265,0.35924,0.37355,0.37981,0.37962,0.38912,0.38969,0.3958,0.40084,0.40944,0.4148
0.58647,0.58761,0.59231,0.59448,0.60792,0.61081,0.60934,0.6104,0.61338,0.61707,0.62016,0.62274,0.62404,0.62644,0.62566,0.6285,0.63101,0.63334,0.63316,0.63291,0.6326,0.6339,0.63475,0.6354,0.63676,0.63568,0.63526,0.63602,0.636,0.63626,0.63627,0.63616,0.63599,0.63596,0.63554,0.63545,0.63328,0.63452,0.63408,0.63313,0.631,0.62931,0.62896,0.62468,0.62142,0.61741,0.61192,0.61174,0.60796,0.60294,0.59885,0.59431,0.58953,0.58456,0.58409
0.082731,-0.044774,-0.072452,-0.10947,-0.14339,-0.17747,-0.17152,-0.15156,-0.11316,-0.079747,-0.051094,-0.029794,-0.0043399,0.023982,0.018891,0.016238,0.021817,0.017369,0.013605,0.021348,0.02679,0.031823,0.030399,0.021173,0.018832,0.032408,0.052615,0.062914,0.069097,0.071087,0.074539,0.075144,0.078616,0.082224,0.078498,0.07528,0.064026,0.071301,0.071262,0.066542,0.07805,0.082556,0.10485,0.10586,0.10647,0.10977,0.11876,0.13664,0.16264,0.16257,0.12492,0.22451,0.24925,0.32163,0.39287
-0.44145,-0.54067,-0.63609,-0.70643,-0.74499,-0.76018,-0.76918,-0.79982,-0.85434,-0.90464,-0.94862,-0.96698,-0.96013,-0.95873,-0.94601,-0.94855,-0.96811,-0.98209,-0.97644,-0.95118,-0.94238,-0.9273,-0.9488,-0.97574,-0.99973,-0.98849,-0.97745,-0.98014,-0.98061,-1,-0.99183,-0.97293,-0.93992,-0.94673,-0.94133,-0.94273,-0.93511,-0.92877,-0.92728,-0.93058,-0.93201,-0.9305,-0.92106,-0.91361,-0.91507,-0.91082,-0.87919,-0.8282,-0.65694,-0.47894,-0.29623,0.01499,0.15186,0.24636,0.31736
0.35054,0.38857,0.44723,0.39719,0.43308,0.46137,0.47147,0.49159,0.41179,0.36074,0.34504,0.32561,0.37472,0.652,0.4973,0.54887,0.49201,0.41441,0.3945,0.39212,0.39489,0.30607,0.36714,0.42926,0.52978,0.53107,0.53975,0.56113,0.59299,0.58501,0.46557,0.36499,0.34966,0.29333,0.23661,0.21289,0.16731,0.1595,0.29321,0.10965,0.085871,0.051367,0.10959,0.25685,0.34872,0.40392,0.40637,0.3866,0.36029,0.4293,0.44824,0.5422,0.61313,0.67074,0.67036
0.57759,0.57703,0.57681,0.57377,0.56497,0.56609,0.56294,0.56077,0.55803,0.555,0.55355,0.55059,0.54779,0.54826,0.54863,0.54686,0.54273,0.54231,0.53974,0.5409,0.54129,0.5417,0.54091,0.54043,0.54032,0.54027,0.54072,0.54085,0.54082,0.54076,0.54075,0.54093,0.5414,0.54164,0.54152,0.5415,0.54216,0.54332,0.54394,0.54568,0.5464,0.54808,0.55013,0.55164,0.55475,0.55691,0.56163,0.55882,0.55947,0.56204,0.56658,0.56754,0.57107,0.57336,0.57767
0.079454,0.042804,-0.0040863,-0.048753,-0.085072,-0.11074,-0.094863,-0.06859,-0.055092,-0.059227,-0.066152,-0.059461,-0.054858,-0.034807,-0.032915,-0.032895,-0.031218,-0.031179,-0.027668,-0.022928,-0.016745,-0.017116,-0.017057,-0.01655,-0.016901,-0.016862,-0.01458,-0.012961,-0.013039,-0.012942,-0.012864,-0.012415,-0.011089,-0.0093917,-0.0067195,-0.0033646,-0.0019798,-0.0031306,-0.0052761,-0.0083775,-0.0086115,-0.0098794,-0.011596,-0.011264,0.0049251,0.00059491,0.0036182,0.032349,-0.01538,0.021543,0.075339,0.21355,0.26208,0.34073,0.37995
