0.32661,0.3258,0.32538,0.3255,0.32599,0.32702,0.32796,0.32818,0.32928,0.33476,0.34171,0.34745,0.35248,0.3552,0.36134,0.36353,0.36646,0.36705,0.36788,0.36785,0.36807,0.36745,0.36476,0.3606,0.36058,0.3562,0.35242,0.35068,0.34368,0.3398,0.32954,0.32894,0.3254,0.32355,0.32331,0.32417,0.32559,0.3266,0.32752,0.32909,0.3293,0.32998,0.33063,0.33033,0.33021,0.32963,0.32942,0.32895,0.32846,0.32785,0.32617,0.32476,0.32356,0.32118,0.32273,0.31957,0.31934,0.31816,0.3183,0.3184,0.31782,0.31732,0.31703,0.31696,0.31656,0.31621,0.31604,0.31594
0.82293,0.83985,0.86659,0.86451,0.87732,0.89543,0.92274,0.92993,0.94409,0.95636,0.96276,0.96721,0.96787,0.96664,0.96513,0.966,0.96685,0.96815,0.97073,0.97423,0.97948,0.97834,0.98624,0.99293,0.99641,1,0.99943,0.99894,0.99648,0.9913,0.98383,0.97064,0.94142,0.94073,0.92291,0.92551,0.92423,0.91905,0.91707,0.91688,0.91652,0.91695,0.91839,0.92052,0.9217,0.92395,0.93213,0.92846,0.93392,0.93931,0.94217,0.94492,0.94463,0.95276,0.95328,0.95612,0.9582,0.96005,0.96038,0.96319,0.96213,0.96217,0.96229,0.96395,0.96371,0.96598,0.96624,0.96773
-0.32319,-0.34369,-0.36239,-0.37395,-0.38733,-0.39688,-0.40641,-0.41327,-0.42457,-0.44908,-0.44738,-0.45199,-0.45208,-0.45863,-0.46563,-0.47142,-0.47353,-0.47556,-0.48029,-0.48379,-0.48932,-0.48934,-0.49114,-0.49202,-0.49298,-0.49502,-0.49849,-0.50152,-0.49939,-0.49336,-0.48842,-0.4871,-0.46878,-0.46622,-0.45556,-0.44197,-0.43785,-0.43783,-0.43435,-0.43154,-0.43093,-0.43133,-0.4332,-0.43478,-0.43948,-0.44327,-0.44759,-0.44733,-0.44781,-0.44875,-0.45048,-0.45213,-0.45426,-0.46372,-0.46934,-0.47232,-0.47769,-0.48192,-0.48506,-0.48473,-0.4845,-0.4844,-0.48636,-0.48752,-0.48859,-0.48953,-0.49152,-0.4918
0.072733,0.08966,0.11492,0.14753,0.16172,0.17655,0.1716,0.16446,0.16685,0.16841,0.17605,0.18724,0.19958,0.20381,0.20321,0.20769,0.20708,0.20635,0.21095,0.21323,0.21231,0.21045,0.20881,0.20394,0.20563,0.22295,0.24103,0.26805,0.2876,0.29341,0.29098,0.28537,0.28927,0.28271,0.27266,0.25333,0.25039,0.23903,0.22935,0.22386,0.22513,0.22645,0.22792,0.22934,0.22751,0.22696,0.22726,0.22754,0.22848,0.22957,0.23041,0.23042,0.23119,0.23232,0.23369,0.2351,0.23516,0.23493,0.23479,0.23441,0.23425,0.23674,0.23585,0.23824,0.24174,0.24181,0.24508,0.24748
0.34906,0.34911,0.34895,0.34827,0.34717,0.34207,0.33477,0.32216,0.3227,0.31685,0.3109,0.30232,0.30222,0.29392,0.29305,0.29242,0.29086,0.2899,0.28874,0.28837,0.28764,0.28687,0.28596,0.28557,0.28655,0.28736,0.2896,0.29113,0.29272,0.29591,0.29908,0.30185,0.30735,0.31046,0.31224,0.31317,0.3138,0.31376,0.31747,0.31669,0.31858,0.31941,0.32102,0.32273,0.32207,0.32182,0.32218,0.32241,0.32255,0.32256,0.32247,0.32237,0.32237,0.32218,0.32215,0.32204,0.32195,0.32188,0.32183,0.32178,0.32179,0.32182,0.32183,0.3219,0.32202,0.32212,0.32227,0.32238
-0.073348,-0.060558,-0.045285,-0.022164,-0.021431,-0.022235,-0.029682,0.085523,0.11301,0.15718,0.19723,0.22932,0.17682,0.16815,0.16443,0.15825,0.15651,0.15769,0.1561,0.15299,0.1435,0.12173,0.07687,0.17441,0.18373,0.19584,0.20829,0.21814,0.23348,0.24486,0.26533,0.26548,0.28361,0.28766,0.29057,0.29058,0.2071,0.17851,0.12339,0.12076,0.1011,0.083537,0.068809,0.12359,0.14899,0.17529,0.20282,0.22674,0.24647,0.25887,0.27252,0.28344,0.29007,0.29347,0.31361,0.31353,0.31116,0.30835,0.31188,0.31171,0.30869,0.3088,0.30736,0.30562,0.30589,0.30263,0.3031,0.29987
-0.31388,-0.27513,-0.26338,-0.24815,-0.21546,-0.20179,-0.16981,-0.13359,-0.076256,-0.040462,-0.011856,0.00069742,-0.019161,-0.05434,-0.083655,-0.11621,-0.12739,-0.12404,-0.13562,-0.1355,-0.13347,-0.13302,-0.12645,-0.090795,-0.036562,0.0018795,0.025852,0.045995,0.034765,0.054978,0.064246,0.072639,0.085169,0.080677,0.075806,0.073939,0.039375,-0.0054257,-0.040321,-0.066043,-0.07966,-0.083585,-0.091173,-0.064529,-0.019256,0.020296,0.065522,0.099072,0.11894,0.13051,0.13895,0.14639,0.14435,0.14607,0.14409,0.13732,0.12431,0.1081,0.10072,0.093278,0.087958,0.082592,0.080771,0.079778,0.077745,0.078833,0.078596,0.080511
0.28307,0.30933,0.33371,0.33966,0.34564,0.34519,0.34737,0.32098,0.2939,0.31838,0.34067,0.34045,0.33704,0.30985,0.31814,0.30646,0.30102,0.29554,0.28671,0.28667,0.2656,0.25797,0.24976,0.25544,0.26395,0.27308,0.27362,0.28366,0.29101,0.29889,0.30345,0.30422,0.31132,0.31748,0.31511,0.31787,0.30961,0.28182,0.25748,0.24101,0.22088,0.21748,0.21323,0.22163,0.23229,0.24594,0.24038,0.30806,0.3649,0.36455,0.35075,0.35648,0.35344,0.33338,0.30489,0.2866,0.27953,0.28789,0.2782,0.27975,0.28367,0.28346,0.28295,0.28108,0.27988,0.27474,0.26718,0.26814
0.30881,0.30925,0.31001,0.3113,0.31714,0.3177,0.32219,0.33088,0.34194,0.35218,0.3518,0.35992,0.35767,0.35926,0.36406,0.36652,0.37101,0.37354,0.37499,0.37495,0.37538,0.3758,0.3763,0.37598,0.37526,0.37395,0.37314,0.37154,0.36776,0.3659,0.36383,0.36164,0.35654,0.34927,0.34973,0.34678,0.34473,0.33939,0.34031,0.33944,0.33874,0.33836,0.33763,0.33707,0.33712,0.33727,0.33713,0.33712,0.33713,0.33722,0.33725,0.33735,0.33739,0.33747,0.33791,0.33775,0.33793,0.33795,0.33791,0.33786,0.33798,0.33797,0.33802,0.33802,0.338,0.33794,0.33786,0.33775
-0.0026833,0.049493,0.058383,0.053536,0.010461,-0.069116,-0.096256,-0.2026,-0.29659,-0.44033,-0.53684,-0.61424,-0.682,-0.73347,-0.77255,-0.79779,-0.81557,-0.83678,-0.83706,-0.83921,-0.83172,-0.78777,-0.72008,-0.62152,-0.4297,-0.26986,-0.14475,0.0051657,0.10497,0.18753,0.25006,0.28806,0.29481,0.28551,0.27602,0.26669,0.24398,0.25869,0.27209,0.24769,0.20413,0.17046,0.1333,0.16741,0.19062,0.2086,0.2281,0.24081,0.24947,0.25439,0.25894,0.26355,0.26769,0.2713,0.27442,0.27756,0.27947,0.28068,0.28369,0.28673,0.28871,0.2883,0.28794,0.28909,0.28909,0.28945,0.28969,0.28976
-0.6162,-0.61717,-0.66247,-0.73597,-0.81761,-0.90723,-1,-0.98716,-0.88101,-0.80415,-0.73867,-0.74448,-0.73122,-0.71555,-0.70427,-0.69611,-0.68982,-0.68521,-0.66361,-0.6197,-0.56076,-0.54119,-0.52854,-0.45979,-0.47268,-0.51786,-0.50703,-0.47707,-0.44156,-0.41185,-0.37991,-0.36128,-0.34031,-0.29591,-0.25189,-0.21314,-0.15988,-0.15028,-0.12846,-0.1216,-0.12143,-0.11687,-0.11593,-0.09245,-0.061456,-0.032732,-0.035001,-0.025805,-0.029138,-0.022542,-0.017034,-0.017719,-0.015733,-0.014173,-0.014599,-0.012069,-0.011833,-0.0075771,-0.0059222,-0.0058276,-0.0056385,-0.0049056,-0.0049765,-0.0052839,-0.0046692,-0.0039127,-0.0032271,-0.002707
0.13986,0.13475,0.086752,0.077532,0.030013,-0.048028,-0.10333,-0.11389,0.71644,-0.057011,-0.067154,-0.084176,-0.092757,-0.11838,-0.1499,-0.17841,-0.20321,-0.21735,-0.18598,-0.1234,-0.057508,0.038075,0.092781,0.011809,0.012471,0.161,0.26518,0.29489,0.29247,0.29262,0.28574,0.28815,0.28643,0.28574,0.2839,0.28182,0.28524,0.29907,0.29488,0.29301,0.30401,0.31734,0.32634,0.32354,0.31276,0.31094,0.30499,0.30067,0.29315,0.28896,0.28792,0.28401,0.28029,0.27491,0.27112,0.26896,0.26555,0.26172,0.26302,0.25981,0.2595,0.25705,0.25417,0.25212,0.25114,0.24895,0.24636,0.24656
0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057
0.51979,0.51974,0.52638,0.53538,0.54352,0.54805,0.55481,0.55111,0.55269,0.53959,0.53544,0.53632,0.53642,0.53731,0.53876,0.5378,0.53681,0.53827,0.53813,0.5383,0.53668,0.53479,0.53238,0.52964,0.52839,0.52583,0.52669,0.5259,0.52566,0.52577,0.52639,0.52861,0.53303,0.53704,0.53873,0.54872,0.54259,0.5461,0.54803,0.55041,0.55261,0.55659,0.55662,0.5646,0.56522,0.56852,0.57017,0.57249,0.57448,0.57833,0.58119,0.5823,0.58277,0.58313,0.58339,0.58355,0.58365,0.58363,0.58355,0.58337,0.58315,0.58285,0.58256,0.58235,0.58228,0.58181,0.58112,0.58034
0.49983,0.48847,0.47614,0.46705,0.45554,0.45735,0.45688,0.45885,0.45498,0.45714,0.4582,0.46032,0.46018,0.45952,0.45821,0.45862,0.45899,0.45936,0.45973,0.46017,0.45881,0.45884,0.45893,0.45826,0.45659,0.45288,0.44995,0.44276,0.43769,0.43052,0.42595,0.42479,0.42145,0.42308,0.42266,0.42471,0.42576,0.42967,0.43507,0.43848,0.43985,0.43949,0.44442,0.4446,0.44414,0.44532,0.44561,0.44429,0.44065,0.44002,0.43677,0.43474,0.43374,0.43206,0.43025,0.43064,0.42859,0.42745,0.42693,0.42691,0.42702,0.42715,0.42738,0.42764,0.42791,0.42821,0.42829,0.42858
-0.85898,-0.859,-0.85903,-0.85907,-0.85903,-0.85839,-0.85683,-0.85326,-0.8547,-0.85591,-0.85508,-0.85635,-0.85659,-0.85789,-0.85877,-0.86016,-0.86156,-0.86264,-0.86378,-0.86456,-0.86638,-0.8651,-0.86574,-0.86595,-0.86661,-0.86692,-0.86763,-0.8677,-0.8687,-0.86969,-0.87033,-0.87096,-0.87118,-0.87132,-0.87059,-0.87042,-0.86976,-0.8669,-0.86862,-0.8669,-0.86562,-0.8647,-0.86449,-0.86437,-0.86366,-0.86271,-0.86191,-0.86141,-0.86134,-0.86144,-0.86127,-0.86115,-0.86108,-0.86113,-0.86113,-0.86113,-0.86113,-0.86113,-0.86111,-0.86108,-0.86106,-0.86101,-0.86101,-0.86101,-0.86096,-0.86092,-0.86089,-0.86087
0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057,0.33057
0.47126,0.47882,0.47977,0.48472,0.49052,0.50235,0.50224,0.5166,0.51819,0.54385,0.5499,0.57755,0.59795,0.6167,0.63472,0.64476,0.6498,0.652,0.65271,0.6516,0.64538,0.65174,0.64949,0.64602,0.63077,0.62623,0.60687,0.59415,0.5919,0.5727,0.54482,0.54317,0.52941,0.51203,0.51184,0.5057,0.50251,0.50345,0.50223,0.50229,0.50275,0.50458,0.5054,0.50682,0.50858,0.51059,0.51391,0.51348,0.51314,0.5128,0.51557,0.5152,0.51495,0.51471,0.5145,0.51683,0.51802,0.51871,0.51892,0.51881,0.51868,0.51851,0.51833,0.519,0.51966,0.5197,0.51958,0.51986
