0.39708,0.39605,0.39578,0.39662,0.40268,0.40207,0.40396,0.40513,0.40388,0.39232,0.37854,0.37092,0.36662,0.36523,0.36738,0.37025,0.3731,0.37231,0.37061,0.36809,0.36643,0.3658,0.36499,0.36768,0.36764,0.3678,0.36772,0.36919,0.36996,0.37035,0.36373,0.35299,0.35631,0.35094,0.34962,0.35005,0.35157,0.3539,0.35657,0.36218,0.36548,0.37108,0.37553,0.38357,0.39267,0.39366,0.4077,0.40983,0.4178,0.42371,0.42939,0.43321,0.43307,0.43326
0.35466,0.35889,0.36058,0.36393,0.37533,0.37961,0.38229,0.39055,0.40257,0.40626,0.41849,0.41752,0.41491,0.41408,0.41137,0.40122,0.40128,0.39677,0.39033,0.38673,0.38357,0.37977,0.37669,0.37546,0.36627,0.367,0.35732,0.36343,0.35911,0.35373,0.35315,0.35027,0.34598,0.34186,0.33729,0.33759,0.33394,0.33486,0.33516,0.33463,0.32997,0.32885,0.32744,0.32001,0.32123,0.32083,0.32048,0.32169,0.322,0.32282,0.32365,0.32415,0.32566,0.32575
0.39988,0.39323,0.39439,0.38654,0.37541,0.36803,0.35449,0.34358,0.33723,0.32747,0.3282,0.3174,0.31849,0.32003,0.32223,0.33373,0.34503,0.33601,0.34365,0.34965,0.35939,0.36122,0.36612,0.36926,0.37353,0.37722,0.38057,0.39229,0.38434,0.38924,0.39392,0.40308,0.40711,0.40984,0.41123,0.41364,0.41526,0.41526,0.41589,0.41597,0.41603,0.41629,0.41655,0.41692,0.41773,0.41761,0.41875,0.41885,0.42013,0.42026,0.42038,0.42037,0.42088,0.42129
0.1842,0.185,0.18131,0.17609,0.17711,0.17262,0.16869,0.16284,0.15888,0.15471,0.14675,0.14026,0.13399,0.131,0.12849,0.12742,0.1282,0.12888,0.12866,0.12546,0.12709,0.12489,0.12431,0.12762,0.12837,0.14536,0.13944,0.14759,0.15287,0.15751,0.1595,0.16434,0.16958,0.1781,0.17991,0.18458,0.19116,0.19396,0.19966,0.20518,0.20947,0.21036,0.21263,0.21632,0.21914,0.22489,0.23054,0.24134,0.24663,0.24536,0.25466,0.25586,0.25853,0.258
0.43718,0.43717,0.43715,0.43705,0.43674,0.43597,0.43479,0.42849,0.42421,0.4212,0.40973,0.40093,0.40021,0.40005,0.39931,0.39977,0.39997,0.40171,0.4007,0.39949,0.40111,0.40089,0.40135,0.4009,0.40063,0.39861,0.39669,0.39589,0.39603,0.393,0.40505,0.41772,0.42403,0.4246,0.42742,0.42641,0.42682,0.4269,0.42643,0.42669,0.42667,0.42769,0.42862,0.43189,0.43227,0.4338,0.4339,0.43476,0.43539,0.43575,0.43627,0.43663,0.43659,0.43762
0.17311,0.17242,0.17253,0.17251,0.17296,0.17269,0.1732,0.18248,0.17919,0.19054,0.2108,0.22404,0.22611,0.22313,0.22084,0.2166,0.21261,0.20888,0.20719,0.20815,0.20556,0.20516,0.19827,0.18084,0.1612,0.13962,0.13396,0.14258,0.14015,0.13947,0.13653,0.13471,0.13776,0.13688,0.14179,0.14285,0.15303,0.15228,0.15796,0.1662,0.16593,0.17084,0.17556,0.17932,0.18129,0.18097,0.18124,0.18283,0.18288,0.18374,0.18994,0.19215,0.19635,0.1998
0.026528,0.026894,0.026364,0.027058,0.02704,0.027223,0.027241,0.025944,0.026254,0.023112,0.016297,0.010578,0.00045675,-0.0033252,-0.016059,-0.025195,-0.0264,-0.033124,-0.042442,-0.040596,-0.047649,-0.057916,-0.049329,-0.051522,-0.049311,-0.048398,-0.047813,-0.047923,-0.048233,-0.04816,-0.048252,-0.048178,-0.043611,-0.037783,-0.03855,-0.038532,-0.038696,-0.039171,-0.039317,-0.039902,-0.040852,-0.041711,-0.042442,-0.042898,-0.043172,-0.04341,-0.043574,-0.043191,-0.042971,-0.041218,-0.038605,-0.035992,-0.031881,-0.03126
0.36288,0.36026,0.36371,0.36182,0.36421,0.36009,0.34903,0.3419,0.34356,0.25456,0.23508,0.20816,0.1764,0.15652,0.24809,0.27974,0.15961,0.12259,0.060127,-0.012004,-0.063964,-0.090675,-0.1255,-0.14823,-0.1891,0.016078,0.040816,0.12424,0.17263,0.21289,0.24503,-0.08154,-0.12734,-0.21842,-0.23587,-0.23634,-0.24299,-0.24122,-0.2425,-0.24197,-0.24298,-0.24424,-0.24475,-0.23585,-0.2191,-0.19862,0.056199,-0.13025,-0.10942,-0.11991,0.10361,0.11949,0.18784,0.23521
0.34201,0.34195,0.34192,0.34176,0.34178,0.34267,0.34468,0.3467,0.35182,0.42575,0.36437,0.37051,0.37333,0.3756,0.37614,0.37546,0.37398,0.37362,0.37308,0.37306,0.37309,0.3731,0.37352,0.37499,0.37683,0.37821,0.38019,0.38061,0.382,0.38197,0.42917,0.4336,0.43645,0.44032,0.44217,0.44395,0.44191,0.4419,0.43981,0.43907,0.43759,0.43746,0.43727,0.43706,0.43699,0.43703,0.43721,0.43737,0.43735,0.43727,0.43711,0.43698,0.43696,0.43709
0.28285,0.26008,0.23497,0.20212,0.13136,0.029305,-0.12331,-0.20062,-0.26826,-0.28863,-0.28277,-0.2928,-0.30458,-0.30811,-0.33732,-0.36252,-0.38311,-0.37686,-0.35106,-0.36972,-0.40123,-0.41488,-0.4199,-0.40037,-0.37103,-0.34127,-0.29371,-0.29707,-0.32693,-0.30551,-0.39612,-0.39774,-0.40448,-0.40286,-0.39992,-0.39204,-0.36383,-0.31507,-0.29671,-0.30471,-0.30182,-0.14185,-0.085029,-0.01584,0.0433,0.080133,0.10913,0.12992,0.15184,0.18071,0.20951,0.24387,0.24928,0.27337
