0.33922,0.34037,0.34126,0.34088,0.33964,0.33393,0.3325,0.3309,0.32636,0.32182,0.32219,0.32925,0.33873,0.34352,0.34444,0.33286,0.33194,0.33108,0.32669,0.32395,0.32251,0.32129,0.31936,0.3188,0.31886,0.31918,0.31841,0.31863,0.31967,0.3208,0.32363,0.32741,0.33372,0.33478,0.33685,0.34012,0.3451,0.34862,0.34849,0.34858,0.34748,0.34579,0.34323,0.3425,0.34103,0.34044
0.33789,0.33666,0.33267,0.32646,0.32119,0.31439,0.31452,0.31072,0.30714,0.30001,0.30066,0.29398,0.28606,0.28325,0.28484,0.28587,0.28597,0.28587,0.28548,0.28446,0.28293,0.28085,0.28105,0.28129,0.28092,0.27845,0.27899,0.27692,0.27545,0.27463,0.2732,0.27178,0.27025,0.26923,0.26806,0.26731,0.26732,0.27181,0.27181,0.27441,0.27556,0.27728,0.27791,0.27774,0.27754,0.27979
0.29239,0.29691,0.30155,0.30276,0.30889,0.30914,0.31102,0.31944,0.32041,0.32728,0.32393,0.33585,0.3366,0.33954,0.34083,0.34373,0.34667,0.34888,0.35091,0.35066,0.3507,0.3528,0.35259,0.35461,0.35632,0.35647,0.35747,0.35757,0.35816,0.35818,0.35855,0.35896,0.35966,0.36015,0.3613,0.36175,0.36309,0.36267,0.36224,0.36368,0.3646,0.36473,0.3653,0.36552,0.36604,0.36565
0.19856,0.18988,0.17926,0.15663,0.15057,0.15382,0.15028,0.13881,0.13507,0.13132,0.13053,0.1123,0.11112,0.10869,0.10621,0.11339,0.11498,0.11622,0.12354,0.12412,0.12864,0.13246,0.13786,0.14199,0.14669,0.15453,0.15404,0.15516,0.16187,0.1733,0.17093,0.17296,0.17307,0.17473,0.17752,0.18652,0.18457,0.19315,0.20391,0.20684,0.21297,0.21433,0.2145,0.20995,0.20652,0.20299
0.37073,0.36998,0.368,0.36289,0.36335,0.36601,0.3672,0.36902,0.36963,0.37193,0.37166,0.35721,0.34023,0.32492,0.33164,0.34926,0.35529,0.356,0.35823,0.36119,0.3621,0.36379,0.36592,0.36749,0.36745,0.3673,0.36711,0.36725,0.36731,0.36734,0.36834,0.36914,0.37039,0.37171,0.37302,0.37425,0.37603,0.37798,0.37914,0.37918,0.37988,0.38014,0.37982,0.37971,0.37943,0.37878
0.26031,0.2673,0.27199,0.25978,0.24096,0.23117,0.224,0.21499,0.20212,0.19034,0.18448,0.19097,0.19489,0.19576,0.19656,0.1892,0.18451,0.1789,0.17739,0.17437,0.16871,0.16804,0.16501,0.16435,0.1621,0.16502,0.16727,0.16577,0.16002,0.1496,0.15197,0.15461,0.15296,0.15623,0.1559,0.15364,0.15048,0.14669,0.14285,0.16998,0.19932,0.21794,0.23498,0.24678,0.25986,0.26409
0.027997,0.03184,0.03016,0.020545,0.020956,0.011233,-0.020652,-0.017024,-0.020884,-0.0273,-0.031483,-0.03604,-0.034235,-0.033967,-0.038471,-0.044726,-0.049641,-0.051053,-0.052733,-0.052644,-0.052161,-0.050749,-0.041187,-0.04117,-0.030249,-0.02798,-0.021867,-0.02008,-0.020437,-0.019168,-0.018525,-0.019919,-0.016398,-0.014021,-0.014075,-0.013163,-0.012144,-0.0046379,-0.0084984,0.0035656,0.019848,0.024298,0.031786,0.035164,0.038346,0.042707
0.32769,0.33679,0.35241,0.35362,0.35705,0.35437,0.35813,0.35089,0.31279,0.31891,0.31688,0.3173,0.31307,0.31082,0.30778,0.30039,0.2997,0.29382,0.2873,0.28354,0.28089,0.27659,0.27434,0.27451,0.26814,0.23668,0.19226,0.14351,0.15781,0.16812,0.18,0.20665,0.23329,0.25483,0.28267,0.29023,0.31073,0.31405,0.31344,0.31424,0.31401,0.31351,0.31431,0.31471,0.31686,0.32207
0.28956,0.29068,0.2912,0.29378,0.29524,0.36783,0.37634,0.38129,0.38298,0.38447,0.38546,0.29746,0.30538,0.31503,0.31627,0.35378,0.36571,0.37442,0.37878,0.37907,0.38282,0.38667,0.39131,0.3926,0.39408,0.39462,0.39473,0.39469,0.39479,0.26612,0.27047,0.27322,0.27276,0.27374,0.27412,0.27461,0.27502,0.2759,0.27688,0.27711,0.27754,0.27807,0.27851,0.27909,0.27942,0.28002
-0.12354,-0.19811,-0.27793,-0.36,-0.39101,-0.41383,-0.44116,-0.4721,-0.49038,-0.50268,-0.50804,-0.40981,-0.42749,-0.381,-0.36697,-0.3879,-0.41027,-0.43523,-0.44666,-0.43853,-0.42722,-0.43095,-0.44048,-0.46205,-0.46555,-0.47572,-0.47812,-0.47483,-0.43998,-0.41167,-0.4133,-0.19466,-0.14533,-0.074681,-0.010196,0.023047,0.071446,0.11872,0.14721,0.17223,0.19611,0.2002,0.2027,0.21157,0.21284,0.21655
