0.4969,0.4994,0.50311,0.50454,0.51022,0.50841,0.50996,0.51619,0.51532,0.51796,0.52,0.52381,0.52395,0.52579,0.52752,0.53077,0.52881,0.53028,0.53101,0.5309,0.5308,0.53142,0.53203,0.53258,0.53281,0.53283,0.53316,0.53199,0.52897,0.52938,0.52898,0.52776,0.52844,0.5345,0.53089,0.52679,0.52463,0.52314,0.52209
0.99007,0.99484,1,0.99811,0.99425,0.98569,0.96178,0.95072,0.9233,0.90089,0.86183,0.84391,0.84384,0.83063,0.83015,0.8271,0.82509,0.82059,0.81684,0.8149,0.81499,0.81457,0.81451,0.81475,0.81623,0.81826,0.82409,0.83646,0.84798,0.86876,0.88699,0.90864,0.91349,0.92097,0.93248,0.9476,0.9493,0.95779,0.96452
-0.079469,-0.082779,-0.081466,-0.084702,-0.071518,-0.056727,-0.036647,-0.02657,0.0025886,0.027883,0.052955,0.075882,0.099124,0.097718,0.10604,0.11053,0.1161,0.11621,0.11863,0.11745,0.11621,0.11473,0.11676,0.11656,0.11599,0.11412,0.1094,0.09892,0.080689,0.030785,0.030397,0.016622,-0.012943,-0.012592,-0.027476,-0.038181,-0.045781,-0.064326,-0.065546
0.4743,0.4701,0.4718,0.4762,0.48091,0.48109,0.48467,0.48909,0.49167,0.49143,0.4895,0.48843,0.48636,0.48563,0.4847,0.4844,0.48387,0.48456,0.48566,0.48816,0.49012,0.49105,0.49316,0.49208,0.49204,0.49147,0.48897,0.48503,0.48101,0.48058,0.45152,0.42463,0.41614,0.39692,0.38856,0.3948,0.40101,0.40797,0.42307
0.52301,0.52127,0.5195,0.51905,0.51529,0.51383,0.51362,0.51275,0.51186,0.51076,0.50932,0.50715,0.50777,0.5069,0.50686,0.50678,0.50656,0.50634,0.50624,0.50635,0.50653,0.50658,0.50677,0.50692,0.50689,0.50669,0.50679,0.50682,0.50738,0.50902,0.50999,0.50907,0.50546,0.50211,0.49906,0.49438,0.49189,0.49265,0.49183
0.23632,0.18275,0.13538,0.096221,0.075309,0.055155,0.031192,0.015864,-0.02045,-0.089509,-0.11689,-0.14145,-0.16813,-0.17671,-0.18005,-0.17767,-0.17809,-0.17639,-0.18233,-0.18464,-0.17942,-0.18817,-0.20045,-0.20472,-0.19509,-0.18181,-0.18726,-0.19897,-0.22374,-0.2454,-0.24133,-0.18028,-0.1092,-0.063087,0.017103,0.10256,0.18395,0.26304,0.33065
-0.37763,-0.46992,-0.57287,-0.65929,-0.74061,-0.80782,-0.84435,-0.85944,-0.87878,-0.87497,-0.86403,-0.85768,-0.85837,-0.85961,-0.85905,-0.86282,-0.86554,-0.87242,-0.86281,-0.85959,-0.86747,-0.84489,-0.81701,-0.79131,-0.81386,-0.82842,-0.82381,-0.80968,-0.77724,-0.74584,-0.70191,-0.51387,-0.23643,-0.036351,0.13936,0.26982,0.36571,0.43297,0.47089
0.21751,0.21322,0.11869,0.078397,0.10774,0.12,0.12201,0.11861,0.15792,0.17615,0.16436,0.17338,0.17885,0.18749,0.19605,0.20294,0.21167,0.21176,0.20882,0.20905,0.20929,0.18996,0.16264,0.15045,0.1582,0.17319,0.24884,0.3163,0.36037,0.39934,0.58302,0.37265,0.51816,0.56114,0.60093,0.6307,0.62674,0.60423,0.57446
0.51683,0.51434,0.5134,0.51567,0.51805,0.51974,0.52083,0.52022,0.52158,0.52309,0.52386,0.52405,0.52323,0.5248,0.52594,0.52595,0.52556,0.52515,0.52465,0.52406,0.52454,0.5246,0.52468,0.52471,0.52497,0.52513,0.52502,0.52474,0.52407,0.52368,0.52474,0.52555,0.53273,0.53549,0.53641,0.53945,0.5414,0.54077,0.54008
0.21269,0.17486,0.11641,0.054767,0.01322,-0.026884,-0.078618,-0.10397,-0.10524,-0.11944,-0.12542,-0.13679,-0.15308,-0.16691,-0.16802,-0.16848,-0.16779,-0.16644,-0.1638,-0.16236,-0.15613,-0.15195,-0.14832,-0.14446,-0.14047,-0.13784,-0.13605,-0.13507,-0.12797,-0.12222,-0.10907,-0.093262,-0.094168,-0.0060646,0.040308,0.14139,0.23162,0.3188,0.39839
