0.51503,0.51543,0.52055,0.52005,0.52436,0.52241,0.52358,0.52404,0.52348,0.51895,0.51483,0.5034,0.49822,0.48869,0.48145,0.48864,0.50079,0.50407,0.50485,0.50313,0.50319,0.50646,0.50756,0.50842,0.50956,0.51124,0.51297,0.51472,0.5156,0.51621,0.5168,0.51745,0.51946,0.51684,0.5177,0.51956,0.51879,0.5206,0.52252,0.5233,0.5221,0.51723,0.51677
0.52947,0.53717,0.55764,0.55982,0.58823,0.5881,0.62505,0.63865,0.65469,0.66251,0.67997,0.69223,0.71025,0.71166,0.71709,0.71372,0.70094,0.67677,0.67356,0.65565,0.63241,0.60033,0.59065,0.57603,0.5664,0.54506,0.53801,0.52501,0.51665,0.50766,0.50186,0.48924,0.48214,0.47063,0.46359,0.45986,0.45747,0.45307,0.44958,0.44666,0.44499,0.44619,0.44806
0.38833,0.38485,0.36976,0.35582,0.33921,0.32881,0.31101,0.2827,0.27908,0.26299,0.24676,0.23611,0.23092,0.21038,0.21139,0.2147,0.22268,0.23339,0.25835,0.26385,0.28973,0.32362,0.34385,0.36263,0.37821,0.37986,0.39627,0.41167,0.42412,0.44277,0.44135,0.4476,0.45255,0.45695,0.46064,0.4733,0.47554,0.47977,0.48584,0.48649,0.48528,0.48661,0.48616
0.3366,0.33133,0.32629,0.32307,0.31096,0.31161,0.29261,0.29183,0.27586,0.26398,0.25778,0.24566,0.22974,0.23007,0.22712,0.22937,0.22754,0.2249,0.22181,0.22453,0.22008,0.22315,0.22529,0.2241,0.22103,0.21235,0.20959,0.20648,0.20492,0.20082,0.19946,0.20119,0.20057,0.2044,0.20885,0.21746,0.22546,0.23337,0.23981,0.24354,0.24983,0.2626,0.28027
0.52106,0.5214,0.5224,0.52372,0.52481,0.52459,0.52424,0.52487,0.52478,0.52359,0.52357,0.52433,0.52419,0.53171,0.5268,0.52036,0.51211,0.50955,0.50614,0.50745,0.50631,0.50749,0.50892,0.51055,0.50974,0.50894,0.50809,0.50728,0.50834,0.50868,0.50851,0.50872,0.51502,0.52156,0.52419,0.52759,0.52963,0.53087,0.53247,0.53387,0.5362,0.53613,0.53593
0.32901,0.32961,0.32958,0.32884,0.32389,0.30868,0.30949,0.29903,0.29277,0.26334,0.26626,0.26218,0.26406,0.26251,0.26733,0.26911,0.275,0.27994,0.28035,0.28126,0.27463,0.26904,0.26801,0.26805,0.27024,0.27259,0.2717,0.27423,0.27776,0.28379,0.28429,0.28777,0.28025,0.28212,0.28107,0.27984,0.27881,0.27943,0.2784,0.2794,0.28204,0.28789,0.2944
0.13461,0.12946,0.12662,0.12434,0.11822,0.10967,0.11424,0.11877,0.12337,0.11727,0.11643,0.11601,0.1156,0.11507,0.11177,0.10598,0.092238,0.085397,0.078925,0.07461,0.074163,0.069169,0.06326,0.059587,0.057585,0.054573,0.051211,0.051211,0.047713,0.048762,0.048043,0.048082,0.049442,0.058771,0.068508,0.061822,0.068197,0.072045,0.075932,0.079663,0.08219,0.083162,0.083453
0.50382,0.5106,0.51147,0.51421,0.51559,0.51462,0.51625,0.51816,0.52036,0.52181,0.51816,0.5196,0.52319,0.52246,0.52527,0.53071,0.53199,0.53534,0.54937,0.54511,0.55732,0.56879,0.58283,0.56787,0.56194,0.56917,0.58306,0.57455,0.56349,0.55566,0.53436,0.52361,0.49596,0.48425,0.48489,0.4851,0.49052,0.49556,0.4993,0.50646,0.51705,0.52842,0.52376
0.45431,0.45278,0.45217,0.45225,0.45052,0.45075,0.44966,0.44967,0.44967,0.44935,0.53359,0.53574,0.53974,0.55418,0.42193,0.44395,0.45464,0.46366,0.46884,0.4694,0.46753,0.46698,0.46742,0.46651,0.46525,0.466,0.46547,0.46568,0.4659,0.46639,0.46666,0.4667,0.45615,0.44253,0.43606,0.43134,0.42917,0.4293,0.42803,0.42757,0.42778,0.42822,0.42986
0.25763,0.1863,0.19223,0.17552,0.15414,0.14263,0.068469,-0.012108,-0.11099,-0.17161,-0.19958,-0.22544,-0.25063,-0.317,-0.33354,-0.32816,-0.30489,-0.31667,-0.33395,-0.34056,-0.38442,-0.43861,-0.4898,-0.53152,-0.54433,-0.53531,-0.51541,-0.49201,-0.46478,-0.47225,-0.4692,-0.47056,-0.46164,-0.41657,-0.36353,-0.20871,-0.15834,-0.10182,-0.022836,0.053193,0.1128,0.17309,0.23262
0.071695,0.037451,-0.015762,-0.082287,-0.18337,-0.36699,-0.43555,-0.51473,-0.56744,-0.61606,-0.69433,-0.74709,-0.8245,-0.82641,-0.86984,-0.92327,-0.93575,-0.94587,-0.97087,-1,-0.9671,-0.9072,-0.86574,-0.81354,-0.791,-0.78583,-0.80734,-0.79485,-0.76816,-0.78814,-0.79088,-0.78956,-0.76604,-0.75104,-0.72375,-0.6796,-0.60716,-0.44747,-0.34746,-0.14574,-0.030318,0.076768,0.14943
0.56097,0.65001,0.68792,0.694,0.61708,0.56605,0.48483,0.53915,0.61297,0.68284,0.063105,0.028453,0.74196,0.75285,0.88046,0.93211,1,-0.03749,-0.028239,0.014479,-0.035022,0.11838,0.18856,0.22472,0.26023,0.28655,0.32911,0.38716,0.39938,0.2353,0.57108,0.46114,0.48983,0.58151,0.49902,0.61527,0.57657,0.57774,0.58355,0.58854,0.60709,0.62469,0.61313
0.4884,0.4884,0.4884,0.4884,0.4884,0.4884,0.4884,0.4884,0.4884,0.4884,0.4884,0.4884,0.4884,0.4884,0.4884,0.4884,0.4884,0.4884,0.4884,0.4884,0.4884,0.4884,0.4884,0.4884,0.4884,0.4884,0.4884,0.4884,0.4884,0.4884,0.4884,0.4884,0.4884,0.4884,0.4884,0.4884,0.4884,0.4884,0.4884,0.4884,0.4884,0.4884,0.4884
0.73192,0.73318,0.73726,0.7371,0.73899,0.73874,0.73868,0.73744,0.73458,0.73092,0.7221,0.72195,0.71474,0.70094,0.69246,0.69165,0.67856,0.6719,0.65976,0.65869,0.6514,0.64471,0.63945,0.63455,0.63054,0.62276,0.61799,0.61633,0.61645,0.61602,0.61573,0.61581,0.61717,0.61976,0.62406,0.63367,0.63323,0.64169,0.65097,0.67132,0.67129,0.67656,0.68568
0.53645,0.53659,0.53668,0.53686,0.53798,0.5389,0.53862,0.5387,0.53916,0.54236,0.54224,0.54502,0.54709,0.54985,0.55444,0.55463,0.55942,0.56302,0.56754,0.56971,0.57374,0.57561,0.57561,0.57526,0.57598,0.57598,0.57629,0.5763,0.5761,0.57562,0.5752,0.57467,0.57314,0.5696,0.56703,0.5636,0.56371,0.56155,0.55807,0.55478,0.55076,0.54834,0.5432
