0.36819,0.3682,0.368,0.36793,0.36772,0.36758,0.36904,0.37486,0.37968,0.38045,0.3866,0.38697,0.38567,0.38518,0.38373,0.38244,0.38103,0.37939,0.37734,0.37718,0.3751,0.37729,0.37717,0.37752,0.37752,0.37669,0.37615,0.37544,0.37494,0.37476,0.37511,0.37569,0.3763,0.37722,0.37457,0.37593,0.37295,0.37136,0.37192,0.37272,0.37384,0.37512,0.37881,0.3774,0.37851
0.92013,0.9355,0.9268,0.92874,0.93681,0.94499,0.95964,0.99357,0.99377,1,0.99939,0.99379,0.98714,0.98739,0.98157,0.97412,0.96638,0.96592,0.96466,0.95624,0.95074,0.93914,0.9381,0.93255,0.92845,0.92532,0.9252,0.92119,0.91593,0.91285,0.90257,0.90402,0.89997,0.89223,0.89172,0.88707,0.88581,0.8843,0.88428,0.88695,0.89694,0.89187,0.90072,0.89844,0.90635
-0.33048,-0.33924,-0.34028,-0.34671,-0.3574,-0.37254,-0.38149,-0.3975,-0.40751,-0.41254,-0.41178,-0.40914,-0.40436,-0.39677,-0.38726,-0.38901,-0.37739,-0.37438,-0.37026,-0.36077,-0.35483,-0.34787,-0.34273,-0.33931,-0.3322,-0.33397,-0.32745,-0.3177,-0.31675,-0.31195,-0.30807,-0.29577,-0.2941,-0.28757,-0.28165,-0.27787,-0.27768,-0.27785,-0.28148,-0.28806,-0.29191,-0.29495,-0.3062,-0.31634,-0.32485
0.27508,0.2743,0.26921,0.25649,0.20353,0.13399,0.061245,-0.017076,-0.084967,-0.14742,-0.19637,-0.23339,-0.26504,-0.31032,-0.31151,-0.31845,-0.32184,-0.31799,-0.31772,-0.31942,-0.32124,-0.32197,-0.32461,-0.32604,-0.32873,-0.33458,-0.33664,-0.34363,-0.35044,-0.35379,-0.35427,-0.35515,-0.35231,-0.33948,-0.30035,-0.25337,-0.20331,-0.14755,-0.094911,-0.044533,0.035413,0.061172,0.067042,0.087635,0.1019
0.37501,0.37502,0.37503,0.37523,0.37678,0.37722,0.38631,0.39006,0.38438,0.38063,0.37771,0.37177,0.3729,0.37093,0.37103,0.36934,0.36956,0.36844,0.36787,0.36752,0.36728,0.36708,0.36699,0.36684,0.36546,0.36643,0.36568,0.3659,0.36574,0.36562,0.36523,0.36473,0.36317,0.36271,0.36202,0.36239,0.36602,0.36582,0.36923,0.37108,0.37237,0.37513,0.37787,0.37779,0.38113
0.32089,0.28162,0.24479,0.20337,0.1419,0.0017464,-0.2068,-0.32114,-0.38501,-0.47349,-0.51967,-0.60765,-0.68798,-0.7272,-0.7499,-0.75221,-0.74078,-0.71966,-0.7126,-0.71299,-0.71689,-0.74044,-0.75863,-0.75912,-0.74755,-0.72965,-0.72422,-0.71975,-0.72431,-0.74115,-0.77047,-0.768,-0.76334,-0.71679,-0.62727,-0.49212,-0.29887,-0.19584,-0.065126,0.003517,0.077229,0.16488,0.21447,0.24919,0.26661
-0.015135,-0.0627,-0.17556,-0.30385,-0.50012,-0.61441,-0.82951,-0.92275,-1,-0.99141,-0.94882,-0.84397,-0.76349,-0.73583,-0.74532,-0.74008,-0.75318,-0.76759,-0.77595,-0.77532,-0.73858,-0.6767,-0.63828,-0.62921,-0.62322,-0.6285,-0.62831,-0.6174,-0.6033,-0.5995,-0.59942,-0.62892,-0.66528,-0.7345,-0.79718,-0.79196,-0.785,-0.74246,-0.60837,-0.47101,-0.35845,-0.28595,-0.24039,-0.21233,-0.17161
0.27373,0.27235,0.17098,0.18301,-0.035825,-0.071553,-0.17464,-0.24796,-0.3021,-0.3681,-0.32119,-0.23067,-0.19516,-0.15543,-0.11039,-0.08339,-0.074197,-0.2174,-0.26698,0.19859,0.0080285,0.081571,0.089138,0.04885,-0.20692,-0.2435,-0.30632,-0.32599,-0.27452,-0.22329,-0.17801,-0.13927,-0.10651,-0.086955,0.013437,0.12186,0.15931,0.28402,0.3395,0.35681,0.35054,0.33038,0.32752,0.3178,0.26941
0.37885,0.37889,0.37893,0.37894,0.37862,0.37822,0.37328,0.373,0.37718,0.38036,0.38048,0.38278,0.38709,0.3868,0.38929,0.38873,0.38963,0.38974,0.39024,0.39027,0.39043,0.3905,0.39064,0.39096,0.39153,0.39222,0.39287,0.39257,0.39214,0.39275,0.3926,0.39278,0.39302,0.39375,0.39418,0.39115,0.39035,0.3881,0.38275,0.38401,0.38271,0.37896,0.37714,0.37445,0.37384
0.1543,0.15371,0.15215,0.14959,0.14295,0.13095,0.118,0.096949,0.088411,0.079727,0.072742,0.072427,0.073955,0.070098,0.069152,0.065562,0.060808,0.054308,0.052974,0.050815,0.049772,0.04691,0.047274,0.049044,0.042835,0.043902,0.040312,0.042835,0.04235,0.042714,0.044897,0.045212,0.047322,0.062336,0.072208,0.070438,0.076016,0.074852,0.078054,0.087028,0.094014,0.10767,0.11735,0.12445,0.1334
-0.072475,-0.072475,-0.072984,-0.074246,-0.074464,-0.076938,-0.079655,-0.085476,-0.081207,-0.08533,-0.091152,-0.090885,-0.091685,-0.092073,-0.089502,-0.091831,-0.093116,-0.095324,-0.098865,-0.10095,-0.10187,-0.10379,-0.10893,-0.10585,-0.11187,-0.11381,-0.11478,-0.11533,-0.12052,-0.1212,-0.12099,-0.12069,-0.12686,-0.12872,-0.12998,-0.13127,-0.13185,-0.13192,-0.1311,-0.131,-0.13176,-0.13144,-0.13209,-0.15332,-0.25716
0.29209,0.28843,0.28725,0.28667,0.28651,0.28681,0.28686,0.3412,0.3807,0.35102,0.30845,0.30995,0.3048,0.30513,0.27932,0.25875,0.25419,0.24481,0.24602,0.23588,0.23223,0.22932,0.27094,0.29597,0.27895,0.26629,0.23859,0.21672,0.22184,0.23306,0.23275,0.23338,0.22024,0.21382,0.21881,0.23745,0.23619,0.27152,0.30715,0.3154,0.30976,0.29849,0.32305,0.29997,0.26009
0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846
0.59098,0.59101,0.59098,0.59096,0.59093,0.59086,0.58921,0.58282,0.57846,0.57649,0.57773,0.5782,0.57586,0.57484,0.57408,0.57404,0.57404,0.57434,0.57491,0.57504,0.57573,0.57754,0.57908,0.57986,0.581,0.58218,0.58313,0.58329,0.5847,0.58463,0.58592,0.5868,0.58758,0.59052,0.59542,0.59966,0.60546,0.6086,0.61316,0.61304,0.6156,0.61704,0.61876,0.61944,0.61932
0.46794,0.47277,0.47778,0.47728,0.48226,0.48504,0.48699,0.48864,0.49196,0.49126,0.49113,0.49071,0.49021,0.48964,0.48919,0.48823,0.48699,0.48697,0.48722,0.4866,0.48649,0.48641,0.48575,0.48562,0.48591,0.48628,0.48591,0.48571,0.48524,0.48445,0.48392,0.48385,0.48353,0.4827,0.47976,0.48105,0.48253,0.47945,0.47973,0.47979,0.48103,0.4824,0.48249,0.48295,0.48362
-0.84743,-0.84743,-0.84743,-0.84746,-0.84746,-0.84743,-0.84741,-0.84826,-0.84903,-0.85037,-0.85212,-0.85398,-0.85498,-0.85549,-0.8559,-0.85604,-0.85607,-0.85607,-0.85604,-0.85648,-0.85694,-0.85723,-0.8574,-0.85745,-0.85765,-0.85786,-0.85818,-0.85849,-0.85876,-0.85915,-0.859,-0.85915,-0.85917,-0.85922,-0.85917,-0.85905,-0.85871,-0.8582,-0.85626,-0.85449,-0.85396,-0.85386,-0.85161,-0.85294,-0.85306
0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846,0.37846
0.54484,0.54644,0.54656,0.54627,0.54565,0.54589,0.5347,0.52426,0.51243,0.50138,0.4992,0.48418,0.48254,0.47268,0.46806,0.46161,0.45801,0.45418,0.4537,0.45278,0.45054,0.44736,0.44771,0.4434,0.44518,0.44522,0.4439,0.44293,0.4413,0.43992,0.43956,0.43639,0.43456,0.43549,0.43986,0.44031,0.4488,0.45548,0.46558,0.47562,0.48313,0.49063,0.50056,0.51137,0.51742
0.53334,0.53409,0.5346,0.53588,0.53878,0.53923,0.54214,0.54486,0.54762,0.54597,0.54364,0.54446,0.54312,0.54349,0.54387,0.54346,0.54339,0.54325,0.54304,0.54283,0.54259,0.54228,0.54204,0.54168,0.5411,0.5407,0.53951,0.53812,0.53606,0.53595,0.53539,0.5352,0.53526,0.53466,0.53233,0.5329,0.52746,0.5296,0.52513,0.52002,0.51659,0.51532,0.5152,0.51558,0.52002
-0.85444,-0.85432,-0.85425,-0.85415,-0.85401,-0.85374,-0.85311,-0.8541,-0.85959,-0.85888,-0.86024,-0.86085,-0.86332,-0.86313,-0.8648,-0.86512,-0.86635,-0.86742,-0.86827,-0.869,-0.86909,-0.86955,-0.86965,-0.87004,-0.8704,-0.87082,-0.87091,-0.87133,-0.8714,-0.87137,-0.87171,-0.872,-0.87196,-0.87208,-0.87254,-0.87288,-0.87307,-0.87317,-0.87324,-0.873,-0.8731,-0.87295,-0.87239,-0.87171,-0.87067
