0.67093,0.65743,0.65612,0.64583,0.64173,0.63477,0.63122,0.62862,0.62843,0.63073,0.63133,0.6308,0.63009,0.63044,0.62994,0.62901,0.62989,0.63063,0.63287,0.63635,0.64312,0.64888,0.65325,0.65587,0.66199,0.66216,0.66405,0.6658
0.66255,0.69816,0.73231,0.76313,0.7908,0.8168,0.83742,0.86356,0.8695,0.89184,0.89321,0.90852,0.90919,0.92123,0.92246,0.93104,0.94281,0.96011,0.96221,0.97288,0.99194,0.99945,1,0.999,0.99953,0.99236,0.99013,0.95297
0.60632,0.55723,0.53825,0.5008,0.42573,0.42753,0.39865,0.36155,0.35626,0.34367,0.3284,0.31868,0.30765,0.29912,0.29167,0.27163,0.26473,0.25117,0.22916,0.22531,0.21528,0.21104,0.20278,0.20393,0.21486,0.23361,0.25852,0.27856
0.3763,0.37601,0.37553,0.37553,0.37387,0.37374,0.37056,0.36948,0.36945,0.36811,0.36666,0.36313,0.35871,0.35573,0.35555,0.35631,0.35708,0.35934,0.36268,0.3798,0.41465,0.41585,0.43528,0.45966,0.49002,0.49112,0.49647,0.50524
0.71573,0.70841,0.69498,0.68057,0.66844,0.67546,0.66957,0.66614,0.66388,0.66167,0.65959,0.6582,0.65672,0.65596,0.65562,0.65586,0.6594,0.65963,0.667,0.66895,0.6736,0.67764,0.68072,0.68287,0.68419,0.68558,0.68716,0.69034
0.56207,0.56517,0.57467,0.58779,0.60796,0.6077,0.6262,0.62634,0.63656,0.65269,0.66259,0.67009,0.67657,0.68217,0.68344,0.68491,0.66181,0.65092,0.61718,0.61546,0.6046,0.59587,0.59372,0.58643,0.58216,0.58018,0.57929,0.57818
0.28943,0.29499,0.29823,0.3071,0.31115,0.30541,0.31279,0.31126,0.30647,0.30478,0.30618,0.3082,0.2993,0.30278,0.29599,0.29488,0.31055,0.3229,0.33319,0.324,0.32558,0.31847,0.31276,0.30265,0.29933,0.30186,0.30244,0.30312
0.73873,0.74216,0.74566,0.74146,0.68592,0.64469,0.58792,0.52919,0.52451,0.50645,0.50036,0.48878,0.51947,0.56207,0.5829,0.62272,0.66669,0.69146,0.71066,0.72289,0.72992,0.76108,0.74353,0.75384,0.74867,0.74734,0.75228,0.7481
0.61833,0.71468,0.62683,0.64742,0.65754,0.66777,0.67423,0.67464,0.67541,0.67775,0.6793,0.68067,0.67991,0.67976,0.67943,0.67705,0.67534,0.66919,0.66606,0.66152,0.65751,0.65412,0.64965,0.64768,0.64533,0.64488,0.64274,0.64221
-0.16112,-0.22566,-0.40405,-0.45376,-0.50861,-0.56161,-0.63194,-0.68987,-0.73974,-0.76671,-0.77382,-0.77182,-0.73627,-0.68648,-0.62136,-0.52209,-0.2982,-0.21897,-0.013087,0.090579,0.17097,0.25907,0.32561,0.35837,0.37135,0.39204,0.40785,0.42799
-0.85426,-0.76036,-0.4936,-0.43744,-0.38628,-0.24535,-0.21676,-0.14706,-0.071436,-0.07873,-0.087551,-0.12952,-0.24972,-0.32927,-0.35934,-0.41764,-0.39971,-0.39552,-0.36942,-0.20683,-0.068592,0.045974,0.11694,0.1409,0.14493,0.14419,0.14601,0.14714
0.065169,0.23922,0.19322,0.25228,0.33093,0.36711,0.39475,0.41286,0.44242,0.45043,0.43838,0.41285,0.36384,0.32666,0.29188,0.1676,0.12797,0.24683,0.38817,0.43307,0.67973,0.72251,0.76986,0.79658,0.75563,0.72297,0.71643,0.71448
0.66575,0.66575,0.66575,0.66575,0.66575,0.66575,0.66575,0.66575,0.66575,0.66575,0.66575,0.66575,0.66575,0.66575,0.66575,0.66575,0.66575,0.66575,0.66575,0.66575,0.66575,0.66575,0.66575,0.66575,0.66575,0.66575,0.66575,0.66575
0.77622,0.77568,0.77346,0.7702,0.75789,0.757,0.75033,0.74538,0.7417,0.73821,0.73162,0.73372,0.728,0.7293,0.73167,0.73974,0.75377,0.76512,0.76365,0.78274,0.78404,0.79335,0.79783,0.79819,0.79762,0.79536,0.79132,0.78724
0.80442,0.80788,0.81012,0.81073,0.8109,0.81052,0.80963,0.80876,0.80776,0.80655,0.80528,0.80425,0.80321,0.80088,0.8003,0.79966,0.79474,0.79761,0.79118,0.79066,0.78792,0.78603,0.78664,0.78744,0.78702,0.78664,0.78598,0.78536
-0.91714,-0.9159,-0.90018,-0.89591,-0.89128,-0.88451,-0.87498,-0.86769,-0.86071,-0.84928,-0.84965,-0.84452,-0.84207,-0.84167,-0.84241,-0.84196,-0.84249,-0.84538,-0.84907,-0.85265,-0.8631,-0.86353,-0.86784,-0.87143,-0.87627,-0.8798,-0.89165,-0.89007
0.66575,0.66575,0.66575,0.66575,0.66575,0.66575,0.66575,0.66575,0.66575,0.66575,0.66575,0.66575,0.66575,0.66575,0.66575,0.66575,0.66575,0.66575,0.66575,0.66575,0.66575,0.66575,0.66575,0.66575,0.66575,0.66575,0.66575,0.66575
0.83377,0.84292,0.85089,0.86765,0.88567,0.89446,0.91759,0.92612,0.92883,0.93686,0.94228,0.94879,0.949,0.95397,0.95729,0.95903,0.958,0.96245,0.95982,0.96053,0.95524,0.94942,0.93802,0.91239,0.89272,0.89001,0.86211,0.84672
0.82547,0.83021,0.82482,0.80387,0.81816,0.81035,0.79972,0.79587,0.78803,0.78643,0.77369,0.77372,0.77106,0.77136,0.77096,0.77264,0.7755,0.77852,0.78136,0.78324,0.79108,0.79941,0.80499,0.8101,0.81366,0.81324,0.81282,0.81299
-0.97414,-0.97414,-0.97377,-0.97475,-0.97528,-0.97567,-0.97625,-0.97883,-0.97807,-0.98059,-0.98557,-0.98333,-0.98352,-0.9852,-0.98665,-0.99218,-0.9915,-0.99437,-0.99903,-0.99516,-0.99447,-0.99787,-1,-0.999,-0.99763,-0.99803,-0.99689,-0.99584
