-0.35557,-0.35536,-0.35461,-0.3543,-0.35395,-0.35322,-0.35283,-0.35198,-0.35266,-0.3534,-0.354,-0.3542,-0.35563,-0.3555,-0.35623,-0.35761,-0.35895,-0.36006,-0.36104,-0.3619,-0.3625,-0.36252,-0.36276,-0.36277,-0.3627,-0.36283,-0.3629,-0.3629,-0.36296,-0.363,-0.36314,-0.36331,-0.36353,-0.3637,-0.36377,-0.36403,-0.36419,-0.36423,-0.36436,-0.36433,-0.36433,-0.36435,-0.36392,-0.36364,-0.3635,-0.36318,-0.36254,-0.3618,-0.36193,-0.36232,-0.36368
0.97995,0.97486,0.97231,0.972,0.96976,0.96772,0.9651,0.96469,0.96361,0.96268,0.96197,0.96136,0.96015,0.95918,0.95831,0.9574,0.95599,0.95495,0.95458,0.95366,0.95261,0.95182,0.95192,0.95132,0.9508,0.95039,0.95007,0.94978,0.94955,0.94937,0.94921,0.94909,0.94907,0.94899,0.94897,0.94889,0.94888,0.94889,0.94891,0.94891,0.94892,0.94892,0.94891,0.94891,0.94885,0.94879,0.9488,0.9488,0.94884,0.94887,0.94892
0.96634,0.96153,0.95664,0.95192,0.94614,0.94236,0.94334,0.93859,0.93807,0.9359,0.93437,0.93329,0.93052,0.93017,0.92883,0.92769,0.9236,0.92626,0.92638,0.9247,0.92331,0.92233,0.92147,0.92084,0.91975,0.92004,0.91917,0.91854,0.91797,0.91742,0.91654,0.91706,0.91706,0.91636,0.91569,0.91515,0.91521,0.91526,0.91481,0.91444,0.91442,0.91443,0.9144,0.91415,0.91413,0.91394,0.91378,0.91378,0.91377,0.9139,0.91414
0.99314,0.9931,0.99302,0.99292,0.99296,0.993,0.993,0.9928,0.99239,0.99185,0.99113,0.99096,0.99092,0.99084,0.99048,0.99019,0.98981,0.98944,0.98915,0.9888,0.98838,0.98802,0.98802,0.98748,0.98724,0.98691,0.98666,0.98637,0.98576,0.98614,0.9862,0.98631,0.98597,0.98578,0.98581,0.98578,0.98581,0.98587,0.98599,0.98606,0.98637,0.98674,0.98673,0.98749,0.9884,0.99113,0.99209,0.99302,0.99544,0.99838,0.99862
0.27328,0.27297,0.27306,0.27342,0.27383,0.27424,0.27413,0.27439,0.27536,0.27526,0.27657,0.27779,0.28009,0.28046,0.28174,0.2816,0.28277,0.28364,0.28482,0.28765,0.28819,0.28797,0.28809,0.2882,0.28849,0.29088,0.29226,0.293,0.29355,0.29406,0.29447,0.29468,0.29481,0.29506,0.2953,0.29546,0.29544,0.29538,0.29527,0.29521,0.29514,0.29493,0.29491,0.29481,0.29463,0.29389,0.29269,0.29226,0.28868,0.28564,0.28214
0.86615,0.86093,0.85587,0.85236,0.85253,0.8477,0.84325,0.84691,0.85086,0.85286,0.84995,0.84534,0.84609,0.84527,0.84743,0.84726,0.84822,0.85029,0.85092,0.85051,0.8495,0.84929,0.84966,0.84878,0.84875,0.84878,0.84851,0.84868,0.84853,0.8487,0.8487,0.8488,0.8488,0.84895,0.84912,0.84939,0.84954,0.85065,0.85076,0.85115,0.85247,0.85462,0.85904,0.86388,0.87002,0.874,0.87559,0.8779,0.88582,0.89935,0.90836
0.53959,0.4975,0.47869,0.46097,0.44683,0.42746,0.40315,0.3971,0.38843,-0.98727,-0.95973,-0.94426,-0.95057,-0.96785,-0.94766,-0.95174,-0.94914,-0.96112,-0.97042,-0.95728,-0.95837,-0.97905,-0.97895,-0.97882,-0.9805,-0.98091,-0.98407,-0.98486,-0.99075,-0.9864,-0.98507,-0.98802,-0.98993,-0.98955,-0.98899,-0.98998,-0.99017,-0.98994,-0.99022,-0.99128,-1,0.40199,0.53549,0.60245,0.68202,0.75358,0.79558,0.82521,0.83178,0.82326,0.81363
0.96443,0.95042,0.93982,0.93232,0.90746,0.89825,0.88901,0.94363,0.95602,0.96577,0.95508,0.94884,0.95654,0.95504,0.96519,0.96498,0.96247,0.96983,0.95852,0.9759,0.97293,0.9627,0.96098,0.95986,0.96359,0.97029,0.97177,0.97141,0.97197,0.97389,0.97612,0.97529,0.97476,0.97297,0.97155,0.97102,0.97072,0.9701,0.97041,0.96905,0.9706,0.98016,0.98119,0.98,0.98443,0.98992,0.99592,0.99847,0.99767,0.98928,0.99412
-0.8951,-0.89542,-0.89591,-0.89605,-0.89712,-0.89788,-0.89871,-0.89963,-0.90014,-0.90067,-0.90117,-0.90179,-0.90258,-0.90221,-0.90294,-0.90345,-0.90398,-0.90473,-0.90541,-0.90537,-0.90541,-0.90682,-0.9082,-0.90944,-0.91081,-0.91211,-0.9122,-0.91205,-0.91189,-0.91251,-0.9131,-0.91311,-0.91344,-0.91384,-0.91432,-0.91499,-0.91517,-0.91576,-0.91582,-0.91631,-0.91619,-0.91602,-0.91636,-0.9163,-0.916,-0.91326,-0.90915,-0.89966,-0.90028,-0.89489,-0.89026
0.87734,0.86648,0.85598,0.85687,0.85929,0.86097,0.86156,0.86148,0.86123,0.86033,0.85945,0.85873,0.8581,0.85781,0.85637,0.85587,0.84813,0.83876,0.83402,0.83439,0.83556,0.83618,0.83924,0.83967,0.83684,0.84019,0.84359,0.84219,0.84329,0.84261,0.83884,0.83786,0.83784,0.83589,0.83558,0.83491,0.83414,0.83325,0.83277,0.83265,0.83274,0.82996,0.8292,0.8307,0.83928,0.85125,0.86139,0.87287,0.88585,0.89542,0.90421
0.53659,0.49529,0.48656,0.47687,0.45999,0.44943,0.43823,0.433,0.42924,0.42603,0.42372,0.42139,0.41975,0.41875,0.42046,0.40898,0.42385,0.44893,0.4565,0.45981,0.44454,0.4477,0.44446,0.44679,0.47126,0.44688,0.42566,0.44778,0.44314,0.44722,0.47478,0.4792,0.48818,0.49363,0.49613,0.50375,0.49925,0.50201,0.5038,0.50552,0.50833,0.53639,0.5915,0.6441,0.69084,0.73841,0.77728,0.80117,0.7962,0.79296,0.80452
0.98836,0.97971,0.97815,0.98291,0.98532,0.98594,0.98888,0.99376,0.9945,0.99415,0.99446,0.99415,0.99652,0.99849,0.99505,0.98932,0.97719,0.97654,0.97525,0.97109,0.98435,0.97106,0.99023,0.97962,0.96228,0.98052,0.98948,0.97919,0.99114,0.97479,0.9696,0.96786,0.96372,0.96339,0.96243,0.96127,0.9564,0.95775,0.95499,0.95359,0.94828,0.94302,0.94479,0.95985,0.97335,0.99418,0.99768,0.99839,0.99755,0.99749,0.99521
0.18668,0.18627,0.18612,0.18598,0.18568,0.18533,0.18515,0.18502,0.18497,0.18479,0.18474,0.18456,0.18456,0.18444,0.18448,0.18447,0.18439,0.18435,0.18433,0.18432,0.18423,0.18411,0.18403,0.184,0.1839,0.18383,0.18381,0.18373,0.18365,0.1836,0.18358,0.18353,0.1832,0.18298,0.18282,0.18271,0.1826,0.18245,0.1825,0.1825,0.1825,0.18249,0.1824,0.18231,0.18225,0.18232,0.18261,0.18329,0.18358,0.18383,0.18398
0.94473,0.94481,0.94481,0.94475,0.94475,0.94455,0.94431,0.9443,0.94425,0.94394,0.94372,0.94354,0.94319,0.94343,0.94343,0.94343,0.94314,0.94318,0.94319,0.94319,0.94318,0.94286,0.9429,0.9426,0.94264,0.94248,0.94238,0.94219,0.94217,0.94218,0.94218,0.94206,0.94204,0.94205,0.94206,0.94196,0.94184,0.94176,0.94176,0.94176,0.94179,0.94176,0.94182,0.94186,0.94196,0.94193,0.94152,0.94109,0.94048,0.93967,0.93974
0.99993,0.99997,0.99997,0.99997,0.99999,0.99999,1,1,1,1,1,1,0.99999,0.99999,0.99999,0.99997,0.99997,0.99996,0.99996,0.99995,0.99993,0.99993,0.99993,0.99993,0.99993,0.99993,0.99992,0.99992,0.99991,0.99991,0.99989,0.99989,0.99989,0.99988,0.99988,0.99988,0.99988,0.99988,0.99988,0.99988,0.99988,0.99988,0.99989,0.99989,0.99989,0.99989,0.99989,0.99988,0.99987,0.99987,0.9998
0.81596,0.81603,0.81618,0.81634,0.81643,0.81651,0.81657,0.81673,0.81673,0.81676,0.81679,0.817,0.817,0.817,0.81725,0.8175,0.81773,0.81777,0.81777,0.81784,0.81789,0.81798,0.81813,0.81814,0.81814,0.81823,0.81825,0.81827,0.81831,0.81834,0.81839,0.81846,0.8185,0.81854,0.81854,0.81852,0.81854,0.81855,0.81855,0.81854,0.81854,0.81852,0.81851,0.81851,0.81851,0.81851,0.81852,0.81854,0.81855,0.8186,0.81873
-0.81517,-0.81503,-0.81482,-0.81434,-0.81402,-0.81323,-0.81243,-0.81173,-0.81112,-0.81095,-0.81052,-0.81001,-0.80958,-0.80923,-0.80919,-0.80899,-0.80875,-0.80856,-0.80837,-0.80828,-0.80827,-0.80819,-0.80812,-0.80807,-0.80803,-0.808,-0.80798,-0.80765,-0.80749,-0.80729,-0.80717,-0.80704,-0.80691,-0.80691,-0.80692,-0.807,-0.80703,-0.80703,-0.80703,-0.80703,-0.80703,-0.807,-0.80692,-0.80686,-0.80673,-0.80698,-0.80714,-0.80762,-0.80864,-0.80829,-0.80957
0.9429,0.94277,0.94276,0.94275,0.94275,0.94273,0.94271,0.94269,0.94268,0.94268,0.94267,0.94267,0.94268,0.94269,0.94272,0.94275,0.94276,0.94281,0.94285,0.94288,0.94292,0.94293,0.943,0.94308,0.94309,0.94309,0.94313,0.94318,0.94319,0.94322,0.94322,0.94325,0.94325,0.94325,0.94326,0.94326,0.94319,0.94311,0.94302,0.94294,0.94293,0.94292,0.94288,0.94283,0.9428,0.94219,0.9416,0.9419,0.94065,0.93984,0.94002
0.99863,0.99862,0.99859,0.99854,0.9985,0.99843,0.99831,0.99818,0.9982,0.99818,0.99816,0.99813,0.99804,0.99799,0.99791,0.99783,0.9977,0.99771,0.99762,0.99754,0.99754,0.99755,0.99753,0.99753,0.99754,0.99755,0.99756,0.99755,0.99755,0.99755,0.99755,0.99755,0.99755,0.99755,0.99755,0.99755,0.99756,0.99758,0.99759,0.99759,0.99759,0.99759,0.9976,0.99763,0.99764,0.99766,0.99764,0.99763,0.99751,0.99745,0.99709
0.92933,0.92887,0.92946,0.93111,0.93266,0.93502,0.93358,0.93131,0.92913,0.92807,0.92507,0.92442,0.92561,0.92403,0.92493,0.92624,0.92622,0.92638,0.92973,0.9321,0.93507,0.93551,0.93678,0.93599,0.9373,0.93857,0.93864,0.93848,0.93807,0.93633,0.93527,0.93645,0.93576,0.93512,0.9359,0.93677,0.9398,0.94705,0.94547,0.94737,0.94764,0.94816,0.94542,0.94443,0.94296,0.94418,0.94408,0.9472,0.94758,0.94983,0.95113
