-0.51674,-0.50093,-0.48013,-0.47198,-0.46728,-0.45632,-0.44726,-0.44327,-0.43584,-0.43451,-0.42955,-0.4169,-0.40442,-0.39598,-0.3662,-0.36081,-0.33637,-0.33523,-0.32515,-0.31205,-0.31276,-0.30502,-0.30614,-0.3069,-0.30764,-0.3053,-0.30462,-0.30557,-0.30678,-0.30924,-0.31068,-0.31079,-0.31169,-0.3118,-0.31158,-0.31361,-0.31443,-0.31649,-0.31891,-0.32165,-0.32399,-0.32376,-0.32714,-0.33146,-0.33592,-0.34033,-0.34473,-0.35011,-0.36026,-0.36661,-0.37989,-0.39228,-0.39964,-0.40541,-0.41142,-0.41648,-0.43174,-0.43709,-0.44105,-0.45131,-0.46961,-0.48836,-0.49036,-0.50256,-0.5141
0.95098,0.95214,0.9535,0.95392,0.95469,0.9549,0.95483,0.95473,0.95432,0.95367,0.95328,0.95304,0.95255,0.9522,0.95198,0.95126,0.95065,0.95075,0.95055,0.94919,0.94821,0.94728,0.94686,0.94684,0.94649,0.9465,0.94653,0.94659,0.94659,0.94652,0.94627,0.94603,0.94574,0.9452,0.94522,0.94461,0.94464,0.94381,0.94326,0.94309,0.94284,0.94241,0.94175,0.94085,0.94086,0.94095,0.94075,0.9405,0.94004,0.93946,0.93852,0.93858,0.9387,0.93883,0.93922,0.93939,0.94029,0.94299,0.94673,0.94617,0.94895,0.95236,0.95483,0.95847,0.96092
0.91679,0.9212,0.9179,0.91682,0.9178,0.91844,0.91861,0.91851,0.91825,0.91746,0.91727,0.91663,0.91662,0.91571,0.91358,0.91339,0.91244,0.91166,0.91104,0.91069,0.91021,0.91012,0.90843,0.90832,0.90787,0.90764,0.90716,0.90677,0.90645,0.90622,0.90622,0.90625,0.90615,0.90615,0.90609,0.90606,0.90608,0.90611,0.90611,0.90608,0.90605,0.90599,0.90596,0.9059,0.90586,0.9058,0.90574,0.90567,0.90558,0.90557,0.90547,0.90543,0.90544,0.90563,0.90586,0.90764,0.90849,0.91215,0.91384,0.9176,0.92111,0.92461,0.92798,0.93126,0.93498
0.9998,0.99978,0.99974,0.99973,0.9997,0.99968,0.99962,0.99944,0.99952,0.99935,0.99902,0.998,0.99763,0.99652,0.99446,0.99222,0.99221,0.98946,0.98895,0.98801,0.98807,0.98733,0.98637,0.98639,0.98561,0.98482,0.98451,0.98421,0.98392,0.98378,0.98375,0.98369,0.98368,0.98368,0.98363,0.98359,0.98349,0.98336,0.98311,0.98271,0.98245,0.9824,0.98237,0.98209,0.98196,0.982,0.98204,0.98223,0.98226,0.98258,0.98343,0.98514,0.98709,0.99135,0.99255,0.99662,0.99717,0.99812,0.99816,0.9975,0.99646,0.99459,0.99451,0.99361,0.99187
0.16393,0.16362,0.16453,0.16456,0.16437,0.16465,0.1645,0.1643,0.1642,0.16381,0.16288,0.15985,0.15962,0.15953,0.15762,0.15444,0.15414,0.15467,0.15372,0.15339,0.15328,0.15336,0.15354,0.15388,0.15386,0.15383,0.15382,0.15422,0.15414,0.15419,0.1543,0.1549,0.15577,0.1559,0.15612,0.15686,0.15784,0.15894,0.16194,0.16044,0.16239,0.16247,0.16281,0.16336,0.16327,0.1629,0.16505,0.16689,0.16839,0.16964,0.16964,0.17247,0.17089,0.17241,0.17218,0.17201,0.17322,0.17374,0.17457,0.17528,0.17685,0.17922,0.18693,0.18558,0.1872
0.92794,0.92641,0.92338,0.92243,0.92032,0.9189,0.91828,0.91672,0.91438,0.9155,0.91453,0.91464,0.91425,0.913,0.91198,0.91037,0.90932,0.90794,0.90671,0.9054,0.90262,0.90224,0.89984,0.89993,0.89812,0.89622,0.89506,0.89458,0.89426,0.89403,0.89406,0.89397,0.89337,0.89344,0.89302,0.89259,0.89182,0.89186,0.89202,0.89133,0.88919,0.88896,0.88692,0.88734,0.88718,0.88722,0.88695,0.88693,0.88686,0.88686,0.88692,0.88721,0.88763,0.88867,0.8914,0.89282,0.89438,0.89716,0.90599,0.90611,0.9091,0.9126,0.91453,0.91672,0.91838
0.99533,0.99527,0.99501,0.99475,0.99433,0.99433,0.99409,0.9939,0.99367,0.99377,0.99391,0.99377,0.99388,0.99443,0.99478,0.99534,0.9954,0.99568,0.99586,0.99601,0.99657,0.99634,0.99667,0.9968,0.99698,0.99708,0.99717,0.99728,0.99735,0.9975,0.99759,0.9976,0.99761,0.99763,0.99763,0.99766,0.99767,0.99767,0.99767,0.99766,0.99764,0.99763,0.99761,0.99761,0.99757,0.99747,0.99748,0.99741,0.99734,0.99725,0.99708,0.99689,0.99672,0.9967,0.99656,0.99633,0.99576,0.99452,0.99315,0.99309,0.9916,0.99134,0.99024,0.98881,0.98868
0.99923,0.99615,0.99508,0.99477,0.99514,0.9949,0.99508,0.99537,0.9952,0.99552,0.99555,0.99565,0.99618,0.99657,0.99695,0.99706,0.99746,0.9978,0.99806,0.99831,0.9986,0.9988,0.99896,0.99907,0.99916,0.99925,0.99931,0.99945,0.99936,0.99942,0.99948,0.99947,0.99948,0.99962,0.99967,0.99967,0.99967,0.99964,0.99957,0.99952,0.99944,0.99933,0.99936,0.99938,0.99931,0.99926,0.99928,0.99925,0.99922,0.9992,0.99922,0.9992,0.99922,0.99941,0.99986,0.99988,1,0.99973,0.99945,0.9987,0.99777,0.99722,0.99569,0.99591,0.99582
0.15622,0.15427,0.1545,0.1526,0.15153,0.15071,0.1511,0.15003,0.14961,0.14973,0.1501,0.15064,0.15094,0.15224,0.1524,0.15314,0.15479,0.15748,0.15677,0.15613,0.16024,0.16287,0.16598,0.1653,0.16481,0.16975,0.17215,0.17406,0.17363,0.17383,0.17422,0.17408,0.17781,0.17997,0.18112,0.18334,0.18294,0.18298,0.18686,0.18838,0.18864,0.18994,0.18999,0.19021,0.19344,0.19215,0.19247,0.19283,0.19458,0.19507,0.19524,0.19498,0.19456,0.19394,0.19349,0.18936,0.18793,0.1871,0.18298,0.17736,0.17173,0.16494,0.16083,0.15713,0.14743
0.92043,0.92168,0.91543,0.90956,0.897,0.88452,0.87492,0.86386,0.85551,0.8521,0.85708,0.86727,0.87736,0.88977,0.90097,0.91271,0.91196,0.91514,0.91692,0.91748,0.91955,0.92046,0.92012,0.91894,0.91868,0.91617,0.91417,0.91451,0.91059,0.9081,0.90203,0.90096,0.89921,0.89873,0.89788,0.8974,0.89708,0.89555,0.88948,0.89008,0.89068,0.89114,0.89118,0.89082,0.89108,0.89212,0.89168,0.8913,0.89736,0.90187,0.90104,0.8965,0.88247,0.87959,0.87081,0.86705,0.86915,0.87482,0.88108,0.88193,0.88171,0.9018,0.91052,0.9163,0.92077
