-0.2695,-0.26361,-0.24162,-0.22827,-0.22211,-0.20129,-0.19232,-0.17085,-0.16439,-0.15118,-0.13861,-0.12859,-0.11861,-0.11757,-0.11474,-0.109,-0.11287,-0.11086,-0.11026,-0.11064,-0.11123,-0.11084,-0.11141,-0.11126,-0.11163,-0.11248,-0.11336,-0.11627,-0.12203,-0.12652,-0.13071,-0.135,-0.14256,-0.1546,-0.16991,-0.18849,-0.22444,-0.22996
0.99956,0.99963,0.9992,0.99914,0.99828,0.99828,0.99808,0.998,0.99807,0.99812,0.99812,0.99792,0.99821,0.99872,0.99889,0.99917,0.99934,0.99943,0.99952,0.99952,0.99952,0.9995,0.99948,0.99936,0.99934,0.99926,0.9992,0.99911,0.99912,0.99912,0.99911,0.99897,0.99888,0.99887,0.99893,0.99898,0.99898,0.99895
0.99994,0.99981,0.99938,0.99841,0.99732,0.99736,0.9971,0.99678,0.99687,0.99722,0.99758,0.99845,0.99861,0.99895,0.99924,0.99933,0.99956,0.9997,0.99987,0.99987,0.99991,0.99993,0.99998,0.99999,1,0.99999,0.99998,0.99994,0.99997,0.99992,0.99994,0.99992,0.9999,0.99991,0.99989,0.99987,0.99986,0.99985
0.99142,0.98854,0.98684,0.98597,0.98343,0.98121,0.97978,0.97859,0.98119,0.98101,0.98143,0.98178,0.98185,0.98185,0.9824,0.98258,0.98389,0.9841,0.98443,0.98467,0.98499,0.98531,0.98671,0.98663,0.98718,0.98727,0.98733,0.98793,0.9884,0.98896,0.98981,0.99106,0.99285,0.99476,0.9964,0.9979,0.99794,0.99783
0.35874,0.35921,0.36259,0.36646,0.37123,0.37641,0.38334,0.38864,0.39188,0.39542,0.39887,0.40499,0.41025,0.41155,0.41239,0.41296,0.41395,0.41439,0.41475,0.4149,0.41525,0.41532,0.41524,0.41517,0.41473,0.4146,0.41432,0.41355,0.41223,0.41052,0.40873,0.40568,0.4028,0.39849,0.39448,0.391,0.38982,0.38831
0.92123,0.91964,0.91709,0.91194,0.90686,0.90176,0.89719,0.89259,0.89028,0.88592,0.87977,0.87773,0.87533,0.87396,0.87331,0.87271,0.87277,0.87298,0.87345,0.87388,0.87382,0.87406,0.87472,0.87546,0.87598,0.8763,0.87667,0.87737,0.87993,0.88118,0.88317,0.88729,0.88941,0.89211,0.89552,0.89816,0.89873,0.90107
0.9829,0.98307,0.98329,0.98331,0.98268,0.98084,0.98078,0.97974,0.979,0.97784,0.97671,0.97476,0.97456,0.9733,0.97307,0.97233,0.97262,0.97219,0.97225,0.9722,0.97227,0.97229,0.97252,0.97273,0.97283,0.97299,0.97342,0.9734,0.97347,0.97347,0.97346,0.97343,0.97343,0.97429,0.97489,0.97595,0.97632,0.97673
0.99828,0.99798,0.99772,0.99755,0.99734,0.99733,0.99736,0.99742,0.99748,0.99752,0.99762,0.99773,0.9979,0.998,0.99825,0.99829,0.99831,0.99855,0.99871,0.9987,0.99869,0.99875,0.99875,0.99871,0.99867,0.99852,0.99849,0.99851,0.99841,0.99823,0.99807,0.99797,0.99796,0.99828,0.99829,0.99828,0.99822,0.99808
-0.667,-0.67086,-0.67718,-0.68796,0.43464,0.46435,0.49549,0.49866,0.49316,-0.75056,-0.7234,-0.64373,0.39532,0.41663,0.42457,0.43816,0.44354,0.45112,0.45865,0.46351,0.46676,0.4784,0.48553,0.48479,0.50973,0.52837,0.51494,-0.77261,-0.74817,-0.71892,-0.71812,-0.70779,-0.69963,-0.69432,-0.69159,-0.687,-0.68421,-0.67501
0.85876,0.84726,0.84668,0.83767,0.82212,0.80543,0.79096,0.77906,0.76772,0.79132,0.80107,0.83924,0.80162,0.79564,0.77143,0.74021,0.7135,0.68387,0.67292,0.67551,0.67639,0.6783,0.68594,0.69523,0.69726,0.70202,0.72823,0.76357,0.81598,0.83939,0.86617,0.88709,0.90213,0.90799,0.90903,0.90864,0.90667,0.90458
