-0.39527,-0.3803,-0.36228,-0.33931,-0.29323,-0.28821,-0.26732,-0.25332,-0.24106,-0.22651,-0.21429,-0.20116,-0.20135,-0.1982,-0.1915,-0.19619,-0.1981,-0.19677,-0.19903,-0.20408,-0.21571,-0.21421,-0.21712,-0.2244,-0.23021,-0.23624,-0.24503,-0.24508,-0.24868,-0.25335,-0.25799,-0.26343,-0.27203,-0.28086
0.99816,0.99804,0.99744,0.99629,0.99522,0.9947,0.99061,0.99043,0.98732,0.98539,0.98315,0.9808,0.97871,0.97613,0.97459,0.97322,0.97196,0.97003,0.96994,0.96875,0.96715,0.96727,0.96671,0.96618,0.96562,0.96579,0.96596,0.96576,0.96584,0.96595,0.96657,0.9668,0.96741,0.96837
0.99567,0.99547,0.99384,0.99243,0.98979,0.98876,0.98492,0.97807,0.97311,0.97178,0.96393,0.9591,0.95696,0.95542,0.95298,0.95067,0.94911,0.9477,0.94487,0.9435,0.94089,0.9434,0.94417,0.94508,0.94341,0.9427,0.94244,0.94253,0.94251,0.94287,0.94331,0.94354,0.94629,0.94679
0.99585,0.99553,0.99512,0.99392,0.99389,0.99312,0.99205,0.99117,0.99024,0.98913,0.9879,0.98738,0.98633,0.98489,0.98398,0.98359,0.98186,0.98195,0.98183,0.98193,0.98212,0.98212,0.98226,0.98229,0.98241,0.98275,0.98314,0.9833,0.98385,0.98382,0.98448,0.98666,0.98759,0.98925
0.28374,0.28357,0.28286,0.28099,0.2791,0.27915,0.27864,0.27912,0.27954,0.27742,0.27603,0.27623,0.27662,0.27593,0.27454,0.27319,0.27238,0.27066,0.26995,0.26891,0.26871,0.26869,0.26914,0.27179,0.27057,0.2752,0.27449,0.27495,0.27569,0.27656,0.27755,0.27907,0.27909,0.27929
0.92786,0.92829,0.92729,0.92656,0.92587,0.92535,0.92449,0.92342,0.92246,0.92192,0.92195,0.92214,0.92213,0.92261,0.92348,0.92428,0.92558,0.92544,0.92623,0.92669,0.92707,0.92693,0.92667,0.92669,0.9264,0.92602,0.92517,0.92453,0.92397,0.92402,0.92295,0.92272,0.92282,0.92266
0.9883,0.98916,0.98978,0.98978,0.9899,0.98989,0.98993,0.99019,0.99021,0.99024,0.99005,0.98999,0.98987,0.98955,0.98915,0.9895,0.98929,0.9886,0.9887,0.98862,0.98863,0.98845,0.98838,0.98835,0.98834,0.98834,0.9883,0.98831,0.98834,0.98841,0.9885,0.9886,0.98867,0.98878
0.99784,0.99788,0.99799,0.99838,0.99864,0.99865,0.99846,0.9978,0.99628,0.99613,0.99625,0.99642,0.99628,0.99635,0.99662,0.99673,0.99678,0.99732,0.99755,0.99748,0.9978,0.99833,0.99797,0.99816,0.9982,0.99827,0.99787,0.99778,0.99778,0.99761,0.99751,0.99736,0.99716,0.99691
0.32838,0.3625,-0.84468,-0.80553,-0.78767,-0.77577,-0.77653,-0.77812,-0.77887,-0.7798,-0.78445,-0.78571,-0.78919,-0.78661,-0.78602,-0.78624,-0.78746,-0.78974,-0.79205,-0.79767,-0.80279,-0.80664,-0.81128,-0.81151,-0.8113,-0.81123,-0.8138,-0.81536,-0.81647,-0.81708,-0.81727,-0.81603,-0.81458,-0.81444
0.84785,0.83497,0.83865,0.83485,0.82422,0.81521,0.80473,0.79507,0.77942,0.77636,0.7694,0.76487,0.76511,0.76309,0.75848,0.75601,0.75057,0.74933,0.74607,0.74501,0.75021,0.7551,0.75982,0.77636,0.79984,0.83327,0.86877,0.88899,0.90352,0.9084,0.91092,0.91096,0.91037,0.90909
0.81449,0.8386,0.85566,0.86601,0.86705,0.85799,0.84721,0.8427,0.84366,0.84186,0.83987,0.83446,0.82274,0.81614,0.81609,0.81641,0.81944,0.81888,0.81634,0.81093,0.80863,0.80505,0.82098,0.8445,0.88114,0.90071,0.91135,0.92719,0.95232,0.96652,0.97685,0.98417,0.98855,0.9899
-1,0.87498,0.98243,0.98398,0.98829,0.98956,0.97249,0.95444,0.94755,0.97404,0.98318,0.9883,0.99075,0.99062,0.98518,0.98276,0.98094,0.98557,0.99288,0.99538,0.99503,0.99503,0.85418,0.65011,0.5425,0.86848,0.86201,0.9389,0.96585,0.98212,0.99137,0.99696,0.99944,1
0.21477,0.21497,0.21525,0.22072,0.22439,0.22574,0.22542,0.22456,0.23055,0.24061,0.2344,0.23737,0.23909,0.23968,0.23962,0.23917,0.23965,0.23946,0.23907,0.23806,0.23673,0.23595,0.23411,0.23336,0.2323,0.23157,0.2306,0.2299,0.22859,0.2283,0.226,0.22655,0.22465,0.22367
0.90612,0.90685,0.90686,0.90613,0.90296,0.90251,0.90195,0.90097,0.90045,0.8994,0.89809,0.89593,0.89366,0.89246,0.89283,0.89214,0.89184,0.89232,0.89275,0.89408,0.8941,0.89568,0.89603,0.89709,0.89818,0.89939,0.89915,0.89979,0.90018,0.90016,0.90055,0.9006,0.90151,0.90283
0.99645,0.99657,0.99663,0.99679,0.99721,0.99739,0.9975,0.99759,0.99774,0.99784,0.99789,0.99788,0.99785,0.99777,0.99779,0.99755,0.99753,0.99748,0.99744,0.99735,0.99729,0.99721,0.99725,0.99731,0.99732,0.99734,0.99739,0.99746,0.99746,0.9975,0.99754,0.99759,0.9976,0.99759
0.753,0.75298,0.75166,0.75096,0.75005,0.74954,0.74909,0.749,0.74893,0.74819,0.74747,0.74683,0.74622,0.74557,0.74575,0.74503,0.74445,0.74423,0.74395,0.74371,0.7434,0.7433,0.74291,0.74275,0.7428,0.74291,0.74308,0.74284,0.74288,0.74278,0.74275,0.74278,0.74283,0.74293
-0.74795,-0.74793,-0.74822,-0.74832,-0.74842,-0.74869,-0.7491,-0.74939,-0.74947,-0.74961,-0.75083,-0.75434,-0.75458,-0.75481,-0.7578,-0.75809,-0.7579,-0.75738,-0.7585,-0.75917,-0.75911,-0.75936,-0.75944,-0.759,-0.75804,-0.75651,-0.7569,-0.7569,-0.75681,-0.75676,-0.75662,-0.75661,-0.75618,-0.75616
0.95064,0.95002,0.95054,0.95026,0.94655,0.94544,0.94465,0.94485,0.94439,0.94295,0.94136,0.94136,0.94095,0.94067,0.9408,0.94065,0.9407,0.9407,0.94073,0.94096,0.9414,0.94136,0.94187,0.94217,0.94307,0.94326,0.94409,0.94533,0.94552,0.94786,0.9472,0.94831,0.94916,0.94914
0.99678,0.99696,0.99739,0.99778,0.99788,0.99811,0.99827,0.99844,0.99871,0.99884,0.99886,0.99904,0.99895,0.99913,0.99909,0.99905,0.99902,0.9991,0.9991,0.99912,0.99913,0.99913,0.99913,0.99912,0.99912,0.9991,0.99907,0.99903,0.99902,0.9989,0.99851,0.9985,0.99826,0.99804
0.77393,0.77289,0.76985,0.76475,0.7634,0.76036,0.75556,0.75526,0.75293,0.75058,0.74893,0.74768,0.74665,0.74596,0.74572,0.74582,0.74601,0.74458,0.74432,0.74357,0.74274,0.74214,0.74166,0.74149,0.74152,0.74144,0.74142,0.7414,0.7414,0.74119,0.74067,0.73999,0.73962,0.73923
