-0.45682,-0.45653,-0.45512,-0.45442,-0.45101,-0.44694,-0.44225,-0.43612,-0.42713,-0.41688,-0.38676,-0.37444,-0.37013,-0.35921,-0.34905,-0.33769,-0.33566,-0.33023,-0.32332,-0.31858,-0.30982,-0.30888,-0.30475,-0.29228,-0.29151,-0.286,-0.28185,-0.27936,-0.27762,-0.27571,-0.27585,-0.27362,-0.27097,-0.27078,-0.27062,-0.26987,-0.26902,-0.26902,-0.26885,-0.26875,-0.26875,-0.26892,-0.26944,-0.27018,-0.27655,-0.27625,-0.29149,-0.29354,-0.31191
0.96636,0.96646,0.96593,0.96485,0.96392,0.96215,0.95923,0.95811,0.95789,0.95697,0.95549,0.95535,0.95462,0.95391,0.95124,0.95171,0.95107,0.95057,0.95039,0.94985,0.94916,0.94855,0.94855,0.94797,0.94741,0.94713,0.94691,0.94647,0.9465,0.94645,0.94593,0.94561,0.9454,0.94497,0.9449,0.94464,0.94467,0.94471,0.94472,0.94453,0.94439,0.94433,0.94429,0.94428,0.94426,0.94426,0.94421,0.94413,0.94411
0.9486,0.94694,0.94264,0.94281,0.94109,0.93875,0.93604,0.93374,0.93162,0.9302,0.92705,0.92663,0.92385,0.92264,0.9213,0.92138,0.92023,0.91936,0.91854,0.91701,0.91744,0.91617,0.91585,0.9148,0.91504,0.91381,0.91401,0.91405,0.91287,0.91175,0.91084,0.91017,0.91022,0.91025,0.91028,0.91029,0.90931,0.90922,0.90884,0.90879,0.90857,0.90835,0.90836,0.90842,0.90832,0.90824,0.9082,0.9082,0.90823
0.99878,0.99877,0.99881,0.99895,0.99907,0.99931,0.99939,0.99911,0.99863,0.99721,0.99516,0.99233,0.98926,0.9864,0.98346,0.9794,0.97584,0.97601,0.97146,0.97049,0.96834,0.96844,0.9677,0.96743,0.96695,0.96673,0.96636,0.96594,0.96558,0.9641,0.96524,0.96535,0.96428,0.96357,0.96318,0.96284,0.96289,0.96253,0.96237,0.96252,0.96299,0.96561,0.97048,0.97276,0.97488,0.97893,0.98245,0.98722,0.98714
0.20717,0.20634,0.20557,0.20544,0.20495,0.20466,0.20505,0.20526,0.20524,0.20509,0.20538,0.20544,0.20563,0.20591,0.20598,0.20631,0.20682,0.20724,0.20761,0.20761,0.20846,0.20842,0.20886,0.21063,0.21269,0.2122,0.2137,0.215,0.215,0.21604,0.21806,0.22122,0.22305,0.22688,0.22745,0.22964,0.22949,0.22944,0.2294,0.22918,0.22871,0.22986,0.22964,0.22928,0.22913,0.22784,0.22811,0.2285,0.22864
0.9155,0.91539,0.91495,0.91417,0.91338,0.91091,0.91054,0.90667,0.90689,0.90623,0.90419,0.90226,0.90075,0.89946,0.89751,0.89739,0.89525,0.89283,0.89095,0.89123,0.88978,0.8879,0.88355,0.88332,0.88196,0.88118,0.88068,0.88034,0.87887,0.87946,0.8777,0.87637,0.87507,0.87306,0.87162,0.87045,0.86973,0.86934,0.86952,0.86887,0.86893,0.86882,0.86904,0.86954,0.87068,0.87393,0.87433,0.87544,0.87777
0.9911,0.99109,0.99105,0.99106,0.99106,0.99131,0.99138,0.99157,0.99189,0.99245,0.9921,0.99245,0.99231,0.99245,0.99271,0.99303,0.99324,0.99344,0.99422,0.99421,0.99432,0.99441,0.99443,0.99475,0.99457,0.99472,0.99477,0.99477,0.99477,0.99476,0.99475,0.99472,0.99452,0.99451,0.99454,0.99446,0.99446,0.99446,0.99448,0.99455,0.99459,0.99466,0.99465,0.99465,0.99465,0.99471,0.99472,0.99468,0.99373
0.99907,0.9992,0.9983,0.99678,0.99587,0.99466,0.99375,0.99325,0.99294,0.99242,0.99263,0.99263,0.99232,0.9921,0.99111,0.99024,0.98898,0.98766,0.98618,0.98459,0.98417,0.98357,0.98177,0.98159,0.98071,0.98574,0.99077,0.99278,0.99458,0.99552,0.99635,0.99684,0.99757,0.99755,0.99799,0.99802,0.99817,0.99827,0.99841,0.99852,0.99857,0.9986,0.99861,0.99863,0.99866,0.99868,0.9986,0.99857,0.99949
-0.97206,-0.96992,-0.96866,-0.96809,-0.9677,-0.96817,-0.96847,-0.96964,-0.97036,-0.9707,-0.97079,-0.97081,-0.97096,-0.97113,-0.97197,-0.97278,-0.97357,-0.97448,-0.97484,-0.97584,-0.97598,-0.97623,-0.97795,-0.97795,-0.98043,-0.97975,-0.98118,-0.98499,-0.98572,-0.98865,-0.99037,-0.99171,-0.99382,-0.99559,-0.99691,-0.99782,-0.99787,-0.99775,-0.99821,-0.99831,-0.99874,-0.99933,-0.99982,-1,-0.99956,-0.9972,-0.99684,-0.99645,-0.99662
0.91366,0.91401,0.90651,0.90123,0.88472,0.87237,0.86829,0.86919,0.87101,0.87463,0.87852,0.88472,0.89007,0.89411,0.89653,0.89611,0.89829,0.90063,0.90203,0.9048,0.905,0.90523,0.90562,0.90609,0.90671,0.90684,0.90637,0.90573,0.90473,0.90308,0.90106,0.90049,0.89884,0.89762,0.89648,0.89517,0.89388,0.89485,0.89648,0.89887,0.9019,0.90401,0.9131,0.9166,0.91254,0.90506,0.90059,0.89843,0.89533
