-0.48142,-0.48087,-0.48192,-0.48226,-0.48182,-0.48107,-0.48017,-0.47236,-0.4766,-0.47338,-0.46891,-0.46032,-0.46022,-0.45085,-0.44956,-0.4415,-0.43199,-0.43107,-0.42704,-0.42362,-0.42124,-0.41929,-0.41766,-0.40773,-0.40943,-0.40862,-0.4083,-0.40897,-0.4085,-0.40871,-0.40915,-0.40985,-0.41091,-0.41181,-0.41167,-0.41139,-0.41096,-0.41039,-0.4102,-0.40638,-0.40371,-0.40283,-0.40288,-0.40156,-0.3991,-0.39705,-0.39539,-0.39375,-0.39016,-0.38714,-0.3856,-0.38461,-0.38472
0.95272,0.95305,0.95183,0.95247,0.95167,0.9518,0.95176,0.95099,0.95068,0.95011,0.9502,0.95029,0.94972,0.95003,0.94971,0.94974,0.94965,0.94953,0.94939,0.94913,0.94874,0.9489,0.94869,0.94871,0.94874,0.94855,0.94858,0.94862,0.9485,0.94851,0.94841,0.9484,0.9484,0.94832,0.94823,0.94822,0.94823,0.94826,0.94829,0.94823,0.94819,0.94812,0.94804,0.94791,0.94761,0.94754,0.94709,0.94663,0.94605,0.94472,0.94453,0.94312,0.94374
0.918,0.91773,0.91688,0.91737,0.91655,0.9151,0.91581,0.9146,0.91523,0.91464,0.91436,0.91428,0.914,0.91376,0.9136,0.91368,0.91371,0.9134,0.91305,0.91262,0.91258,0.9125,0.91248,0.91251,0.91257,0.91257,0.91259,0.91262,0.91262,0.91262,0.91261,0.91259,0.91258,0.91257,0.91254,0.91253,0.9125,0.91244,0.91243,0.91239,0.91236,0.91234,0.91232,0.91225,0.91208,0.91183,0.91159,0.91134,0.9106,0.91041,0.90971,0.90872,0.90812
0.99185,0.99194,0.99182,0.99187,0.99191,0.99219,0.99227,0.99397,0.9944,0.99494,0.99582,0.99628,0.99685,0.99733,0.99752,0.99741,0.99692,0.99631,0.99603,0.99606,0.99588,0.9955,0.99514,0.99474,0.99439,0.99354,0.99323,0.99323,0.99312,0.99308,0.99305,0.99304,0.99298,0.99291,0.9929,0.99283,0.99269,0.99272,0.99251,0.99228,0.99209,0.9921,0.99192,0.99176,0.99178,0.99203,0.99208,0.99238,0.99273,0.99315,0.99343,0.99361,0.99373
0.20344,0.20349,0.20353,0.20359,0.20387,0.20522,0.20626,0.20562,0.20695,0.20888,0.21086,0.21213,0.21267,0.21263,0.21273,0.21302,0.21341,0.21345,0.21337,0.21356,0.21344,0.21333,0.21341,0.21373,0.21423,0.21465,0.2149,0.21486,0.21477,0.2149,0.215,0.21505,0.21521,0.21521,0.21521,0.21528,0.21544,0.21558,0.21575,0.21583,0.21603,0.21649,0.21656,0.21664,0.21704,0.21729,0.2178,0.21831,0.21917,0.21977,0.22092,0.22236,0.22229
0.92113,0.91404,0.90691,0.90428,0.90406,0.90276,0.90251,0.90152,0.89843,0.89357,0.88811,0.88044,0.87148,0.86267,0.85388,0.85093,0.85175,0.84952,0.8491,0.8459,0.84307,0.84169,0.83052,0.81577,0.81484,0.81835,0.81878,0.82136,0.82395,0.81859,0.81966,0.82682,0.83377,0.83233,0.83389,0.82565,0.81618,0.81979,0.82512,0.82541,0.82913,0.82098,0.81714,0.81688,0.81945,0.82154,0.82625,0.82406,0.82293,0.8231,0.82855,0.82938,0.83671
0.98287,0.98054,0.97398,0.96354,0.92933,0.899,0.8654,0.82494,0.76386,0.69369,0.63673,0.55421,0.50122,0.47239,0.4644,0.46801,0.4683,0.45386,0.43106,0.41217,0.39382,0.39663,0.40866,0.4315,0.45124,0.4411,0.42233,0.4024,0.39582,0.40932,0.42014,0.42267,0.41223,0.40251,0.39865,0.40557,0.42242,0.42909,0.42513,0.42311,0.40961,0.42524,0.44327,0.45315,0.48067,0.47069,0.4366,0.43948,0.44724,0.45596,0.48029,0.52447,0.58105
0.99937,0.99953,0.9995,0.99756,0.99557,0.99578,0.99125,0.97531,0.96837,0.97074,0.97192,0.9644,0.95666,0.90779,0.90492,0.9097,0.92798,0.92298,0.89496,0.87368,0.84314,0.82799,0.78459,0.76089,0.82342,0.8263,0.87813,0.86776,0.84963,0.84672,0.90985,0.92225,0.93826,0.93351,0.91757,0.84508,0.83485,0.85292,0.85705,0.83433,0.83296,0.80046,0.79594,0.86302,0.87313,0.89237,0.90065,0.87632,0.86788,0.87368,0.86705,0.92201,0.95577
-0.95479,-0.95481,-0.95525,-0.95626,-0.95791,-0.95787,-0.95997,-0.96237,-0.96433,-0.97117,-0.97401,-0.97132,-0.97308,-0.97472,-0.97723,-0.98025,-0.98035,-0.98291,-0.9862,-0.98341,-0.98834,-0.99138,-0.99188,-0.99149,-0.99103,-0.99313,-0.99276,-0.99419,-0.99506,-0.99501,-0.99529,-0.9955,-0.99564,-0.99595,-0.99603,-0.99618,-0.9963,-0.99649,-0.99687,-0.99702,-0.99741,-0.99788,-0.99794,-0.99783,-0.99806,-0.99833,-0.99857,-0.99859,-0.99887,-0.99929,-0.99943,-1,-0.99994
0.92505,0.92499,0.92264,0.91945,0.91117,0.90098,0.89216,0.8819,0.8724,0.86487,0.8541,0.85334,0.84962,0.84576,0.84175,0.84299,0.84141,0.83839,0.84175,0.84038,0.83953,0.83838,0.84055,0.83136,0.82194,0.82026,0.81745,0.82087,0.81921,0.82479,0.82857,0.827,0.82459,0.82203,0.82006,0.82146,0.82303,0.8219,0.82129,0.82328,0.82459,0.82587,0.82548,0.82647,0.82759,0.82878,0.82976,0.82969,0.82671,0.82552,0.81655,0.80952,0.82185
0.98855,0.98701,0.98233,0.97084,0.93333,0.91094,0.88531,0.82027,0.78466,0.72116,0.65382,0.61581,0.58934,0.55069,0.51397,0.52046,0.5136,0.49497,0.45533,0.41918,0.393,0.38385,0.38809,0.40362,0.41201,0.4156,0.42918,0.43738,0.42756,0.42141,0.41708,0.41773,0.41486,0.3944,0.39631,0.39564,0.39922,0.40268,0.40245,0.39476,0.38652,0.38578,0.39287,0.41538,0.41969,0.41266,0.40436,0.40123,0.4134,0.41865,0.43733,0.46702,0.51033
0.99861,0.99546,0.99364,0.99364,0.9954,0.98859,0.96287,0.96561,0.96651,0.96202,0.95038,0.92499,0.89973,0.88233,0.88962,0.91141,0.93091,0.871,0.84231,0.82144,0.7925,0.78473,0.79619,0.747,0.74138,0.7548,0.89385,0.91188,0.81952,0.83662,0.82689,0.8124,0.75012,0.73597,0.82552,0.77195,0.77416,0.79005,0.78621,0.77806,0.76202,0.75919,0.75525,0.83047,0.80736,0.7938,0.78866,0.77883,0.76192,0.73866,0.71685,0.70802,0.93195
0.14003,0.14008,0.14013,0.1402,0.1402,0.14056,0.14054,0.14035,0.14025,0.1402,0.14022,0.14007,0.13997,0.14006,0.14046,0.14056,0.14056,0.1406,0.14068,0.14095,0.14099,0.14128,0.14134,0.14162,0.14164,0.14178,0.14182,0.14191,0.14201,0.14203,0.14219,0.14219,0.14219,0.14219,0.14219,0.14219,0.14201,0.14187,0.14156,0.14156,0.14189,0.14184,0.14205,0.1417,0.14174,0.14148,0.14132,0.14117,0.14113,0.14103,0.14079,0.14008,0.13922
0.93124,0.93127,0.93113,0.93073,0.92984,0.93007,0.93037,0.93084,0.93134,0.93181,0.9311,0.93077,0.93064,0.93025,0.92967,0.92918,0.92921,0.9286,0.92817,0.92772,0.92642,0.92594,0.92587,0.92594,0.92598,0.92601,0.92603,0.92603,0.92563,0.925,0.92496,0.92473,0.9245,0.92429,0.92425,0.92408,0.92404,0.9239,0.92389,0.92378,0.92379,0.92376,0.92378,0.92378,0.92382,0.92399,0.92407,0.92463,0.92518,0.92599,0.92723,0.92849,0.9303
1,0.99997,0.99993,0.99987,0.99985,0.99982,0.99971,0.99972,0.99968,0.99964,0.99962,0.99964,0.99965,0.99967,0.99967,0.99962,0.99958,0.99954,0.99948,0.99943,0.99937,0.99929,0.99916,0.99909,0.99882,0.99897,0.99903,0.99891,0.99893,0.99882,0.99882,0.99876,0.99876,0.99873,0.99873,0.99873,0.99872,0.99869,0.99868,0.99864,0.99862,0.99857,0.99857,0.9985,0.99845,0.99848,0.99841,0.99843,0.99841,0.99841,0.99844,0.99845,0.99852
0.81079,0.81082,0.81098,0.81118,0.81119,0.81117,0.81129,0.81132,0.81133,0.81149,0.81157,0.81179,0.81195,0.8121,0.81253,0.81417,0.81402,0.81467,0.81533,0.81603,0.81718,0.81926,0.81952,0.81955,0.82076,0.82311,0.82334,0.82325,0.82433,0.82531,0.82679,0.82609,0.82655,0.8269,0.82713,0.82799,0.82771,0.82768,0.82764,0.82757,0.82786,0.82816,0.82838,0.82838,0.82845,0.82842,0.82827,0.82803,0.82622,0.827,0.82643,0.82458,0.82318
-0.92165,-0.92174,-0.92184,-0.92198,-0.92305,-0.92257,-0.92321,-0.92308,-0.92339,-0.92344,-0.92323,-0.92264,-0.922,-0.92096,-0.91941,-0.91326,-0.91265,-0.91346,-0.91413,-0.9147,-0.91516,-0.9118,-0.91017,-0.90906,-0.90583,-0.90736,-0.90757,-0.90793,-0.90822,-0.90672,-0.90562,-0.90478,-0.90475,-0.90495,-0.90514,-0.90527,-0.90532,-0.90478,-0.90464,-0.9047,-0.9042,-0.90413,-0.90421,-0.90445,-0.9042,-0.90424,-0.90428,-0.90436,-0.90466,-0.90528,-0.90506,-0.90552,-0.90613
0.93658,0.93648,0.93652,0.93644,0.93606,0.93602,0.93553,0.93539,0.93513,0.93513,0.93507,0.93472,0.93425,0.93429,0.93374,0.93386,0.93392,0.93369,0.93358,0.93337,0.93308,0.93283,0.93268,0.93227,0.93176,0.9314,0.93145,0.93147,0.93126,0.93116,0.93094,0.93077,0.93064,0.93063,0.93057,0.93056,0.9305,0.93052,0.93046,0.93035,0.93037,0.93009,0.92978,0.92957,0.92945,0.9294,0.92933,0.92906,0.92897,0.92893,0.92936,0.92953,0.93098
0.99731,0.99733,0.99724,0.99716,0.99705,0.99703,0.99698,0.99696,0.99692,0.99687,0.99684,0.99684,0.99684,0.99684,0.99684,0.99685,0.99685,0.99685,0.99687,0.99688,0.99688,0.99689,0.99689,0.99691,0.99691,0.99694,0.99696,0.99698,0.99698,0.99696,0.99696,0.99695,0.99695,0.99694,0.99691,0.99691,0.99689,0.99688,0.99688,0.99689,0.99692,0.99695,0.99698,0.99698,0.99698,0.99696,0.99698,0.99695,0.99696,0.99698,0.99698,0.99698,0.99695
0.96631,0.96676,0.95223,0.93193,0.90872,0.88395,0.8657,0.85293,0.84562,0.83728,0.83706,0.83249,0.83236,0.83144,0.8294,0.899,0.92933,0.94729,0.95855,0.9636,0.96588,0.96747,0.96301,0.95933,0.95848,0.95591,0.95733,0.9584,0.95829,0.95826,0.95858,0.95894,0.95957,0.96002,0.96043,0.96088,0.9627,0.96251,0.96334,0.95873,0.94407,0.92566,0.90509,0.88955,0.87818,0.87045,0.86427,0.8598,0.85144,0.85072,0.84683,0.844,0.84141
