-0.45106,-0.45172,-0.45313,-0.45479,-0.4561,-0.45669,-0.45638,-0.45606,-0.45527,-0.45538,-0.45467,-0.45484,-0.45499,-0.45445,-0.45396,-0.45339,-0.45283,-0.45303,-0.45289,-0.45318,-0.45345,-0.45387,-0.45476,-0.45895,-0.45949,-0.46185,-0.4616,-0.46345,-0.46305,-0.4637,-0.46349,-0.46105,-0.45745,-0.44647,-0.44355,-0.4362,-0.43173,-0.43215,-0.43009,-0.42703,-0.42091,-0.42091,-0.42357,-0.4255,-0.42929,-0.43495,-0.43887,-0.44324,-0.44766
0.95659,0.95703,0.95584,0.95525,0.95392,0.95406,0.95293,0.95183,0.9512,0.95005,0.95039,0.94955,0.94895,0.94819,0.94751,0.94656,0.94544,0.94563,0.94492,0.94442,0.94375,0.94366,0.94365,0.94362,0.94356,0.94351,0.9431,0.94306,0.94303,0.94266,0.94236,0.94239,0.94193,0.94208,0.94224,0.94191,0.9418,0.94175,0.94173,0.94176,0.94179,0.9419,0.94217,0.94271,0.94285,0.94356,0.94422,0.94452,0.94453
0.93139,0.92971,0.92826,0.92682,0.92568,0.92415,0.9219,0.92156,0.92055,0.91647,0.91923,0.9197,0.91819,0.91714,0.91615,0.91524,0.91542,0.91383,0.91243,0.9114,0.91073,0.91021,0.91029,0.90985,0.90926,0.90931,0.90922,0.90909,0.90899,0.90892,0.90874,0.90859,0.90849,0.90832,0.90836,0.90817,0.90827,0.90822,0.90831,0.90838,0.90845,0.90848,0.90855,0.90857,0.90864,0.90871,0.90873,0.90867,0.90848
0.99951,0.99937,0.99938,0.99937,0.99934,0.99934,0.99936,0.99951,0.99964,0.99965,0.99968,0.99961,0.99958,0.99929,0.99943,0.99926,0.99916,0.99901,0.99887,0.99876,0.99829,0.99827,0.99815,0.99813,0.99774,0.99771,0.9976,0.99769,0.99782,0.99813,0.99836,0.99849,0.99834,0.9979,0.99718,0.99662,0.99687,0.99653,0.99631,0.99625,0.99614,0.9963,0.99664,0.99708,0.99748,0.99795,0.99799,0.99815,0.99831
0.19834,0.19851,0.19732,0.19659,0.19629,0.19606,0.19618,0.19672,0.19763,0.19838,0.19932,0.20034,0.20016,0.20335,0.2036,0.20709,0.20561,0.20427,0.20412,0.2043,0.20814,0.21875,0.21871,0.22012,0.22153,0.22085,0.22173,0.22282,0.22295,0.22261,0.22309,0.22321,0.22295,0.22253,0.22188,0.22144,0.21714,0.21766,0.2158,0.21495,0.21408,0.21355,0.21158,0.20922,0.20748,0.20628,0.20537,0.20505,0.20484
0.92339,0.91984,0.91534,0.91084,0.90766,0.90817,0.90705,0.90455,0.90048,0.89613,0.88842,0.88621,0.8817,0.87252,0.87174,0.86872,0.86106,0.85463,0.85144,0.84698,0.84831,0.85351,0.85396,0.85375,0.85387,0.85537,0.85855,0.84931,0.83953,0.83975,0.83817,0.83982,0.84165,0.84055,0.83782,0.83928,0.83996,0.8417,0.83696,0.83136,0.83088,0.83286,0.83851,0.84168,0.83571,0.8363,0.83731,0.84144,0.85066
0.98932,0.98728,0.98037,0.95443,0.92739,0.88303,0.84857,0.76005,0.71722,0.65054,0.59887,0.51414,0.51195,0.50435,0.49423,0.48446,0.45358,0.4228,0.40274,0.40707,0.42969,0.44236,0.4376,0.41259,0.38525,0.37869,0.39468,0.41796,0.42045,0.39843,0.37776,0.38336,0.38711,0.40843,0.42065,0.41918,0.41616,0.43186,0.45062,0.45411,0.43876,0.42041,0.43428,0.45167,0.46714,0.45852,0.46601,0.47427,0.50029
0.99899,0.99996,0.99936,0.9987,0.99881,0.99237,0.97675,0.97541,0.97235,0.96888,0.96968,0.96874,0.97137,0.97814,0.98279,0.98283,0.95795,0.95306,0.93474,0.92834,0.95102,0.96595,0.97212,0.97211,0.96698,0.97215,0.97923,0.94653,0.9381,0.92297,0.91088,0.9053,0.90424,0.90041,0.88658,0.87153,0.85853,0.90909,0.88165,0.88937,0.88876,0.87611,0.92718,0.92061,0.89608,0.87302,0.85443,0.92234,0.95415
-0.98064,-0.98048,-0.98097,-0.98155,-0.98173,-0.98234,-0.98237,-0.98257,-0.98371,-0.98339,-0.98444,-0.98501,-0.98504,-0.98592,-0.98712,-0.98959,-0.9909,-0.99174,-0.99258,-0.99414,-0.99414,-0.99534,-0.99534,-0.99518,-0.995,-0.9955,-0.99553,-0.99595,-0.99651,-0.99681,-0.99697,-0.99737,-0.99806,-0.99887,-0.99864,-0.99976,-0.99973,-1,-0.99933,-0.99843,-0.99857,-0.99683,-0.99465,-0.99226,-0.99007,-0.9884,-0.98865,-0.98601,-0.98285
0.90725,0.90128,0.8962,0.88967,0.88249,0.87803,0.87448,0.87097,0.86761,0.86053,0.85349,0.84973,0.84807,0.84681,0.84888,0.84656,0.84487,0.83985,0.83125,0.82832,0.82797,0.82786,0.82721,0.82355,0.81909,0.81694,0.82089,0.82579,0.82484,0.82229,0.82046,0.81896,0.82078,0.81899,0.82031,0.81979,0.82038,0.82254,0.82486,0.82379,0.82503,0.82584,0.82514,0.82426,0.8192,0.82084,0.82721,0.82995,0.83942
