-0.41434,-0.41395,-0.41328,-0.41254,-0.41091,-0.40942,-0.40008,-0.39746,-0.39146,-0.38423,-0.37732,-0.36773,-0.35554,-0.32261,-0.31362,-0.3129,-0.30853,-0.30005,-0.29497,-0.29328,-0.28955,-0.28142,-0.28288,-0.28218,-0.2811,-0.27888,-0.27412,-0.27659,-0.27705,-0.27743,-0.27774,-0.27534,-0.27418,-0.27366,-0.27279,-0.27212,-0.27174,-0.27166,-0.27173,-0.27176,-0.27153,-0.27126,-0.27103,-0.2704,-0.27,-0.26918,-0.26861,-0.26753,-0.26876,-0.27382,-0.28326,-0.29363,-0.32098,-0.32958,-0.34676,-0.3605,-0.37259,-0.38618,-0.38772,-0.39362,-0.39927,-0.40568,-0.40517,-0.40766,-0.40912
0.95106,0.95098,0.95068,0.95051,0.95021,0.94988,0.94866,0.94936,0.9492,0.94904,0.94843,0.94813,0.94794,0.94773,0.94762,0.94716,0.94667,0.9466,0.94526,0.94472,0.94468,0.94477,0.94457,0.94448,0.94435,0.94413,0.94411,0.94373,0.94349,0.94316,0.94315,0.94302,0.94296,0.94291,0.94276,0.94268,0.94246,0.94213,0.94215,0.94215,0.94189,0.94197,0.94189,0.94211,0.94312,0.94482,0.94585,0.94748,0.94993,0.95366,0.95722,0.96104,0.9658,0.96881,0.96833,0.96926,0.97093,0.97156,0.97297,0.97231,0.97199,0.97219,0.97195,0.97089,0.97072
0.91719,0.91691,0.91676,0.91653,0.9163,0.91592,0.91558,0.91521,0.91449,0.91394,0.91358,0.91344,0.91305,0.91281,0.91271,0.91257,0.91247,0.91082,0.91067,0.90992,0.91003,0.90914,0.90944,0.90914,0.90892,0.90785,0.90847,0.90769,0.90701,0.90617,0.90609,0.90574,0.9057,0.90558,0.90527,0.90465,0.90421,0.90412,0.90374,0.90381,0.904,0.90421,0.90447,0.90436,0.90623,0.90935,0.91305,0.91352,0.91742,0.92338,0.92889,0.93467,0.93955,0.94316,0.94619,0.94809,0.95023,0.95086,0.95114,0.95173,0.95162,0.95159,0.95095,0.95029,0.94826
0.9964,0.99644,0.99666,0.99683,0.99758,0.9981,0.99896,0.99922,0.99897,0.99897,0.99835,0.99659,0.99462,0.99365,0.98997,0.98609,0.98085,0.9796,0.97979,0.97945,0.97956,0.9794,0.97931,0.97908,0.97747,0.97507,0.97455,0.97357,0.97318,0.97203,0.97199,0.97168,0.97152,0.97148,0.97108,0.97089,0.96946,0.96798,0.967,0.96602,0.96647,0.96589,0.96577,0.96578,0.9656,0.96552,0.96562,0.96565,0.96659,0.97028,0.97424,0.9781,0.98407,0.98546,0.9883,0.99044,0.99217,0.99244,0.99302,0.99393,0.99391,0.99429,0.99474,0.99508,0.99545
0.22859,0.22855,0.22847,0.22833,0.22815,0.22685,0.22602,0.22457,0.2255,0.22584,0.2264,0.2266,0.22664,0.22677,0.22712,0.22798,0.22879,0.23037,0.234,0.23931,0.24221,0.24573,0.24769,0.24852,0.25082,0.25405,0.25339,0.25553,0.25746,0.26099,0.26478,0.2676,0.27158,0.27281,0.27342,0.27382,0.27537,0.2792,0.28233,0.28271,0.28204,0.28394,0.28356,0.2856,0.28447,0.28028,0.27584,0.27348,0.271,0.2686,0.26543,0.26518,0.2627,0.26248,0.2605,0.25881,0.25844,0.25723,0.25746,0.25615,0.25555,0.2542,0.2525,0.25058,0.24981
0.93022,0.9302,0.92999,0.92971,0.92889,0.92821,0.9273,0.92628,0.92465,0.92301,0.92091,0.91931,0.91791,0.91447,0.9138,0.91219,0.91027,0.9061,0.90468,0.90174,0.89952,0.89821,0.89748,0.89666,0.89603,0.89512,0.89486,0.89323,0.88934,0.88855,0.88606,0.88448,0.8838,0.88399,0.88375,0.88371,0.88355,0.88311,0.88224,0.8803,0.88058,0.88031,0.88015,0.87996,0.88039,0.88187,0.88367,0.88482,0.88571,0.88696,0.89046,0.89179,0.89501,0.89834,0.90326,0.90439,0.90618,0.90724,0.90729,0.90722,0.90726,0.90805,0.91184,0.9094,0.91121
0.98731,0.98733,0.98737,0.98739,0.98737,0.9874,0.9874,0.98748,0.98745,0.98751,0.98756,0.98828,0.989,0.98862,0.9889,0.98955,0.98989,0.99029,0.99053,0.99057,0.99057,0.99054,0.99057,0.99061,0.99074,0.99072,0.99068,0.99062,0.99057,0.99076,0.99068,0.99077,0.99074,0.99065,0.99056,0.99062,0.99054,0.9905,0.99048,0.99048,0.99046,0.99048,0.99049,0.99046,0.99033,0.99021,0.99006,0.9902,0.99022,0.98937,0.9893,0.98933,0.98927,0.98923,0.98917,0.98835,0.98733,0.98698,0.98617,0.98587,0.98582,0.98547,0.98513,0.98349,0.98297
0.99552,0.99577,0.99596,0.99145,0.99068,0.9933,0.99271,0.99315,0.99209,0.9916,0.99185,0.99188,0.99201,0.99211,0.99234,0.99236,0.99246,0.99254,0.9926,0.99334,0.99489,0.99708,0.99894,0.99885,0.99904,0.99912,0.99909,0.99904,0.99905,0.99893,0.99885,0.99877,0.99884,0.99877,0.99874,0.99872,0.99793,0.99682,0.99628,0.99589,0.99358,0.99367,0.99529,0.99666,0.99712,0.99785,0.99552,0.99141,0.99017,0.98689,0.98676,0.99024,0.99429,0.99611,0.99719,0.99773,0.99901,0.99928,0.99952,0.99965,0.99969,0.99972,0.99968,0.99938,0.99872
-0.90007,-0.90001,-0.90013,-0.90087,-0.90279,-0.90896,-0.91196,-0.92238,-0.92199,-0.92372,-0.92769,-0.93367,-0.92956,-0.93335,-0.93395,-0.93475,-0.9386,-0.94276,-0.94512,-0.94789,-0.94973,-0.95194,-0.95292,-0.95357,-0.95946,-0.95681,-0.95848,-0.96009,-0.96184,-0.96279,-0.96573,-0.96865,-0.97071,-0.97242,-0.97747,-0.97844,-0.98257,-0.98565,-0.98763,-0.98995,-0.99696,-0.99615,-0.99769,-0.99959,-1,-0.99803,-0.99441,-0.9868,-0.97857,-0.97719,-0.97013,-0.96451,-0.96007,-0.95559,-0.94818,-0.94778,-0.94549,-0.94417,-0.94193,-0.94133,-0.93791,-0.93826,-0.9384,-0.93826,-0.93815
0.91663,0.91667,0.91874,0.91374,0.90265,0.89125,0.8811,0.87299,0.8693,0.86541,0.86744,0.87137,0.87254,0.87977,0.88633,0.88817,0.88787,0.88688,0.88689,0.89189,0.89866,0.89734,0.89572,0.89659,0.89682,0.89559,0.89128,0.89117,0.88969,0.89153,0.89279,0.89296,0.89445,0.89403,0.89255,0.89152,0.89078,0.89126,0.89227,0.89439,0.89752,0.89928,0.90263,0.90257,0.90064,0.90193,0.90214,0.90043,0.89885,0.89802,0.89822,0.89857,0.89839,0.8981,0.89651,0.89418,0.89139,0.889,0.88611,0.88545,0.88519,0.88447,0.88431,0.88459,0.8849
