-0.3613,-0.35292,-0.35679,-0.35193,-0.35037,-0.34687,-0.34377,-0.33316,-0.33944,-0.33733,-0.32453,-0.31968,-0.30408,-0.27645,-0.2756,-0.26095,-0.25157,-0.22343,-0.22534,-0.21739,-0.21378,-0.20572,-0.19637,-0.1909,-0.18749,-0.18547,-0.17982,-0.17568,-0.17417,-0.17421,-0.17394,-0.17415,-0.17517,-0.1808,-0.17993,-0.18672,-0.18996,-0.19734,-0.21929,-0.22631,-0.2342,-0.24017,-0.25337,-0.25812,-0.26511,-0.2734,-0.28221
0.99608,0.99613,0.99627,0.99665,0.99673,0.99669,0.99674,0.99683,0.99687,0.99704,0.99707,0.99708,0.99722,0.99745,0.99752,0.99799,0.99822,0.99855,0.99882,0.99889,0.99895,0.99892,0.99886,0.99879,0.99875,0.99867,0.99859,0.99853,0.99841,0.99832,0.99817,0.9982,0.99822,0.9982,0.9982,0.99822,0.99826,0.9984,0.99864,0.99883,0.99894,0.99897,0.99897,0.99898,0.99895,0.99892,0.99888
0.99488,0.99505,0.9952,0.99535,0.99546,0.99546,0.99548,0.99548,0.99548,0.99549,0.99546,0.99539,0.99532,0.99537,0.99548,0.99592,0.9961,0.99717,0.99731,0.99839,0.99826,0.99895,0.99909,0.99934,0.99969,0.99975,0.99984,0.9999,0.99995,0.99998,1,1,1,1,0.99999,0.99996,0.99993,0.99994,0.99994,0.99994,0.99989,0.99989,0.99987,0.99986,0.99983,0.99982,0.99982
0.99592,0.99595,0.99596,0.99597,0.99597,0.99584,0.99579,0.99482,0.99401,0.9928,0.99299,0.99135,0.98914,0.9873,0.9856,0.98554,0.98516,0.98467,0.98364,0.982,0.98008,0.97904,0.97883,0.9791,0.97865,0.97845,0.97848,0.97844,0.97839,0.97842,0.97855,0.97908,0.97954,0.97969,0.98076,0.98144,0.98309,0.98379,0.98537,0.98734,0.98923,0.9916,0.99441,0.99509,0.99642,0.99723,0.99775
0.32533,0.3253,0.32523,0.32495,0.32449,0.32394,0.32388,0.32403,0.32399,0.3241,0.32485,0.32846,0.33077,0.33309,0.33535,0.33671,0.33591,0.33457,0.33436,0.33448,0.33444,0.33413,0.33471,0.335,0.33464,0.33459,0.33448,0.335,0.33572,0.33733,0.33831,0.33876,0.33928,0.33922,0.34046,0.3403,0.34053,0.34035,0.34017,0.33983,0.3397,0.33981,0.34013,0.34001,0.34003,0.3407,0.3409
0.9234,0.92271,0.92278,0.92284,0.92293,0.92242,0.92163,0.92158,0.921,0.92063,0.91951,0.91618,0.91149,0.90722,0.90333,0.90067,0.89884,0.89881,0.89831,0.89842,0.89864,0.89837,0.89723,0.89649,0.89656,0.89638,0.89712,0.89654,0.89702,0.89686,0.89657,0.89627,0.89598,0.89632,0.89724,0.8983,0.89922,0.8991,0.8984,0.89823,0.898,0.89837,0.89901,0.89919,0.89952,0.90382,0.90516
0.98312,0.98325,0.98334,0.98341,0.98346,0.98349,0.98366,0.98372,0.9841,0.9838,0.98406,0.98293,0.98293,0.98258,0.98228,0.9822,0.98224,0.98207,0.98181,0.98195,0.98214,0.98224,0.98266,0.98293,0.98425,0.98398,0.98392,0.98395,0.98397,0.98419,0.98413,0.98435,0.9845,0.98451,0.98445,0.98431,0.98402,0.98358,0.98294,0.98289,0.98269,0.98254,0.98234,0.98213,0.98224,0.98231,0.98223
0.99737,0.99744,0.99744,0.99748,0.99748,0.9975,0.99746,0.99735,0.9972,0.99698,0.99689,0.99679,0.99662,0.99662,0.99673,0.9968,0.9969,0.99696,0.99701,0.99713,0.99758,0.99764,0.99732,0.99738,0.99695,0.99707,0.99714,0.99714,0.99713,0.99755,0.99754,0.99776,0.99769,0.99785,0.99803,0.99824,0.99844,0.99838,0.99849,0.99849,0.99846,0.99834,0.99829,0.99818,0.99814,0.99808,0.998
-0.75046,-0.75046,-0.75045,-0.75071,-0.75199,-0.75496,-0.76977,-0.7703,-0.77546,-0.78308,0.39661,0.44517,0.4587,0.47804,0.48476,0.48893,0.48402,0.54281,0.52928,0.51003,0.50949,0.51826,0.50954,0.49952,0.48776,0.49507,0.49245,0.49921,0.50133,0.50171,0.50265,0.50142,0.49755,0.49438,0.48066,0.46262,0.44251,0.43945,0.42919,0.41855,0.40361,0.38409,0.38407,0.37184,0.36477,0.35862,0.3498
0.87878,0.87886,0.87992,0.88401,0.88271,0.87831,0.87098,0.863,0.85312,0.84612,0.83619,0.82231,0.79979,0.7806,0.7705,0.76088,0.76005,0.69595,0.69693,0.69533,0.69039,0.69719,0.70191,0.70662,0.71299,0.7251,0.7248,0.7167,0.71659,0.71526,0.71719,0.71938,0.72517,0.74522,0.74947,0.76978,0.80255,0.82079,0.83998,0.84994,0.85724,0.86395,0.8702,0.87438,0.87767,0.88129,0.88562
