-0.25812,-0.23016,-0.20959,-0.16944,-0.11146,-0.099668,-0.029096,-0.024931,0.011657,0.045237,0.086792,0.12081,0.14452,0.16658,0.17951,0.18729,0.17715,0.16515,0.15086,0.12858,0.10244,0.069708,0.037509,0.0072091,-0.02473,-0.076064,-0.083636,-0.10956
0.99975,0.99919,0.99881,0.9986,0.99786,0.99771,0.99766,0.99714,0.99724,0.99722,0.99869,0.99921,0.9991,0.99914,0.99936,0.99937,0.99967,0.99965,0.99966,0.99962,0.99965,0.99956,0.99955,0.99959,0.99968,0.99974,0.99987,0.99989
0.99972,0.99966,0.99956,0.9994,0.99929,0.99921,0.9992,0.99922,0.99927,0.99937,0.99949,0.9995,0.99959,0.99966,0.99974,0.99975,0.9998,0.99986,0.99991,0.99993,0.99995,0.99995,0.99993,0.99989,0.99978,0.99965,0.99953,0.99945
0.9965,0.99668,0.99687,0.99696,0.997,0.99685,0.99637,0.99482,0.99257,0.99049,0.98877,0.98751,0.98494,0.98143,0.97812,0.9733,0.97422,0.97476,0.97715,0.97913,0.98203,0.9833,0.98623,0.9889,0.99176,0.99533,0.99558,0.99725
0.3433,0.34056,0.3378,0.33554,0.33495,0.33601,0.3308,0.32482,0.30554,0.29628,0.32321,0.34901,0.35412,0.35437,0.35736,0.35664,0.33919,0.3181,0.31246,0.31116,0.31495,0.31937,0.32391,0.32414,0.32342,0.32508,0.32692,0.32587
0.91867,0.91901,0.91876,0.91808,0.91636,0.9115,0.90759,0.90357,0.90332,0.90664,0.89796,0.88647,0.87949,0.89152,0.90731,0.9068,0.90435,0.90056,0.89747,0.88782,0.87958,0.87715,0.8757,0.88093,0.89704,0.90582,0.90751,0.91147
0.98688,0.98692,0.98635,0.98524,0.98459,0.9841,0.981,0.9761,0.97147,0.96949,0.97168,0.97326,0.97053,0.97567,0.98077,0.98126,0.97838,0.97594,0.97455,0.97591,0.97455,0.97643,0.97719,0.97829,0.97997,0.98117,0.98086,0.98151
0.99896,0.99871,0.99855,0.99831,0.99863,0.99934,0.99966,0.9993,0.99758,0.99559,0.9953,0.99441,0.99346,0.99449,0.99451,0.99436,0.99429,0.99286,0.99424,0.9939,0.99265,0.99435,0.99631,0.99862,0.99862,0.99946,0.99948,0.99891
-0.71574,-0.68293,-0.65592,-0.63439,-0.6309,-0.62476,-0.61072,-0.60516,-0.5856,-0.58199,-0.58278,-0.58218,-0.57504,-0.56634,-0.55315,-0.5536,-0.54983,-0.53104,-0.53592,-0.56192,-0.57685,-0.59406,-0.59819,-0.60356,-0.61926,-0.62089,-0.63471,-0.64999
0.87932,0.86622,0.84918,0.84079,0.83382,0.83086,0.82946,0.82934,0.82363,0.81589,0.80623,0.79347,0.78589,0.78077,0.7818,0.79114,0.8076,0.82288,0.89563,0.93119,0.96679,0.97815,0.98224,0.98122,0.97683,0.97018,0.96296,0.95632
