-0.21665,-0.21557,-0.20875,-0.20967,-0.20224,-0.2045,-0.19657,-0.19495,-0.19024,-0.17456,-0.16864,-0.14881,-0.14067,-0.1248,-0.11172,-0.092841,-0.073105,-0.059223,-0.049356,-0.042947,-0.036948,-0.025745,-0.02479,-0.020859,-0.017712,-0.015368,-0.011174,-0.0071962,-0.0052696,-0.0044149,-0.0044485,-0.0049241,-0.0093979,-0.012212,-0.022098,-0.03141,-0.029847,-0.038861,-0.046453,-0.057495,-0.068869,-0.087288,-0.088079
0.99879,0.99866,0.99832,0.99829,0.99776,0.99772,0.99664,0.99613,0.99544,0.99491,0.99385,0.99305,0.99197,0.99204,0.99175,0.99194,0.99244,0.99365,0.99385,0.99465,0.99563,0.99676,0.99702,0.99739,0.99756,0.99788,0.99794,0.99809,0.99819,0.99825,0.99829,0.99837,0.99877,0.99901,0.99916,0.99917,0.99919,0.99922,0.99924,0.99925,0.99924,0.99925,0.99927
0.9986,0.9985,0.99804,0.99755,0.9969,0.99645,0.99561,0.9941,0.99389,0.9929,0.9918,0.991,0.99059,0.98876,0.98893,0.98942,0.99012,0.99091,0.99261,0.99297,0.9945,0.99622,0.99709,0.9978,0.99831,0.99836,0.99882,0.99918,0.99942,0.99971,0.9997,0.99977,0.99982,0.99986,0.9999,0.99997,0.99998,0.99999,1,1,1,1,1
0.99334,0.99335,0.99362,0.99382,0.99398,0.99388,0.99347,0.99346,0.99287,0.99229,0.99205,0.99147,0.99057,0.99062,0.99046,0.99063,0.9905,0.9903,0.99008,0.99028,0.9899,0.99017,0.99033,0.99021,0.98992,0.98904,0.98874,0.98841,0.98824,0.98776,0.98761,0.9878,0.98765,0.98797,0.98837,0.98918,0.98986,0.99055,0.99108,0.99139,0.99188,0.99279,0.99394
0.40164,0.40164,0.40147,0.40105,0.40046,0.40069,0.40113,0.40098,0.4014,0.40563,0.40743,0.40947,0.41155,0.41371,0.41888,0.42095,0.42383,0.42511,0.42764,0.42698,0.42832,0.42894,0.43044,0.43213,0.43112,0.43001,0.42885,0.42745,0.42788,0.42624,0.42633,0.42407,0.42166,0.42039,0.42026,0.41999,0.41965,0.41911,0.41893,0.4185,0.41766,0.41764,0.41745
0.91913,0.91925,0.91959,0.91946,0.91933,0.91828,0.91823,0.91636,0.91525,0.90876,0.90855,0.9076,0.9065,0.90633,0.90533,0.90355,0.90184,0.89939,0.8993,0.89799,0.8952,0.89321,0.89148,0.89194,0.8927,0.89343,0.89217,0.89199,0.89194,0.89232,0.89245,0.89294,0.89462,0.89552,0.89645,0.89699,0.89734,0.89866,0.89771,0.89837,0.89929,0.90112,0.90276
0.98246,0.98193,0.98165,0.98142,0.98078,0.97987,0.98036,0.98083,0.98131,0.98068,0.98059,0.98054,0.9805,0.98045,0.98009,0.97947,0.97795,0.97719,0.97643,0.97593,0.97587,0.97528,0.97457,0.97413,0.97388,0.97351,0.97309,0.97309,0.97265,0.97279,0.97269,0.9727,0.97287,0.97402,0.9752,0.97439,0.97517,0.97562,0.97608,0.97652,0.97681,0.97692,0.97695
0.99573,0.99486,0.99454,0.99429,0.99434,0.99432,0.9944,0.99406,0.99354,0.99342,0.9935,0.99355,0.99393,0.9939,0.99404,0.99424,0.9944,0.99465,0.99499,0.99488,0.99505,0.9951,0.9949,0.99511,0.99519,0.99515,0.99514,0.99594,0.99717,0.99752,0.99826,0.99813,0.99816,0.99812,0.99789,0.99784,0.99785,0.99784,0.99784,0.9978,0.99766,0.99741,0.99747
-0.51311,-0.51447,-0.51481,-0.51494,-0.51646,-0.51667,-0.51932,-0.51924,-0.52022,-0.52665,0.45452,0.45996,0.47852,0.50835,-0.61319,-0.53625,-0.50141,-0.47955,-0.46597,-0.45965,-0.45318,-0.44963,-0.45165,-0.45087,-0.44969,-0.45108,-0.45125,-0.45082,-0.4503,-0.44752,-0.44562,-0.44163,-0.45566,-0.4783,-0.49146,-0.50057,-0.50548,-0.50561,-0.50908,-0.51083,-0.51062,-0.51072,-0.51008
0.9009,0.88966,0.89024,0.886,0.88321,0.88679,0.88575,0.88266,0.87851,0.87621,0.87761,0.874,0.86976,0.84352,0.85105,0.89598,0.90491,0.90383,0.89708,0.89132,0.87893,0.8625,0.84495,0.83021,0.82486,0.82669,0.83235,0.84061,0.8533,0.84994,0.85192,0.85283,0.86133,0.87483,0.88592,0.90822,0.91266,0.91716,0.92127,0.92224,0.92153,0.92101,0.92157
