-0.42397,-0.416,-0.39511,-0.35768,-0.3282,-0.29795,-0.29707,-0.28259,-0.27456,-0.26464,-0.25632,-0.25712,-0.26124,-0.26505,-0.27341,-0.28176,-0.29585,-0.30997,-0.324,-0.34536,-0.37112,-0.39461,-0.41852,-0.43687,-0.4672,-0.46733,-0.48061
0.99221,0.99211,0.99173,0.99113,0.99097,0.99104,0.99087,0.99089,0.99072,0.99046,0.99026,0.9901,0.98945,0.98929,0.98883,0.98802,0.98754,0.98717,0.98699,0.98709,0.9872,0.98705,0.98725,0.98787,0.98894,0.99,0.99101
0.99485,0.99383,0.99304,0.99224,0.99124,0.99012,0.98847,0.9883,0.98753,0.98672,0.98595,0.98524,0.98441,0.98324,0.98225,0.98136,0.97944,0.97951,0.97861,0.97823,0.97813,0.97844,0.97909,0.97944,0.98116,0.98389,0.9863
0.99557,0.99554,0.99564,0.99563,0.99572,0.99578,0.99578,0.99582,0.99581,0.99575,0.99568,0.99554,0.9951,0.99505,0.99489,0.99478,0.99491,0.99505,0.99493,0.99585,0.9962,0.99678,0.99719,0.9974,0.99762,0.99764,0.99769
0.23031,0.23041,0.23016,0.23079,0.23107,0.23016,0.22911,0.22882,0.22787,0.22652,0.2269,0.22523,0.22176,0.21616,0.21836,0.2166,0.21506,0.21475,0.21502,0.21519,0.21643,0.2188,0.21925,0.2195,0.21982,0.22008,0.22049
0.8424,0.84233,0.84318,0.8438,0.84402,0.84478,0.84608,0.84643,0.84744,0.84892,0.84991,0.85212,0.85239,0.8524,0.85276,0.85245,0.85195,0.85185,0.85111,0.8514,0.8518,0.85305,0.85427,0.85441,0.85418,0.85412,0.85309
0.97331,0.97305,0.97246,0.97235,0.97174,0.97117,0.97055,0.97019,0.96983,0.9699,0.97003,0.96978,0.96962,0.96957,0.96941,0.96965,0.97078,0.97133,0.97146,0.9725,0.97304,0.97299,0.97291,0.97283,0.97276,0.97268,0.97259
0.98777,0.98987,0.99213,0.99292,0.99337,0.99203,0.99043,0.99067,0.98894,0.9905,0.99431,0.99299,0.99644,0.99924,0.99881,0.9991,0.99955,0.99946,0.99958,0.99865,0.99853,0.99924,0.99801,0.99468,0.99392,0.99839,0.99984
-1,-0.99873,-0.99728,-0.98892,-0.98816,-0.97171,-0.97542,-0.96586,-0.95962,-0.96679,-0.96367,-0.96454,-0.96595,-0.96584,-0.96512,-0.96477,-0.96492,-0.96521,-0.96543,-0.96703,-0.96831,-0.96909,-0.97065,-0.97302,-0.97668,-0.98365,-0.98131
0.81164,0.79914,0.78873,0.77959,0.80055,0.73013,0.72093,0.69724,0.68745,0.69662,0.7061,0.72146,0.75056,0.83736,0.86616,0.90372,0.93023,0.94541,0.95208,0.95196,0.94811,0.94286,0.93791,0.93297,0.92679,0.92217,0.92356
0.93484,0.93553,0.93535,0.94032,0.96374,0.96514,0.96213,0.9625,0.95598,0.9409,0.92748,0.91326,0.9027,0.89305,0.88515,0.88662,0.89792,0.91527,0.91821,0.94716,0.95976,0.96542,0.96837,0.97033,0.97061,0.97117,0.97175
0.98791,0.98987,0.99077,0.99206,0.99362,0.99077,0.98476,0.97941,0.97429,0.96732,0.96038,0.95928,0.94109,0.93284,0.94853,0.96247,0.97038,0.97388,0.98407,0.99113,0.99422,0.99822,0.99904,0.99754,0.99791,0.99735,0.99677
0.14168,0.14278,0.14348,0.14679,0.15006,0.14927,0.1522,0.15401,0.15384,0.15321,0.15364,0.15352,0.15086,0.15206,0.14923,0.14962,0.14724,0.14461,0.1432,0.14014,0.1408,0.14164,0.13983,0.13928,0.1391,0.13895,0.13881
0.89999,0.90217,0.90399,0.90485,0.90531,0.90595,0.90692,0.9083,0.9085,0.90929,0.91062,0.91163,0.9108,0.91052,0.91118,0.91138,0.91122,0.91093,0.91058,0.91017,0.90948,0.90887,0.90789,0.90725,0.90736,0.9065,0.90571
0.99997,0.99997,0.99997,0.99997,0.99999,0.99999,0.99999,1,1,1,1,1,1,1,1,1,1,0.99999,0.99999,0.99999,0.99999,0.99997,0.99996,0.99996,0.99993,0.99993,0.99994
0.94912,0.95317,0.95635,0.95862,0.9608,0.96292,0.96402,0.96535,0.96618,0.93038,0.93436,0.9523,0.9546,0.95992,0.96117,0.96284,0.96368,0.96404,0.96504,0.96562,0.96573,0.96569,0.9657,0.96571,0.9666,0.92624,0.888
-0.94634,-0.94442,-0.94476,-0.94459,-0.94218,-0.94018,-0.94029,-0.93974,-0.93982,-0.93958,-0.93974,-0.94016,-0.94025,-0.9403,-0.9403,-0.94037,-0.94064,-0.94128,-0.9417,-0.94341,-0.94709,-0.94708,-0.9483,-0.95069,-0.953,-0.95304,-0.95355
0.90133,0.9005,0.89881,0.896,0.89625,0.8952,0.89477,0.89443,0.89328,0.89228,0.88944,0.88921,0.88982,0.88895,0.8891,0.88941,0.89015,0.89086,0.89126,0.89209,0.89367,0.89407,0.89491,0.89623,0.89692,0.89824,0.89836
0.99951,0.99966,0.99972,0.99968,0.99973,0.99983,0.99986,0.9999,0.99992,0.9999,0.9999,0.9999,0.9999,0.99989,0.99986,0.99986,0.99984,0.99982,0.99979,0.99976,0.99966,0.99968,0.99956,0.99953,0.99951,0.99941,0.99935
0.7244,0.72397,0.72274,0.72154,0.72003,0.71914,0.71803,0.7166,0.7155,0.71396,0.71264,0.71058,0.7096,0.709,0.70759,0.70785,0.70811,0.70843,0.7085,0.70991,0.70914,0.71007,0.71149,0.71331,0.71485,0.71872,0.71859
