-0.54915,-0.54927,-0.54927,-0.54884,-0.54522,-0.54295,-0.53754,-0.5253,-0.50209,-0.49655,-0.47067,-0.47012,-0.45207,-0.44382,-0.44506,-0.43877,-0.43543,-0.42656,-0.42686,-0.4291,-0.42938,-0.43182,-0.43464,-0.44511,-0.4531,-0.47299,-0.48135,-0.48871,-0.50337,-0.51682
0.99787,0.99755,0.99761,0.99728,0.99618,0.99457,0.99245,0.98944,0.98692,0.98424,0.98393,0.98188,0.98169,0.98086,0.97966,0.97844,0.97649,0.97602,0.97503,0.97196,0.97114,0.97022,0.97056,0.97057,0.96976,0.97019,0.96999,0.97088,0.97153,0.97318
0.99553,0.99543,0.99522,0.99473,0.99253,0.99237,0.98788,0.98746,0.98505,0.98291,0.97826,0.97567,0.97589,0.97216,0.97124,0.96879,0.96712,0.96444,0.96072,0.96001,0.95877,0.95685,0.95559,0.95255,0.95198,0.95316,0.95303,0.95421,0.95772,0.96304
0.99733,0.99735,0.99725,0.99633,0.99634,0.99592,0.99553,0.99535,0.99518,0.99505,0.99496,0.99492,0.9949,0.9949,0.99484,0.9948,0.99476,0.99461,0.99407,0.99406,0.99395,0.99401,0.99409,0.99429,0.99462,0.99537,0.99647,0.99675,0.997,0.99714
0.17282,0.17273,0.17282,0.17307,0.17528,0.17645,0.17648,0.17725,0.17562,0.17266,0.17082,0.16817,0.16474,0.16313,0.16006,0.16082,0.15942,0.15959,0.15997,0.16089,0.16211,0.16251,0.16433,0.16417,0.16583,0.16705,0.16858,0.17002,0.17123,0.17281
0.90175,0.90165,0.90156,0.90106,0.90026,0.89961,0.89936,0.90004,0.89974,0.89768,0.89709,0.89742,0.89687,0.89694,0.89733,0.89712,0.89681,0.89551,0.90115,0.90573,0.9064,0.90627,0.9057,0.90507,0.90463,0.90444,0.9043,0.9043,0.90433,0.90443
0.97975,0.97976,0.97987,0.9802,0.98064,0.98059,0.98,0.97976,0.9796,0.97883,0.97754,0.97723,0.97665,0.97621,0.97603,0.97585,0.97582,0.97634,0.97703,0.97787,0.97806,0.97873,0.97882,0.97906,0.97931,0.9795,0.97952,0.97947,0.9794,0.97934
0.99564,0.99573,0.99582,0.99588,0.99595,0.99592,0.99585,0.99585,0.99612,0.99634,0.99626,0.99666,0.99698,0.99703,0.99714,0.99726,0.99735,0.99748,0.99763,0.99781,0.998,0.99796,0.9979,0.99795,0.99797,0.99797,0.99799,0.99802,0.99803,0.99806
0.21484,0.21465,0.21405,0.21224,0.20557,0.19784,0.19243,0.18818,0.18742,0.18429,0.18351,0.1866,0.18959,0.18845,0.1894,0.19086,0.19689,0.19207,0.19513,0.19609,0.19553,0.19294,0.18823,0.185,0.18263,0.17894,0.17716,0.17576,0.1747,0.17438
0.84496,0.84407,0.84403,0.84656,0.85836,0.87641,0.88925,0.83569,0.81775,0.77097,0.744,0.72729,0.71747,0.71443,0.71579,0.72389,0.74128,0.75662,0.78964,0.82277,0.85715,0.87981,0.89809,0.9108,0.91482,0.91343,0.90927,0.90542,0.90137,0.89567
0.63788,0.65319,0.68154,0.71381,0.74667,0.77506,0.80602,0.87771,0.89528,0.90988,0.91782,0.91235,0.90838,0.89767,0.88616,0.8799,0.87927,0.88001,0.88338,0.89642,0.92171,0.93958,0.95479,0.95769,0.9708,0.97309,0.97934,0.98377,0.98444,0.98443
0.88402,0.87888,0.87781,0.91065,0.97552,0.9772,0.99409,0.994,0.99215,0.98963,0.97969,0.96613,0.95101,0.9285,0.93314,0.92892,0.92665,0.92909,0.93281,0.97006,0.96831,0.98467,0.99154,0.99704,1,0.99923,0.9978,0.99628,0.99554,0.99513
0.10464,0.10473,0.10481,0.10493,0.10454,0.10432,0.10464,0.1047,0.10499,0.10591,0.10751,0.10984,0.10961,0.1113,0.11312,0.11596,0.11828,0.11957,0.11946,0.11962,0.11938,0.11915,0.11895,0.11816,0.11519,0.11453,0.11503,0.11315,0.11213,0.11203
0.9053,0.90536,0.90539,0.90539,0.90538,0.90541,0.90561,0.90753,0.9087,0.90756,0.9083,0.90893,0.9102,0.90957,0.91011,0.91007,0.91032,0.91036,0.91042,0.91033,0.91032,0.9102,0.90997,0.90948,0.90957,0.9088,0.9082,0.90793,0.90771,0.90769
0.99993,0.99993,0.99994,0.99994,0.99993,0.99991,0.9999,0.99985,0.99981,0.99978,0.99972,0.99972,0.99972,0.99972,0.99966,0.99959,0.99955,0.99953,0.99952,0.99949,0.99949,0.9995,0.9995,0.99953,0.99956,0.99961,0.99969,0.99974,0.99977,0.99983
0.79164,0.79165,0.7917,0.79193,0.79208,0.79245,0.79275,0.79292,0.79289,0.79283,0.79272,0.79248,0.79247,0.79238,0.79237,0.7924,0.79245,0.79259,0.79273,0.79285,0.79294,0.79315,0.79366,0.79333,0.79349,0.79345,0.79343,0.79337,0.79326,0.79324
-0.99315,-0.99298,-0.9924,-0.99164,-0.99079,-0.9906,-0.99094,-0.99056,-0.99017,-0.98969,-0.98872,-0.98733,-0.98642,-0.98651,-0.98623,-0.98616,-0.98617,-0.98626,-0.98629,-0.98706,-0.98692,-0.98689,-0.98753,-0.98794,-0.98859,-0.99053,-0.99381,-0.99566,-0.99934,-1
0.91837,0.91846,0.91893,0.91887,0.91903,0.91879,0.91828,0.91726,0.91606,0.91553,0.91453,0.91314,0.91218,0.9112,0.90938,0.90969,0.90718,0.90813,0.90906,0.90761,0.90787,0.90758,0.90771,0.90779,0.90791,0.90806,0.90847,0.90877,0.90915,0.90922
0.99934,0.99934,0.99934,0.99934,0.99934,0.99936,0.99939,0.99942,0.99948,0.99952,0.99958,0.99956,0.99961,0.99962,0.99962,0.99961,0.99961,0.99961,0.99961,0.99959,0.99959,0.99958,0.99955,0.99958,0.99956,0.99946,0.99945,0.99936,0.9993,0.99923
0.78969,0.78972,0.78977,0.78991,0.79065,0.7916,0.79269,0.79384,0.79457,0.79499,0.79512,0.79547,0.79543,0.79581,0.7962,0.79639,0.79687,0.79731,0.79752,0.79783,0.79806,0.79825,0.79876,0.79873,0.79875,0.79866,0.79847,0.79828,0.79782,0.79728
