-0.35552,-0.32936,-0.29973,-0.26816,-0.21733,-0.20752,-0.14305,-0.13803,-0.10632,-0.077102,-0.031126,-0.0092069,0.0053512,0.010107,0.034865,0.042155,0.047483,0.046256,0.047565,0.050369,0.048991,0.039094,0.028953,0.0071389,-0.015388,-0.036909,-0.056961,-0.085704,-0.092151,-0.10785,-0.12199,-0.13256,-0.14171
0.99973,0.99981,0.99986,0.99987,0.99984,0.99944,0.99834,0.99551,0.99491,0.99267,0.99057,0.98783,0.98475,0.98201,0.97913,0.97671,0.97475,0.97276,0.97133,0.9696,0.96898,0.96794,0.96649,0.96421,0.96392,0.96303,0.9607,0.96109,0.96095,0.96015,0.96018,0.96067,0.96117
1,0.99999,0.99965,0.99958,0.99839,0.9979,0.99581,0.99093,0.98989,0.98396,0.98287,0.97816,0.9732,0.96868,0.96415,0.95845,0.95791,0.95501,0.95302,0.9506,0.94804,0.94551,0.94213,0.94177,0.94094,0.93976,0.93862,0.93776,0.9368,0.9361,0.93774,0.93732,0.93896
0.99363,0.9951,0.99531,0.99553,0.99547,0.99538,0.99502,0.99464,0.99418,0.9926,0.99099,0.98955,0.98957,0.98919,0.98917,0.98912,0.98881,0.98901,0.98888,0.98913,0.98944,0.98937,0.9896,0.98979,0.99007,0.99045,0.99162,0.99398,0.99488,0.99638,0.99748,0.99833,0.99881
0.33459,0.33404,0.33096,0.32716,0.3186,0.31903,0.31079,0.30119,0.29994,0.29561,0.29868,0.29962,0.29824,0.29705,0.29531,0.29442,0.29405,0.29419,0.29429,0.29358,0.29048,0.27822,0.26351,0.26227,0.26569,0.26947,0.27361,0.27872,0.28497,0.28891,0.2944,0.2944,0.2994
0.93531,0.93597,0.93415,0.93174,0.93216,0.92974,0.93261,0.93326,0.92793,0.92152,0.92133,0.92026,0.91997,0.91704,0.91287,0.9096,0.90787,0.90724,0.90648,0.90628,0.90655,0.91165,0.91631,0.9205,0.91998,0.92132,0.92285,0.93028,0.93654,0.93804,0.93847,0.9383,0.93794
0.98556,0.98559,0.98568,0.98591,0.98648,0.98606,0.98571,0.9854,0.98534,0.98453,0.98369,0.98251,0.98249,0.98119,0.98036,0.98029,0.98014,0.98014,0.98007,0.98017,0.98014,0.97982,0.97932,0.97949,0.97932,0.97941,0.97953,0.98016,0.98057,0.98065,0.98105,0.98146,0.98145
0.99588,0.99585,0.99623,0.99631,0.99644,0.99645,0.99641,0.99623,0.99613,0.99667,0.99682,0.99696,0.99716,0.99792,0.99842,0.99876,0.99907,0.99908,0.99912,0.99918,0.99921,0.9993,0.99924,0.99896,0.99874,0.99845,0.99821,0.99791,0.99776,0.99767,0.99772,0.99759,0.99756
-0.67969,-0.69437,-0.66271,-0.62238,-0.60306,-0.59639,-0.60194,-0.60832,-0.61122,-0.61217,-0.61228,-0.61914,-0.61815,-0.61776,-0.61703,-0.61607,-0.61486,-0.61486,-0.61664,-0.62369,-0.63009,-0.639,-0.63633,-0.64106,-0.64252,-0.64404,-0.64488,-0.64566,-0.64815,-0.64767,-0.64793,-0.64773,-0.64738
0.8958,0.89535,0.90833,0.9016,0.89196,0.8917,0.88982,0.8839,0.87773,0.8699,0.86372,0.85942,0.85735,0.85265,0.84563,0.83876,0.83159,0.82251,0.81499,0.81362,0.81434,0.82395,0.84304,0.86249,0.88054,0.89527,0.92272,0.93673,0.94486,0.95142,0.95346,0.95227,0.94914
0.75476,0.70773,0.69903,0.69269,0.7106,0.75287,0.81917,0.84187,0.85626,0.85552,0.85732,0.86467,0.86958,0.88651,0.89621,0.89666,0.89683,0.89416,0.88954,0.87763,0.86302,0.85072,0.84528,0.83398,0.8408,0.87083,0.88348,0.88228,0.89709,0.92076,0.93994,0.95712,0.96808
0.9846,0.96981,-1,0.84772,0.90112,0.93942,0.97872,0.98228,0.98341,0.97025,0.95162,0.89851,0.90662,0.93591,0.96869,0.97946,0.98357,0.98318,0.9772,0.97551,0.97527,0.96526,0.81605,0.72477,0.4669,0.89548,0.85504,0.97473,0.97322,0.98979,0.99602,0.99903,0.99975
0.26979,0.26994,0.27305,0.27468,0.27541,0.27685,0.27912,0.27943,0.28236,0.28623,0.29359,0.29706,0.29648,0.29967,0.30143,0.30143,0.3012,0.30094,0.30139,0.30147,0.3012,0.30088,0.30081,0.29964,0.29706,0.29414,0.29226,0.29142,0.28998,0.28913,0.28838,0.28742,0.28751
0.92018,0.9204,0.91606,0.91623,0.91463,0.91584,0.9188,0.92053,0.92226,0.92008,0.9212,0.92159,0.92189,0.9221,0.92259,0.92317,0.92372,0.92425,0.92459,0.92483,0.92526,0.92624,0.92639,0.92685,0.92713,0.92705,0.92679,0.92674,0.92638,0.92597,0.92541,0.92362,0.92486
0.99694,0.99722,0.99794,0.9989,0.99908,0.99937,0.99947,0.99943,0.99942,0.99938,0.99937,0.99931,0.99926,0.99909,0.99893,0.99874,0.99874,0.99861,0.99842,0.99826,0.99829,0.99835,0.99847,0.99863,0.99882,0.99874,0.99875,0.9988,0.99883,0.9989,0.9989,0.99891,0.99895
0.85643,0.85645,0.85438,0.85337,0.85257,0.85064,0.85063,0.84977,0.84918,0.84853,0.84797,0.84807,0.84819,0.84827,0.84799,0.84788,0.84778,0.84775,0.84776,0.84805,0.84824,0.84997,0.85091,0.85283,0.85381,0.85452,0.85447,0.85464,0.85461,0.85444,0.85429,0.85401,0.85361
-0.62268,-0.62198,-0.62293,-0.62274,-0.62349,-0.62301,-0.6242,-0.62416,-0.6236,-0.62349,-0.62449,-0.62578,-0.62627,-0.62641,-0.62608,-0.62495,-0.62457,-0.62324,-0.62241,-0.62194,-0.62183,-0.62126,-0.62069,-0.61975,-0.61775,-0.61828,-0.61863,-0.61624,-0.61665,-0.61463,-0.61509,-0.61384,-0.61396
0.93078,0.92937,0.9281,0.92656,0.92449,0.92185,0.91796,0.91249,0.91084,0.90878,0.9039,0.89631,0.89558,0.89567,0.89404,0.89305,0.8925,0.89227,0.89211,0.89225,0.89257,0.89285,0.89341,0.89489,0.89716,0.89976,0.90661,0.90663,0.91068,0.91466,0.91502,0.91582,0.91745
0.99589,0.99641,0.99706,0.99756,0.99826,0.99878,0.99925,0.99924,0.99925,0.99923,0.99928,0.99924,0.99909,0.9991,0.99895,0.99887,0.99881,0.99849,0.99848,0.99842,0.99839,0.99838,0.99836,0.9984,0.99856,0.99852,0.99862,0.99871,0.99877,0.99884,0.99893,0.99923,0.9993
0.96393,0.9656,0.95227,0.93318,0.91495,0.8967,0.88501,0.87752,0.87307,0.86998,0.86824,0.8679,0.86634,0.86632,0.86611,0.866,0.86575,0.86564,0.86567,0.86574,0.86594,0.86663,0.86621,0.86602,0.86564,0.86576,0.86507,0.86467,0.8635,0.8621,0.86051,0.85958,0.85605
