-0.36432,-0.36011,-0.3572,-0.35609,-0.35336,-0.34908,-0.34916,-0.34747,-0.34634,-0.34562,-0.34518,-0.34412,-0.34271,-0.34159,-0.34149,-0.34113,-0.34014,-0.3401,-0.3387,-0.33751,-0.33662,-0.3368,-0.33715,-0.33706,-0.33737,-0.33839,-0.33822,-0.33822,-0.33821,-0.33824,-0.33817,-0.33752,-0.33663,-0.33499,-0.33519,-0.33289,-0.33266,-0.33132,-0.33138,-0.33149,-0.33191,-0.3324,-0.33239,-0.33429,-0.33377,-0.33528,-0.33675,-0.33813,-0.34338,-0.34251
0.99921,0.99923,0.99942,0.99982,0.99991,0.99984,0.99964,0.99946,0.99937,0.99919,0.99904,0.99891,0.99882,0.99875,0.99862,0.99886,0.99893,0.999,0.99898,0.99899,0.99884,0.99873,0.99867,0.99855,0.99843,0.99823,0.99758,0.99748,0.9971,0.99667,0.99551,0.99546,0.99447,0.99383,0.99321,0.99273,0.99228,0.99116,0.99032,0.99016,0.99007,0.99008,0.98998,0.99003,0.98999,0.99016,0.9905,0.99112,0.99173,0.99332
0.99999,1,1,1,0.99993,0.99988,0.9997,0.99967,0.99953,0.99937,0.99925,0.99911,0.99897,0.99884,0.99865,0.99868,0.9984,0.99825,0.99797,0.99802,0.99784,0.99754,0.99723,0.99714,0.99682,0.99635,0.995,0.99474,0.99329,0.99313,0.99216,0.99109,0.98982,0.98777,0.98714,0.98547,0.98537,0.98364,0.98204,0.98167,0.98158,0.98153,0.98153,0.98157,0.98174,0.98216,0.98299,0.98434,0.98544,0.98731
0.99363,0.99341,0.99304,0.99278,0.9925,0.99222,0.99198,0.99192,0.99187,0.99185,0.9918,0.99179,0.99176,0.99175,0.99175,0.99175,0.99178,0.99178,0.99178,0.99184,0.99207,0.99223,0.99267,0.99257,0.99272,0.99286,0.99307,0.99331,0.99353,0.99368,0.99369,0.99382,0.99379,0.99379,0.99391,0.99409,0.99418,0.99544,0.99612,0.99556,0.99565,0.99573,0.99593,0.99591,0.99597,0.99621,0.99639,0.99661,0.99674,0.99677
0.31645,0.3171,0.31234,0.29981,0.27829,0.26045,0.24435,0.23613,0.23232,0.23051,0.22904,0.22609,0.22424,0.22326,0.22252,0.22818,0.24119,0.24831,0.24921,0.24809,0.24696,0.24285,0.23742,0.23697,0.23145,0.23111,0.22821,0.22926,0.22744,0.22412,0.22786,0.24139,0.24896,0.26615,0.27725,0.27358,0.2767,0.32513,0.33984,0.32387,0.32452,0.32096,0.32016,0.31565,0.31547,0.3148,0.31479,0.31514,0.31528,0.31534
0.86249,0.84113,0.82144,0.82286,0.8249,0.80783,0.79376,0.78284,0.77229,0.76656,0.76182,0.76263,0.76244,0.76259,0.76126,0.76402,0.76249,0.75919,0.76424,0.77501,0.77223,0.77066,0.77041,0.77066,0.77235,0.77206,0.77035,0.76918,0.76897,0.76913,0.82876,0.83956,0.84352,0.84304,0.84019,0.84006,0.84668,0.83712,0.83562,0.84682,0.84906,0.88808,0.89732,0.90723,0.91514,0.92155,0.92643,0.9296,0.93146,0.93173
0.70782,0.6664,0.62888,0.58628,0.5478,0.54857,0.54586,0.54932,0.55179,0.55707,0.55952,0.56231,0.56171,0.56066,0.55974,0.55594,0.55427,0.55314,0.54324,0.5184,0.52348,0.52125,0.51893,0.52115,0.51636,0.52126,0.51861,0.51418,0.51376,0.51451,-0.9367,-0.89946,0.45174,0.47225,0.50771,0.55379,0.61199,0.66225,0.72644,0.81629,0.86448,0.92154,0.94524,0.96366,0.97332,0.97814,0.98114,0.98152,0.9819,0.98232
0.89678,0.87155,0.82914,0.80133,0.79215,0.83093,0.86999,0.8829,0.89342,0.89952,0.90631,0.90696,0.90907,0.91161,0.91359,0.88785,0.84909,0.82647,0.79879,0.77407,0.78588,0.80866,0.81611,0.82313,0.8209,0.82589,0.83758,0.84887,0.85638,0.86089,0.92799,0.95792,0.97595,0.94818,0.99174,0.99688,0.9983,0.98962,0.99173,0.9946,0.99541,0.99459,0.99502,0.99549,0.99528,0.99478,0.99393,0.99336,0.99305,0.99261
0.29111,0.29047,0.28814,-0.74587,-0.73781,-0.7283,-0.72558,-0.72591,-0.72664,-0.72694,-0.72738,-0.72872,-0.73044,-0.73403,-0.73427,-0.73888,-0.74055,-0.74521,-0.74597,-0.7466,-0.74751,-0.74322,-0.73773,-0.73266,-0.73068,-0.72768,-0.71939,-0.72092,-0.72073,-0.71828,-0.71804,-0.71916,-0.72069,-0.72248,-0.72277,-0.72351,-0.72446,0.30495,-0.77634,-0.7576,-0.75887,-0.76032,-0.75544,-0.7532,-0.74967,-0.74868,-0.7465,-0.74478,-0.74362,-0.74301
0.84843,0.82228,0.78881,0.75975,0.73654,0.74785,0.7628,0.76366,0.76627,0.76694,0.7682,0.76895,0.76975,0.77035,0.77112,0.75927,0.74888,0.74773,0.73993,0.72372,0.71955,0.71355,0.71257,0.71227,0.71113,0.7128,0.71876,0.72253,0.72288,0.72602,0.72664,0.72939,0.74511,0.76435,0.7798,0.79445,0.81483,0.81866,0.81554,0.82399,0.83048,0.83869,0.88417,0.8933,0.90354,0.91105,0.91564,0.91876,0.92059,0.9222
0.69981,0.65861,0.6415,0.63593,0.6213,-1,-0.96495,-0.93633,-0.91548,0.44232,0.42423,0.40665,0.40256,0.40052,0.39225,0.42246,0.45624,0.47038,0.49036,0.50101,0.50575,0.50599,0.50486,0.50409,0.50421,0.50389,0.50652,0.50817,0.50733,0.50942,0.51418,0.51717,0.51408,0.51642,0.53121,0.5591,0.62001,0.6764,0.73384,0.80444,0.85067,0.90248,0.93462,0.95409,0.96839,0.97771,0.98289,0.9881,0.98794,0.9889
