0.59786,0.5644,0.54951,0.56828,0.61363,0.71068,0.7618,0.79936,0.80913,0.79495,0.79934,0.79858,0.79808,0.79818,0.79845,0.79906,0.7991,0.80025,0.8074,0.82282,0.83732,0.85725,0.88427,0.90273,0.92107,0.93822,0.95021,0.96513,0.97661,0.9855,0.9895
0.71409,-1,-0.88951,-0.87219,0.48623,0.771,0.84097,0.91597,0.94994,0.96701,0.96955,0.96615,0.96662,0.96825,0.96684,0.9645,0.9629,0.96295,0.96033,0.95865,0.9531,0.95147,0.95496,0.97905,0.9825,0.9859,0.99207,0.99446,0.99805,0.99887,0.99957
0.23209,0.2321,0.23195,0.23208,0.23258,0.23283,0.23313,0.23379,0.23497,0.23614,0.23581,0.23768,0.23738,0.2369,0.23807,0.23872,0.23865,0.23841,0.23818,0.23838,0.23847,0.23831,0.23828,0.23811,0.23793,0.23745,0.23719,0.23588,0.23444,0.23467,0.23223
0.91848,0.91826,0.91797,0.91801,0.91809,0.91821,0.91831,0.91829,0.91828,0.91835,0.91848,0.91863,0.9189,0.91914,0.91957,0.91955,0.91981,0.92001,0.92039,0.92164,0.92165,0.92175,0.92196,0.92206,0.92237,0.92224,0.9221,0.9224,0.92245,0.92291,0.9237
1,1,0.99999,1,1,1,0.99996,0.99996,0.99994,0.99994,0.99996,0.99996,0.99997,0.99995,0.99992,0.99992,0.99992,0.9999,0.99987,0.99986,0.99985,0.99985,0.99982,0.99981,0.9998,0.9998,0.9998,0.99981,0.99982,0.99984,0.99986
0.75031,0.74867,0.74897,0.74718,0.74808,0.74752,0.74731,0.74734,0.74749,0.74769,0.7478,0.74789,0.74815,0.74837,0.74856,0.74875,0.74877,0.74876,0.74877,0.74872,0.74867,0.74861,0.74858,0.74848,0.74833,0.74827,0.74831,0.74833,0.74834,0.74814,0.74813
-0.72303,-0.72507,-0.72445,-0.72367,-0.72285,-0.72206,-0.72129,-0.72241,-0.72227,-0.72202,-0.72173,-0.72187,-0.72182,-0.72178,-0.72174,-0.72145,-0.72153,-0.72174,-0.72228,-0.72309,-0.7233,-0.72393,-0.7241,-0.7246,-0.72463,-0.72495,-0.72499,-0.72529,-0.72563,-0.72586,-0.72636
0.91977,0.91969,0.92,0.92011,0.92015,0.92014,0.92008,0.91994,0.91961,0.91848,0.91855,0.91821,0.91777,0.91743,0.91715,0.91697,0.91645,0.91591,0.91495,0.91509,0.91501,0.91533,0.91557,0.9164,0.91695,0.91748,0.91736,0.91703,0.91727,0.9184,0.91844
0.99888,0.99887,0.99887,0.99887,0.99885,0.99885,0.99884,0.99883,0.99884,0.99884,0.99882,0.99877,0.99882,0.99878,0.99875,0.99877,0.99877,0.99877,0.99874,0.99873,0.99873,0.99873,0.99872,0.99872,0.9987,0.99869,0.9987,0.99878,0.99874,0.99867,0.99859
0.71622,0.71648,0.71672,0.7168,0.71678,0.71676,0.71673,0.71673,0.71662,0.71648,0.71628,0.71605,0.71592,0.71549,0.71554,0.71448,0.71506,0.71521,0.71482,0.71466,0.71463,0.71468,0.71472,0.71478,0.71497,0.71524,0.71534,0.71581,0.71638,0.71672,0.71743
