-0.42789,-0.42871,-0.43049,-0.43211,-0.44004,-0.4376,-0.43897,-0.44273,-0.44363,-0.44468,-0.44761,-0.46836,-0.46752,-0.47483,-0.47899,-0.49321,-0.48185,-0.48763,-0.48977,-0.48912,-0.48847,-0.48976,-0.49048,-0.49126,-0.4924,-0.49376,-0.49502,-0.49188,-0.48616,-0.47927,-0.47488,-0.46933,-0.46493,-0.4644,-0.4614,-0.45985,-0.4581,-0.45464,-0.45115
0.9534,0.95243,0.9514,0.95177,0.95257,0.95428,0.95889,0.96097,0.96582,0.96953,0.97546,0.97785,0.97788,0.97955,0.9796,0.97997,0.98026,0.98082,0.98128,0.98152,0.9815,0.98156,0.98156,0.98153,0.98135,0.98108,0.98034,0.9788,0.97728,0.97438,0.9717,0.96825,0.96746,0.96624,0.96427,0.96157,0.96126,0.95969,0.95843
0.92525,0.92439,0.92473,0.9239,0.9273,0.93101,0.93587,0.93823,0.94482,0.95022,0.95529,0.95966,0.96386,0.96361,0.96506,0.96583,0.96677,0.96679,0.96719,0.967,0.96679,0.96655,0.96688,0.96686,0.96676,0.96644,0.96564,0.96382,0.96055,0.95081,0.95072,0.94784,0.94128,0.94138,0.93798,0.93545,0.93363,0.92907,0.92876
0.99938,0.99943,0.99947,0.99958,0.99969,0.99968,0.99973,0.99973,0.99973,0.99955,0.99937,0.99924,0.99861,0.9986,0.99847,0.99839,0.99829,0.99834,0.99836,0.99843,0.99849,0.99852,0.99857,0.99854,0.99854,0.99853,0.9985,0.99843,0.99836,0.99841,0.99828,0.99741,0.9972,0.99646,0.99605,0.99638,0.99677,0.99713,0.99786
0.19764,0.19993,0.20606,0.20604,0.2018,0.20309,0.20287,0.20438,0.20618,0.20666,0.20548,0.20372,0.20492,0.20399,0.20381,0.20364,0.20325,0.20252,0.20148,0.20153,0.2007,0.20039,0.19945,0.19857,0.19785,0.19699,0.19713,0.19688,0.19736,0.20278,0.20949,0.21026,0.21041,0.20813,0.20246,0.20323,0.20255,0.20238,0.20036
0.88956,0.88365,0.87636,0.87042,0.86973,0.86809,0.86443,0.86093,0.84825,0.81869,0.79908,0.77785,0.75796,0.75092,0.74832,0.74919,0.74668,0.74678,0.74034,0.73746,0.7404,0.72596,0.70618,0.69568,0.70045,0.71079,0.71065,0.70777,0.70254,0.6974,0.71004,0.78006,0.82429,0.83996,0.85878,0.87356,0.88574,0.8984,0.90872
0.82537,0.78408,0.73116,0.68043,0.6266,0.57694,0.54773,0.53515,0.51859,0.52189,0.53126,0.53664,0.53605,0.53501,0.53549,0.5323,0.52998,0.52409,0.53231,0.53503,0.52834,0.54728,0.56977,0.58962,0.57224,0.56069,0.56437,0.5755,0.60017,0.6229,0.65301,0.76245,0.87733,0.93438,0.96912,0.98667,0.99488,0.99825,0.99926
0.97733,0.97766,0.96501,0.95888,0.95841,0.95698,0.9581,0.95771,0.97112,0.97343,0.95902,0.94731,0.93616,0.93366,0.93549,0.93566,0.93374,0.93421,0.93056,0.92866,0.92916,0.91523,0.89476,0.88512,0.89157,0.903,0.94609,0.97338,0.98588,0.99349,0.90924,0.99352,0.99744,0.9992,0.99847,0.99722,0.99733,0.99761,0.9975
-0.99638,-0.99854,-1,-0.99856,-0.99632,-0.9947,-0.99436,-0.99482,-0.99415,-0.99403,-0.99159,-0.98946,-0.98924,-0.98825,-0.9857,-0.98563,-0.98706,-0.98851,-0.98988,-0.99142,-0.99022,-0.99005,-0.98973,-0.98973,-0.98935,-0.98916,-0.988,-0.98791,-0.98755,-0.98905,-0.98555,-0.9837,-0.97273,-0.9708,-0.97126,-0.96971,-0.96753,-0.96842,-0.96933
0.8772,0.87768,0.86735,0.85407,0.84919,0.84326,0.8334,0.8293,0.82857,0.82492,0.82322,0.81525,0.80339,0.7903,0.78917,0.7886,0.78598,0.7853,0.78261,0.78215,0.78346,0.78315,0.78366,0.78419,0.78509,0.7859,0.78728,0.78872,0.79302,0.79741,0.80783,0.81976,0.82174,0.8569,0.86787,0.88895,0.9058,0.92034,0.93116
