-0.34037,-0.33497,-0.32504,-0.32546,-0.32032,-0.31775,-0.31731,-0.31645,-0.31578,-0.31505,-0.31497,-0.311,-0.31228,-0.3087,-0.30467,-0.3001,-0.29543,-0.29075,-0.28745,-0.28259,-0.27952,-0.27593,-0.27362,-0.2697,-0.27083,-0.27165,-0.26739,-0.26855,-0.26716,-0.26767,-0.26851,-0.26831,-0.26917,-0.27033,-0.27055,-0.27055,-0.27126,-0.2721,-0.27208,-0.27395,-0.27549,-0.28127,-0.28689,-0.29847,-0.30367,-0.32188,-0.32203,-0.3444,-0.35018,-0.36076,-0.36102,-0.36669,-0.37112,-0.37396,-0.37508,-0.38002,-0.37906,-0.37948,-0.37957,-0.37961,-0.37976,-0.38001,-0.38022,-0.38097,-0.38237,-0.38273
0.9439,0.94367,0.94428,0.9446,0.94481,0.94495,0.94495,0.94495,0.94493,0.94486,0.94478,0.94471,0.9447,0.94466,0.94462,0.94447,0.94429,0.94405,0.94378,0.94353,0.94355,0.94326,0.94307,0.94291,0.94285,0.94276,0.94256,0.94226,0.94195,0.94168,0.94149,0.94147,0.94138,0.94134,0.94138,0.94141,0.94145,0.94155,0.94192,0.9425,0.94309,0.94555,0.94572,0.94886,0.94902,0.95295,0.95332,0.95641,0.95968,0.95964,0.96041,0.96083,0.96098,0.96096,0.96067,0.96162,0.96184,0.96183,0.96196,0.96178,0.96164,0.96142,0.9611,0.96082,0.95876,0.96001
0.90578,0.90652,0.90641,0.90695,0.90685,0.90675,0.90706,0.90721,0.90726,0.90722,0.90725,0.90724,0.90722,0.9072,0.90709,0.90693,0.90677,0.90671,0.90651,0.9062,0.90596,0.90578,0.90543,0.90514,0.90496,0.90473,0.90433,0.90398,0.90399,0.904,0.90402,0.90403,0.90376,0.90361,0.90359,0.90361,0.90365,0.90423,0.90454,0.90563,0.90846,0.91274,0.91216,0.91553,0.9182,0.92475,0.92439,0.92731,0.92913,0.93085,0.93196,0.93438,0.93573,0.93628,0.93728,0.93819,0.93737,0.93784,0.9377,0.93737,0.93698,0.93687,0.93572,0.93539,0.93428,0.93332
0.98213,0.9842,0.98625,0.98826,0.98861,0.98993,0.99043,0.99036,0.99043,0.99083,0.99086,0.99079,0.99052,0.99002,0.98939,0.98728,0.98723,0.98614,0.98535,0.98462,0.98404,0.98349,0.98307,0.9819,0.98147,0.98108,0.98093,0.98011,0.98008,0.97994,0.97992,0.97995,0.9798,0.97956,0.97901,0.97936,0.97922,0.98091,0.98287,0.98414,0.98653,0.98847,0.9894,0.99055,0.9913,0.99238,0.99343,0.99387,0.99453,0.99507,0.99539,0.99573,0.99574,0.99573,0.99576,0.9958,0.99587,0.99593,0.996,0.99604,0.99614,0.99616,0.99616,0.9961,0.99608,0.99604
0.26891,0.26864,0.26829,0.26757,0.26534,0.26633,0.26628,0.26483,0.26512,0.26454,0.26423,0.26581,0.26691,0.26632,0.26799,0.26775,0.26905,0.27125,0.2748,0.27781,0.27725,0.27976,0.27938,0.27925,0.28131,0.28111,0.28306,0.28271,0.28248,0.28405,0.28369,0.2843,0.2844,0.28443,0.28423,0.28451,0.28485,0.28645,0.28633,0.28645,0.28585,0.28451,0.28313,0.28053,0.27696,0.27659,0.27503,0.27331,0.27045,0.27,0.26737,0.26395,0.2612,0.25905,0.25684,0.25513,0.25411,0.25271,0.25131,0.2503,0.2474,0.24712,0.24741,0.24744,0.24721,0.24706
0.89812,0.89714,0.89764,0.89776,0.8973,0.8973,0.89702,0.89698,0.89654,0.89567,0.89455,0.8937,0.8911,0.88833,0.88744,0.88511,0.88138,0.88029,0.87787,0.87605,0.87464,0.87126,0.87341,0.86987,0.86968,0.86986,0.86871,0.86823,0.86809,0.86847,0.86858,0.86905,0.86949,0.86995,0.87052,0.87013,0.86945,0.86963,0.86964,0.87065,0.8745,0.87986,0.8785,0.88863,0.8889,0.89335,0.89971,0.90205,0.9047,0.90695,0.91017,0.91076,0.91207,0.90873,0.90425,0.89677,0.88802,0.88006,0.87223,0.89916,0.90648,0.91273,0.91673,0.91886,0.92127,0.92133
0.99039,0.99068,0.99052,0.99059,0.99064,0.9908,0.99136,0.99179,0.99227,0.99226,0.992,0.99199,0.99206,0.9922,0.99203,0.99214,0.99223,0.99232,0.99259,0.99289,0.99284,0.99313,0.9934,0.99359,0.99368,0.99368,0.99368,0.99363,0.99359,0.99352,0.99335,0.9932,0.99309,0.99294,0.99301,0.99312,0.99329,0.99356,0.99363,0.99381,0.99354,0.99193,0.99196,0.9911,0.99119,0.99133,0.99144,0.99166,0.9918,0.99171,0.99161,0.99024,0.98694,0.98705,0.98538,0.98182,0.98216,0.98139,0.98142,0.98239,0.98365,0.98546,0.98592,0.98641,0.9873,0.98753
0.99921,0.99939,0.99952,0.99965,0.9997,0.99976,0.99976,0.99974,0.99974,0.99974,0.99978,0.99982,0.9998,0.99985,0.99988,0.99915,0.99775,0.997,0.99713,0.99801,0.99882,0.99961,0.99968,0.99987,0.99977,0.99981,0.99989,0.99993,0.99992,0.99996,0.99999,1,0.99999,1,1,1,1,1,0.99995,0.9998,0.99968,0.99972,0.99957,0.99888,0.99894,0.99829,0.99838,0.99809,0.9979,0.99729,0.99708,0.99717,0.99759,0.99791,0.99875,0.99863,0.99898,0.99946,0.99903,0.99926,0.99931,0.99935,0.99935,0.99914,0.99908,0.99898
-0.93947,-0.93678,-0.93594,-0.93355,-0.93301,-0.93304,-0.93184,-0.93188,-0.93327,-0.93712,-0.94015,-0.94187,-0.94594,-0.94924,-0.95191,-0.95433,-0.95634,-0.9589,-0.96091,-0.96511,-0.97012,-0.97672,-0.97972,-0.98065,-0.98241,-0.98458,-0.98682,-0.98973,-0.99146,-0.99383,-0.99504,-0.99725,-0.99888,-0.99868,-0.99984,-1,-0.9964,-0.98854,-0.96881,-0.95601,-0.95107,-0.93877,-0.93247,-0.92395,-0.92128,-0.92189,-0.9212,-0.92092,-0.91797,-0.91616,-0.91532,-0.91396,-0.91227,-0.91126,-0.91014,-0.90837,-0.90869,-0.9074,-0.90722,-0.90654,-0.90554,-0.90441,-0.9034,-0.9025,-0.90203,-0.90011
0.93337,0.92531,0.92138,0.91822,0.91365,0.90631,0.89737,0.8898,0.88628,0.8839,0.8844,0.88904,0.8944,0.89921,0.90375,0.90314,0.90324,0.9029,0.90255,0.90351,0.90418,0.90348,0.90201,0.90108,0.90062,0.89815,0.89858,0.89762,0.89772,0.89747,0.89768,0.89816,0.89867,0.89935,0.89757,0.89532,0.89704,0.89795,0.89917,0.90018,0.90013,0.89245,0.88791,0.89053,0.89014,0.89187,0.893,0.89397,0.89483,0.89498,0.8949,0.90545,0.91153,0.91466,0.91664,0.91752,0.91769,0.91742,0.91734,0.91716,0.91701,0.91697,0.91699,0.91693,0.91694,0.91699
