-0.38237,-0.3772,-0.36898,-0.3534,-0.32325,-0.31426,-0.29521,-0.27683,-0.24972,-0.24081,-0.21806,-0.21208,-0.19727,-0.19449,-0.1894,-0.18605,-0.18374,-0.1827,-0.17722,-0.17223,-0.17306,-0.17384,-0.17052,-0.16825,-0.16844,-0.16651,-0.16509,-0.1648,-0.16558,-0.16973,-0.18149,-0.19954,-0.20295,-0.21705,-0.21759,-0.23031,-0.2308,-0.24606,-0.26801,-0.28683,-0.31253,-0.34391
0.96596,0.96495,0.9637,0.9605,0.96007,0.95993,0.95953,0.95899,0.9586,0.95827,0.9577,0.95742,0.95685,0.95627,0.95552,0.95481,0.95408,0.95324,0.95265,0.95214,0.95143,0.95104,0.95114,0.95039,0.94975,0.94974,0.94899,0.94749,0.94724,0.94515,0.9455,0.94503,0.94453,0.94338,0.94232,0.943,0.94406,0.94743,0.94847,0.95504,0.95799,0.96504
0.9477,0.94545,0.94252,0.93925,0.93995,0.93722,0.93547,0.93195,0.93167,0.9296,0.92782,0.92604,0.9244,0.92317,0.9209,0.91836,0.91875,0.919,0.91903,0.91557,0.91545,0.91478,0.91443,0.91395,0.91367,0.91342,0.91324,0.91309,0.91299,0.91277,0.91275,0.91274,0.91256,0.91124,0.90978,0.91209,0.91416,0.91617,0.92115,0.92696,0.94188,0.95025
0.99868,0.9985,0.99807,0.99635,0.99586,0.99528,0.99263,0.98989,0.98904,0.98678,0.98599,0.9839,0.98347,0.98304,0.98217,0.98144,0.98035,0.98038,0.97992,0.97953,0.97868,0.97825,0.97771,0.97733,0.97743,0.97664,0.9765,0.97586,0.97511,0.97625,0.97701,0.97953,0.98078,0.98515,0.98974,0.99335,0.99557,0.99718,0.99829,0.99879,0.99907,0.99828
0.22138,0.21949,0.22012,0.21845,0.21674,0.21445,0.21329,0.21211,0.21129,0.20965,0.20606,0.20247,0.20027,0.19841,0.18937,0.1909,0.19012,0.18579,0.18847,0.18613,0.18636,0.18466,0.18495,0.18522,0.18397,0.18394,0.18337,0.1828,0.18226,0.18204,0.18273,0.18291,0.18415,0.18729,0.1878,0.19051,0.19893,0.19897,0.20323,0.20417,0.20402,0.20495
0.90189,0.9007,0.89971,0.89828,0.89827,0.89842,0.89809,0.89789,0.89739,0.89803,0.8986,0.89889,0.89992,0.90368,0.90299,0.90325,0.90317,0.90414,0.90361,0.90403,0.90434,0.90463,0.90481,0.90493,0.90502,0.90506,0.90506,0.90509,0.9051,0.90466,0.90354,0.90099,0.90104,0.90068,0.90079,0.90036,0.90027,0.89911,0.89924,0.90034,0.90178,0.90464
0.99026,0.99032,0.99042,0.99064,0.99067,0.99069,0.99046,0.99049,0.99043,0.99035,0.99028,0.99022,0.99017,0.99004,0.99004,0.9901,0.99008,0.99011,0.99011,0.99011,0.99013,0.99013,0.99013,0.99013,0.99011,0.99013,0.99011,0.9901,0.99004,0.99036,0.99051,0.99106,0.99079,0.99096,0.99057,0.99076,0.99067,0.99015,0.98906,0.98811,0.98882,0.98875
0.99758,0.99761,0.99782,0.99796,0.99818,0.99822,0.99806,0.99754,0.99714,0.99646,0.9959,0.99554,0.99549,0.99511,0.99456,0.99388,0.99296,0.99293,0.99261,0.99247,0.99236,0.99228,0.992,0.99165,0.99121,0.99092,0.99103,0.99115,0.99126,0.99125,0.99154,0.9919,0.99225,0.99353,0.99424,0.99715,0.99875,0.9984,0.99774,0.99679,0.99343,0.99301
-0.97768,-0.97899,-0.98221,-0.98883,-0.9959,-0.99792,-1,-0.99938,-0.99917,-0.99803,-0.99582,-0.99436,-0.99401,-0.99363,-0.99288,-0.99313,-0.99346,-0.99293,-0.99289,-0.99301,-0.99339,-0.99344,-0.99365,-0.99368,-0.99368,-0.99367,-0.99378,-0.99376,-0.99382,-0.99381,-0.99357,-0.99319,-0.99158,-0.98683,-0.9796,-0.96849,-0.96003,-0.96513,-0.96797,-0.967,-0.97272,-0.98011
0.88709,0.86525,0.84624,0.83337,0.85425,0.87264,0.88545,0.87978,0.86861,0.84839,0.83046,0.80969,0.79016,0.77441,0.7603,0.74059,0.73979,0.73637,0.7289,0.72834,0.7267,0.7233,0.71865,0.71858,0.7189,0.71933,0.71887,0.7217,0.72954,0.75752,0.78308,0.81392,0.86886,0.91089,0.9305,0.9742,0.97354,0.96781,0.95856,0.9445,0.93132,0.9212
0.73095,0.70208,0.68559,0.68897,0.71597,0.75567,0.8171,0.85256,0.90072,0.90253,0.91592,0.92534,0.93495,0.93532,0.93977,0.93921,0.93997,0.94199,0.94275,0.94418,0.94389,0.94364,0.94414,0.94435,0.94465,0.94472,0.94468,0.94682,0.95102,0.95978,0.96339,0.95575,0.95446,0.95011,0.9381,0.93713,0.93802,0.93575,0.93595,0.93529,0.93538,0.93715
0.97549,0.96564,0.99801,0.99603,0.99393,1,0.99085,0.99644,0.99726,0.99572,0.995,0.99471,0.99406,0.99306,0.99275,0.99219,0.99164,0.99118,0.99097,0.99089,0.99083,0.99082,0.99078,0.99075,0.99072,0.99072,0.99131,0.99328,0.99558,0.99701,0.99494,0.98694,0.98808,0.98517,0.98378,0.98904,0.99674,0.99951,0.99958,0.99896,0.99832,0.99776
0.14505,0.1453,0.14572,0.14643,0.1474,0.14822,0.1488,0.14919,0.14932,0.14918,0.14932,0.1492,0.1492,0.14937,0.14951,0.14955,0.14972,0.14977,0.15,0.15015,0.15019,0.15038,0.15052,0.15051,0.15051,0.1505,0.15051,0.15055,0.1507,0.15123,0.15198,0.15269,0.15315,0.15307,0.15305,0.15284,0.15261,0.15238,0.15223,0.15194,0.15077,0.1495
0.93607,0.93645,0.93675,0.93713,0.93753,0.93699,0.93707,0.93722,0.93738,0.9375,0.93786,0.93786,0.93824,0.9382,0.9382,0.9382,0.9386,0.93865,0.9386,0.93856,0.93882,0.93886,0.93881,0.93902,0.93925,0.93953,0.93953,0.93984,0.93975,0.93964,0.93992,0.93979,0.93986,0.94,0.94032,0.94079,0.94175,0.94299,0.94322,0.94357,0.94395,0.94413
0.99932,0.99922,0.99911,0.99892,0.99881,0.99854,0.99833,0.99814,0.99796,0.99779,0.99749,0.99701,0.99696,0.99701,0.99671,0.99643,0.99649,0.99628,0.99629,0.99613,0.99588,0.996,0.99589,0.99588,0.99582,0.99582,0.99579,0.99576,0.99576,0.99574,0.99574,0.99571,0.99572,0.99588,0.99614,0.99669,0.9974,0.99822,0.99824,0.99847,0.99874,0.99896
0.80469,0.80463,0.80445,0.8042,0.80401,0.80402,0.80388,0.80391,0.80395,0.80399,0.80399,0.80405,0.80421,0.80427,0.80446,0.80484,0.80491,0.80491,0.80541,0.80539,0.80573,0.80578,0.80591,0.80598,0.8061,0.80612,0.80613,0.80613,0.80614,0.80613,0.80606,0.80581,0.80531,0.80416,0.80327,0.80307,0.80262,0.80264,0.80257,0.80257,0.80252,0.80252
-0.91349,-0.91046,-0.90782,-0.90474,-0.90164,-0.90046,-0.89785,-0.895,-0.89575,-0.89668,-0.89774,-0.89885,-0.89796,-0.89818,-0.89829,-0.89829,-0.89839,-0.89852,-0.89866,-0.89866,-0.89902,-0.89913,-0.89932,-0.89948,-0.89959,-0.89959,-0.89961,-0.89963,-0.89966,-0.89967,-0.89971,-0.89978,-0.89991,-0.90035,-0.90064,-0.90181,-0.90178,-0.90425,-0.90734,-0.91103,-0.91388,-0.91617
0.93918,0.93993,0.9402,0.9402,0.93988,0.93946,0.93843,0.93535,0.93378,0.9326,0.93007,0.9265,0.92488,0.92272,0.92265,0.92215,0.92084,0.91949,0.9182,0.91816,0.91781,0.91778,0.91781,0.91785,0.91766,0.9176,0.91772,0.91771,0.91814,0.91861,0.92006,0.92264,0.92309,0.92406,0.92511,0.92628,0.9279,0.92904,0.93093,0.9332,0.93304,0.93335
