-0.2913,-0.28631,-0.27943,-0.27427,-0.27117,-0.25263,-0.24626,-0.24061,-0.22394,-0.20906,-0.2095,-0.19022,-0.16731,-0.15277,-0.1382,-0.13143,-0.13117,-0.13095,-0.12943,-0.12825,-0.1291,-0.12981,-0.13496,-0.14112,-0.14188,-0.1419,-0.14247,-0.14285,-0.14511,-0.14857,-0.15417,-0.16165,-0.17426,-0.1776,-0.18262,-0.19249,-0.20848,-0.23084,-0.23298,-0.25096,-0.26685,-0.28141,-0.30136,-0.30779,-0.32101,-0.32244
0.99972,0.99971,0.99968,0.99955,0.99936,0.99916,0.99921,0.99899,0.99881,0.99828,0.99836,0.99712,0.99512,0.99422,0.9951,0.99604,0.99663,0.99665,0.99682,0.99657,0.99659,0.99652,0.99647,0.99641,0.99642,0.99652,0.99654,0.99665,0.99672,0.99675,0.99684,0.99695,0.99715,0.99732,0.99755,0.99786,0.99817,0.99864,0.99857,0.99876,0.99887,0.99899,0.99905,0.99909,0.99914,0.99919
0.99973,0.99979,0.99985,0.99987,0.99992,0.99992,0.99993,0.99998,0.99999,1,0.99999,0.99999,0.99999,0.99998,0.99996,0.99995,0.99993,0.99992,0.9999,0.9999,0.9999,0.99988,0.99989,0.99987,0.99985,0.99984,0.99984,0.99983,0.99983,0.99983,0.99982,0.99982,0.99981,0.99981,0.99979,0.99978,0.99977,0.99978,0.99978,0.99977,0.99976,0.99976,0.99975,0.99975,0.99975,0.99975
0.99657,0.99624,0.9957,0.99432,0.99391,0.99411,0.99385,0.99294,0.99261,0.99205,0.992,0.99061,0.99047,0.99027,0.98989,0.99029,0.99028,0.99034,0.99069,0.99072,0.99094,0.99112,0.99142,0.99165,0.99198,0.99248,0.99254,0.99273,0.99322,0.99427,0.99408,0.99449,0.99454,0.99495,0.99528,0.99604,0.99592,0.99647,0.99695,0.99704,0.99704,0.99698,0.99678,0.99641,0.99619,0.99597
0.32572,0.32699,0.32995,0.33746,0.33795,0.34686,0.35194,0.35821,0.36264,0.36917,0.36827,0.37099,0.37434,0.37711,0.37761,0.3807,0.38021,0.37949,0.37972,0.37886,0.37913,0.38002,0.38083,0.38146,0.38128,0.38102,0.38041,0.37973,0.37909,0.37751,0.37684,0.37454,0.37189,0.36895,0.36628,0.36319,0.35938,0.35531,0.3528,0.3532,0.35149,0.34951,0.34457,0.34482,0.34364,0.34164
0.91267,0.91142,0.90881,0.90363,0.89638,0.88988,0.88415,0.87821,0.87228,0.86865,0.86694,0.8638,0.85876,0.85596,0.85385,0.85402,0.85373,0.85476,0.855,0.85552,0.8541,0.85414,0.85384,0.85382,0.8545,0.85489,0.85668,0.85717,0.8578,0.85976,0.85988,0.86421,0.86865,0.86987,0.87072,0.87281,0.87397,0.8749,0.87618,0.88666,0.89657,0.90279,0.90819,0.91171,0.91521,0.91604
0.98215,0.98243,0.98223,0.98149,0.98151,0.98043,0.97643,0.97692,0.97641,0.97555,0.97498,0.97435,0.9746,0.97464,0.97401,0.97311,0.97239,0.97219,0.97194,0.97196,0.97203,0.97224,0.97363,0.97364,0.97518,0.9755,0.97634,0.97658,0.97653,0.97671,0.9768,0.9766,0.97708,0.97739,0.97739,0.97751,0.97765,0.97863,0.97812,0.97959,0.98118,0.98152,0.98202,0.9822,0.98234,0.98257
0.99518,0.99462,0.99384,0.99397,0.99419,0.99421,0.99449,0.99558,0.99706,0.99698,0.9971,0.99692,0.99708,0.9972,0.99737,0.99773,0.99777,0.99784,0.99782,0.9978,0.9978,0.99783,0.99784,0.99773,0.99701,0.99546,0.99208,0.98721,0.98924,0.99131,0.99301,0.99465,0.99598,0.99697,0.99824,0.99845,0.99891,0.99943,0.99937,0.9993,0.99937,0.99942,0.99927,0.99916,0.99899,0.99896
-0.73508,-0.73847,-0.74085,-0.74783,-0.77214,0.35732,0.38478,0.39911,0.40305,0.40484,0.40521,-0.71748,-0.68,-0.63389,-0.63218,0.25962,0.30273,0.32837,0.34291,0.33612,0.34156,0.35183,0.36966,0.38139,0.38831,0.39226,0.39498,0.3961,0.39548,-0.80922,-0.78441,-0.77036,-0.77154,-0.76416,-0.76012,-0.75459,-0.75122,-0.74553,-0.73989,-0.73647,-0.73427,-0.73404,-0.7307,-0.72913,-0.72888,-0.72857
0.86581,0.85914,0.85187,0.84756,0.84488,0.83937,0.8277,0.8222,0.82218,0.81843,0.81383,0.88513,0.87943,0.88761,0.89313,0.88518,0.87306,0.855,0.83641,0.83378,0.83542,0.82722,0.8202,0.8101,0.80795,0.8009,0.7904,0.7875,0.79758,0.82146,0.8431,0.89485,0.90668,0.92325,0.93378,0.93436,0.93235,0.92854,0.92385,0.9223,0.92168,0.92298,0.92307,0.92242,0.92246,0.92024
