-0.33698,-0.34157,-0.34301,-0.346,-0.35218,-0.36578,-0.37784,-0.38147,-0.38987,-0.39154,-0.39297,-0.39705,-0.39579,-0.39768,-0.39764,-0.3981,-0.39859,-0.39813,-0.39771,-0.39775,-0.39726,-0.39677,-0.39691,-0.39775,-0.39991,-0.39911,-0.38621,-0.39391,-0.396
1,0.99993,0.99979,0.99968,0.99973,0.99972,0.99906,0.99853,0.99803,0.99748,0.99683,0.99561,0.99426,0.99305,0.99184,0.99186,0.99144,0.99094,0.99065,0.99048,0.99043,0.99045,0.99054,0.99017,0.98983,0.989,0.98856,0.98783,0.98684
0.99998,0.99994,0.99988,0.99968,0.99935,0.99878,0.99802,0.99727,0.99603,0.99488,0.99297,0.99225,0.99083,0.98822,0.98852,0.9862,0.98606,0.98428,0.98445,0.98419,0.98415,0.98323,0.98351,0.98296,0.98229,0.98205,0.98048,0.97937,0.97756
0.99325,0.99323,0.99333,0.99327,0.99325,0.99319,0.99317,0.99322,0.99341,0.99371,0.9936,0.9938,0.99377,0.99371,0.99278,0.9934,0.99334,0.99297,0.99242,0.99246,0.99231,0.99217,0.99199,0.99175,0.9916,0.99152,0.99152,0.99154,0.99158
0.2847,0.27675,0.26901,0.26635,0.26299,0.27785,0.29635,0.2901,0.27441,0.26996,0.26321,0.27491,0.28981,0.29763,0.29679,0.28973,0.28334,0.28179,0.28346,0.28355,0.28324,0.28331,0.28311,0.28295,0.28302,0.28439,0.28763,0.29138,0.29391
0.86263,0.85814,0.85439,0.84686,0.84492,0.8336,0.82211,0.8171,0.81579,0.81421,0.80685,0.77457,0.75134,0.73313,0.7223,0.73055,0.73715,0.80329,0.81148,0.82349,0.83902,0.84984,0.86078,0.87407,0.86995,0.85544,0.84095,0.82439,0.81594
0.56277,0.5203,0.51838,0.50828,0.50051,0.50643,0.5187,0.52011,0.52075,0.52828,0.53817,0.57785,0.61679,0.63198,0.63654,0.62895,0.62038,-1,0.52719,0.50805,0.48342,0.46447,-0.88554,-0.865,0.43582,0.47194,0.50568,0.53506,0.56326
0.97415,0.94371,0.91166,0.8838,0.8543,0.81425,0.77615,0.77059,0.77665,0.78693,0.80246,0.81462,0.83105,0.84054,0.84208,0.84367,0.84454,0.92176,0.83629,0.80537,0.76712,0.89907,0.92544,0.95652,0.90477,0.87561,0.85836,0.84612,0.83903
-0.80017,-0.80174,-0.80164,-0.80462,-0.80862,-0.80435,-0.80248,-0.8007,-0.79667,-0.79314,-0.79376,-0.78707,-0.78149,-0.77941,-0.77979,-0.77934,-0.77908,-0.77926,-0.76876,-0.75429,-0.75019,-0.74613,-0.73661,-0.73716,-0.73782,-0.73628,-0.73211,-0.73126,-0.73337
0.76138,0.75185,0.75356,0.7518,0.75016,0.75305,0.75462,0.75295,0.74948,0.74601,0.74144,0.74578,0.7511,0.75301,0.75851,0.7621,0.76547,0.76562,0.7734,0.78495,0.78726,0.79029,0.79481,0.77682,0.76061,0.7572,0.76509,0.78578,0.80322
0.58493,0.56768,0.54478,0.53909,0.53692,0.52878,0.52522,0.51507,0.49896,0.4894,0.48129,0.48455,0.48501,0.48617,0.48105,0.47455,0.46904,0.46289,0.46267,0.46209,0.46062,0.46234,0.45516,0.47607,0.51017,0.528,0.55201,0.57394,0.60031
0.99025,0.99042,0.98888,0.98871,0.98803,0.98745,0.987,0.97776,0.96568,0.9608,0.95532,0.95265,0.95033,0.94702,0.94679,0.94558,0.94382,0.94241,0.93652,0.93031,0.9281,0.92456,0.92531,0.90355,0.87087,0.85251,0.80438,0.81114,0.85811
0.25188,0.25209,0.25413,0.25445,0.25511,0.26165,0.27099,0.2667,0.26675,0.2659,0.26386,0.26451,0.26332,0.26183,0.26145,0.26032,0.25886,0.25859,0.25791,0.25493,0.2568,0.257,0.25506,0.25511,0.25328,0.25318,0.2456,0.24702,0.24537
0.94354,0.94149,0.94168,0.93914,0.93546,0.92875,0.92099,0.91877,0.91661,0.9123,0.91107,0.90836,0.90417,0.90144,0.89999,0.89962,0.89752,0.89808,0.89748,0.89703,0.89678,0.89653,0.89632,0.8962,0.89614,0.89575,0.89725,0.89731,0.89779
0.98888,0.98768,0.98745,0.9883,0.98953,0.99047,0.99214,0.99415,0.99485,0.99538,0.99641,0.99807,0.99804,0.99903,0.99917,0.99947,0.99949,0.99944,0.99936,0.99932,0.99922,0.99912,0.99892,0.99877,0.9988,0.99878,0.99879,0.99884,0.99892
0.79566,0.78597,0.77679,0.77203,0.76939,0.76485,0.7617,0.76056,0.76078,0.76008,0.76005,0.75998,0.76012,0.76036,0.76175,0.76252,0.76357,0.76562,0.76542,0.76591,0.76635,0.7665,0.76721,0.76701,0.76758,0.76701,0.76643,0.76542,0.76462
-0.69737,-0.69377,-0.69103,-0.69003,-0.688,-0.68897,-0.68996,-0.68292,-0.6799,-0.67975,-0.6783,-0.67787,-0.67785,-0.67779,-0.67779,-0.67848,-0.6788,-0.67879,-0.68038,-0.68072,-0.68074,-0.68197,-0.68162,-0.68236,-0.68255,-0.68266,-0.68277,-0.68265,-0.68186
0.90989,0.90909,0.90873,0.90832,0.90825,0.90625,0.90581,0.90796,0.91123,0.91397,0.91576,0.91697,0.91906,0.9189,0.91934,0.91934,0.9187,0.91882,0.91931,0.92013,0.92178,0.92212,0.92284,0.92513,0.92539,0.9272,0.92937,0.93072,0.93185
0.99875,0.99884,0.99888,0.99929,0.99929,0.99955,0.99955,0.9996,0.99956,0.99943,0.99936,0.99921,0.99902,0.9982,0.99681,0.99653,0.99353,0.99092,0.98792,0.98756,0.98559,0.98426,0.98317,0.98372,0.98497,0.98739,0.99065,0.99382,0.99384
0.75531,0.75521,0.75508,0.75509,0.755,0.75461,0.75395,0.75379,0.75363,0.75333,0.75294,0.75099,0.74851,0.74669,0.74413,0.742,0.73923,0.73496,0.72928,0.72484,0.72232,0.7213,0.7222,0.72177,0.72263,0.72527,0.72638,0.7298,0.73078
