-0.30013,-0.29913,-0.29843,-0.2971,-0.29071,-0.29032,-0.2852,-0.28093,-0.27726,-0.26195,-0.24103,-0.22271,-0.20324,-0.18444,-0.16596,-0.1486,-0.1241,-0.1185,-0.11252,-0.10353,-0.099984,-0.098735,-0.097022,-0.096563,-0.093705,-0.092013,-0.090977,-0.089782,-0.088891,-0.088805,-0.090605,-0.094638,-0.09385,-0.098,-0.10109,-0.1037,-0.10695,-0.11068,-0.11457,-0.1212,-0.12552,-0.13259,-0.13782,-0.14711,-0.1567,-0.15789,-0.17286,-0.17733,-0.18694,-0.19738,-0.20859,-0.22409,-0.22789,-0.23379
0.99885,0.99888,0.99891,0.99896,0.99917,0.99924,0.99924,0.99923,0.9991,0.99901,0.99793,0.99809,0.99804,0.998,0.998,0.99814,0.9981,0.99811,0.99815,0.99817,0.99817,0.99816,0.99813,0.99799,0.99774,0.99778,0.99758,0.99775,0.99766,0.99743,0.99858,0.9993,0.99947,0.99944,0.99945,0.99943,0.99938,0.99939,0.99939,0.99938,0.99929,0.99928,0.99927,0.99915,0.99919,0.99919,0.9992,0.99921,0.99921,0.99918,0.99913,0.99906,0.99884,0.99885
0.99997,0.99999,0.99998,1,0.99998,0.99994,0.99983,0.9997,0.9996,0.99941,0.99943,0.99922,0.99924,0.99928,0.99932,0.99954,0.99972,0.99959,0.9997,0.99978,0.99988,0.9999,0.99993,0.99996,0.99998,0.99999,1,1,1,1,1,0.99997,0.99993,0.99992,0.99991,0.99989,0.99987,0.99987,0.99987,0.99987,0.99987,0.99987,0.99986,0.99986,0.99984,0.99984,0.99983,0.99983,0.99982,0.99982,0.99982,0.99982,0.99981,0.9998
0.98821,0.98821,0.98828,0.98842,0.98843,0.98868,0.98887,0.9895,0.98975,0.99006,0.99011,0.98982,0.98926,0.98895,0.98848,0.98832,0.98831,0.98834,0.98834,0.98809,0.98821,0.98803,0.98798,0.98837,0.9884,0.99008,0.98954,0.99028,0.99074,0.99114,0.99126,0.99165,0.99206,0.99272,0.99285,0.99319,0.99363,0.99381,0.99414,0.99441,0.9946,0.99466,0.99473,0.99489,0.995,0.99524,0.99544,0.99573,0.99579,0.9958,0.99586,0.99585,0.9958,0.99573
0.38371,0.38381,0.38382,0.38346,0.38278,0.38201,0.38146,0.38378,0.38602,0.38897,0.39394,0.39707,0.39762,0.39877,0.40039,0.40159,0.40143,0.40228,0.40173,0.40139,0.40258,0.40263,0.40387,0.40344,0.40435,0.4054,0.40632,0.40691,0.40678,0.4086,0.41052,0.41173,0.41214,0.41318,0.41376,0.41369,0.41303,0.41332,0.41288,0.4127,0.41183,0.41141,0.409,0.4014,0.40024,0.39612,0.39577,0.39317,0.39133,0.39002,0.3883,0.38754,0.38772,0.38593
0.90453,0.90444,0.90453,0.90445,0.90472,0.90448,0.90453,0.90256,0.90276,0.90048,0.89748,0.89531,0.89134,0.89078,0.88815,0.88619,0.88478,0.88364,0.88321,0.88252,0.88095,0.87984,0.87801,0.87445,0.87046,0.86541,0.86284,0.86455,0.86239,0.86007,0.86278,0.86533,0.86901,0.8685,0.87118,0.87184,0.87403,0.87391,0.87498,0.87707,0.87711,0.87868,0.88049,0.88377,0.88637,0.88654,0.88864,0.89273,0.89293,0.89426,0.89881,0.89986,0.9024,0.90419
0.9782,0.97825,0.97818,0.97826,0.97826,0.97828,0.97828,0.97812,0.97817,0.97778,0.97692,0.9762,0.97489,0.97438,0.97266,0.97139,0.97122,0.97027,0.96891,0.96917,0.96814,0.96658,0.96788,0.96756,0.96788,0.96803,0.96811,0.96809,0.96805,0.96806,0.96805,0.96806,0.96873,0.96959,0.96947,0.96947,0.96945,0.96939,0.96936,0.96927,0.96914,0.96901,0.96891,0.96884,0.9688,0.96876,0.96874,0.9688,0.96883,0.96909,0.96946,0.96984,0.97044,0.97053
0.9953,0.99514,0.99536,0.99527,0.99551,0.99529,0.99468,0.99298,0.99321,0.96085,0.93731,0.91718,0.88352,0.83466,0.92607,0.94862,0.90909,0.90127,0.89724,0.89798,0.88634,0.86663,0.84476,0.79836,0.79288,0.91861,0.93528,0.96573,0.97843,0.98702,0.99206,0.9499,0.92408,0.89012,0.85589,0.84483,0.8429,0.84183,0.84035,0.83896,0.83956,0.83959,0.83858,0.81025,0.7863,0.74668,0.91992,0.76138,0.79698,0.80369,0.93364,0.94036,0.96504,0.978
-0.58799,-0.58799,-0.58819,-0.5891,-0.59093,-0.59592,-0.59652,-0.59992,-0.61333,0.44507,-0.61197,-0.58945,-0.57174,-0.5487,-0.52671,-0.50344,-0.46713,-0.47028,-0.46641,-0.46479,-0.46447,-0.46449,-0.46138,-0.44676,-0.42885,-0.4173,-0.40335,-0.40172,-0.39754,-0.39912,0.30249,0.32914,0.35905,0.38494,0.40338,0.41262,0.41371,0.41447,0.41037,0.40527,0.40063,0.39786,0.394,0.39062,0.38698,0.3837,0.38074,0.37651,0.37403,0.37214,0.37034,0.36905,0.36854,0.3685
0.91338,0.91182,0.90864,0.90425,0.89687,0.88806,0.87013,0.86293,0.85959,0.85467,0.90307,0.9076,0.91404,0.91578,0.90677,0.89523,0.88526,0.8832,0.88816,0.88281,0.8735,0.86867,0.86648,0.87094,0.87827,0.88616,0.89866,0.89787,0.89023,0.89796,0.87755,0.87523,0.86272,0.85054,0.83625,0.82459,0.83114,0.84849,0.86889,0.88506,0.89391,0.91939,0.92654,0.93362,0.93791,0.94053,0.94118,0.9394,0.93756,0.93756,0.93632,0.93023,0.92988,0.92525
