-0.37407,-0.37051,-0.36793,-0.36567,-0.36482,-0.36253,-0.3597,-0.36009,-0.35786,-0.35358,-0.35106,-0.34665,-0.34338,-0.33781,-0.33384,-0.33252,-0.32952,-0.32768,-0.3285,-0.32896,-0.32474,-0.32187,-0.32056,-0.31975,-0.31784,-0.31569,-0.31593,-0.31405,-0.31407,-0.31176,-0.31183,-0.30902,-0.30641,-0.30447,-0.30479,-0.30519,-0.30382,-0.30298,-0.30247,-0.30199,-0.30266,-0.30443,-0.3073,-0.31062,-0.31865,-0.32672,-0.32711,-0.33046,-0.33555,-0.33363
0.99748,0.99736,0.997,0.99715,0.99725,0.99738,0.99741,0.99741,0.99733,0.99731,0.99725,0.99728,0.99732,0.99763,0.99767,0.99785,0.99806,0.99847,0.9985,0.99867,0.9988,0.99907,0.99917,0.99923,0.99932,0.99934,0.99939,0.99937,0.99933,0.99929,0.99933,0.99926,0.99929,0.99924,0.99917,0.99918,0.99911,0.99904,0.99897,0.99897,0.99882,0.99855,0.99857,0.99855,0.99818,0.9978,0.99747,0.99721,0.99703,0.99643
0.99517,0.99507,0.99458,0.99417,0.99403,0.99402,0.99402,0.99402,0.99402,0.99404,0.99407,0.99413,0.99426,0.99445,0.99464,0.99499,0.99567,0.99593,0.99655,0.99661,0.99691,0.99715,0.99732,0.99746,0.998,0.99763,0.9978,0.99784,0.99788,0.99789,0.9979,0.99789,0.99788,0.99785,0.99783,0.99769,0.99765,0.99753,0.99756,0.99746,0.99726,0.99698,0.99676,0.99638,0.99584,0.9954,0.99466,0.9939,0.99334,0.99301
0.9962,0.99613,0.99597,0.99573,0.99562,0.99548,0.9951,0.99504,0.99486,0.99471,0.99459,0.99444,0.99422,0.99419,0.99416,0.99413,0.99412,0.99408,0.99406,0.99401,0.99397,0.99401,0.99399,0.99399,0.99397,0.99397,0.99395,0.99397,0.99406,0.99406,0.99421,0.99419,0.99418,0.99429,0.9944,0.99449,0.99455,0.99464,0.99462,0.99459,0.99608,0.99553,0.99572,0.99545,0.99537,0.9953,0.9955,0.99599,0.99617,0.99677
0.3006,0.30734,0.30919,0.31152,0.2943,0.27295,0.26251,0.25478,0.26731,0.28365,0.29317,0.29687,0.30238,0.29509,0.28641,0.28746,0.28994,0.29444,0.30187,0.30192,0.30559,0.2965,0.28224,0.27831,0.28302,0.2812,0.28449,0.28853,0.29199,0.29858,0.29906,0.29785,0.3006,0.30025,0.30009,0.30013,0.30219,0.30217,0.30379,0.30434,0.33931,0.34946,0.3294,0.31799,0.32036,0.31521,0.31202,0.30918,0.30593,0.30404
0.90311,0.86955,0.86715,0.83826,0.8443,0.84554,0.83752,0.84395,0.83987,0.81123,0.78722,0.77121,0.79521,0.82458,0.85264,0.85911,0.85663,0.84919,0.83853,0.83528,0.83432,0.85024,0.87085,0.88261,0.88537,0.87741,0.87191,0.86837,0.86298,0.86256,0.86042,0.85818,0.85558,0.85551,0.85018,0.84853,0.84544,0.83983,0.83671,0.83231,0.81998,0.82173,0.82235,0.81283,0.86651,0.87332,0.88763,0.89929,0.90191,0.90142
0.78232,0.74367,0.68847,0.65128,0.61182,0.56942,0.5446,-0.98136,-0.96015,0.51364,0.54514,0.55912,-1,-0.94124,-0.89277,-0.87215,-0.87161,0.40115,0.41651,0.41496,0.40933,-0.86116,-0.81584,-0.76952,-0.78061,-0.79579,0.34019,0.36183,0.37028,0.37357,0.37235,0.37228,0.37187,0.36991,0.38223,0.41182,0.44598,0.48848,0.52536,0.56645,0.66824,0.73453,0.80648,0.85828,0.93156,0.95042,0.96816,0.97556,0.97646,0.97179
0.9598,0.88842,0.88895,0.85574,0.93805,0.95788,0.97684,0.92721,0.8998,0.96578,0.97264,0.98569,0.99259,0.99279,0.99176,0.99206,0.99035,0.96999,0.95655,0.955,0.95943,0.97445,0.98707,0.99434,0.99803,0.99294,0.99058,0.99105,0.99258,0.9936,0.99131,0.98582,0.98022,0.9801,0.97154,0.97612,0.95337,0.95371,0.95461,0.87315,0.98406,0.98754,0.9985,0.9997,1,0.99823,0.99545,0.99203,0.99015,0.99055
-0.76578,-0.76418,-0.76345,-0.76184,-0.76153,-0.75943,-0.75457,-0.75426,-0.75616,-0.75872,-0.75956,-0.76013,-0.76056,-0.76104,-0.76168,-0.76398,-0.76588,-0.76726,-0.76761,-0.76761,-0.76753,-0.76779,-0.76771,-0.76951,-0.76912,-0.76908,-0.76879,-0.77083,-0.76892,-0.77221,-0.77355,-0.77289,-0.7716,-0.77301,-0.7734,-0.77339,-0.77242,-0.77162,-0.7707,-0.77009,0.32256,-0.81391,-0.79503,-0.79505,-0.79021,-0.78668,-0.78136,-0.77889,-0.7774,-0.77616
0.87746,0.85344,0.84275,0.82617,0.80575,0.79015,0.77983,0.76587,0.77049,0.77629,0.7826,0.78157,0.78286,0.7817,0.78165,0.7773,0.77353,0.77257,0.77364,0.77435,0.7754,0.77596,0.77583,0.77144,0.76956,0.77035,0.77612,0.77132,0.77503,0.77524,0.77606,0.77896,0.78287,0.78427,0.78617,0.78846,0.79543,0.79717,0.79741,0.81224,0.81152,0.81205,0.82435,0.82739,0.85989,0.86756,0.87708,0.88709,0.8957,0.90392
