-0.25819,-0.25824,-0.25822,-0.25757,-0.25598,-0.25036,-0.24102,-0.23755,-0.23144,-0.22684,-0.2153,-0.2,-0.19814,-0.192,-0.18699,-0.18557,-0.18125,-0.17828,-0.17637,-0.17534,-0.17449,-0.17315,-0.17105,-0.16608,-0.15841,-0.15637,-0.15348,-0.15375,-0.14407,-0.14459,-0.14518,-0.14427,-0.14402,-0.14438,-0.14537,-0.14931,-0.16144,-0.16636,-0.17628,-0.19183,-0.20146,-0.21352,-0.21165,-0.22072
0.99821,0.99821,0.99823,0.99826,0.99833,0.99857,0.99868,0.99868,0.99867,0.99882,0.99914,0.99917,0.99937,0.99945,0.99957,0.99964,0.99964,0.99957,0.99959,0.99955,0.99958,0.9996,0.99961,0.99959,0.99953,0.99947,0.99943,0.99941,0.9994,0.99925,0.99916,0.99906,0.9989,0.99897,0.99892,0.999,0.99912,0.9993,0.99937,0.99942,0.99943,0.99941,0.99935,0.9993
0.9998,0.9998,0.9998,0.9998,0.99978,0.99978,0.99978,0.9998,0.99982,0.99985,0.99989,0.99992,0.99995,0.99998,1,1,1,1,1,1,1,1,1,0.99999,0.99999,0.99998,0.99997,0.99997,0.99994,0.99994,0.99994,0.99993,0.99993,0.99991,0.99989,0.99987,0.99986,0.99985,0.99985,0.99983,0.99982,0.99981,0.99981,0.99981
0.99733,0.99742,0.99732,0.99704,0.99707,0.99663,0.9957,0.99281,0.99269,0.98995,0.98949,0.98913,0.98851,0.98813,0.98733,0.98687,0.9868,0.98632,0.98667,0.98649,0.98677,0.98716,0.98765,0.98795,0.9883,0.98849,0.98844,0.98836,0.9883,0.98826,0.98836,0.98836,0.98837,0.98845,0.98871,0.98888,0.98922,0.98944,0.9897,0.99035,0.99047,0.99171,0.99155,0.99194
0.35335,0.35334,0.35333,0.353,0.35282,0.35284,0.35302,0.35649,0.3588,0.36657,0.37035,0.37118,0.37713,0.38355,0.39013,0.39492,0.39865,0.40337,0.40812,0.41062,0.41319,0.42015,0.41994,0.42189,0.42252,0.42636,0.42619,0.42672,0.42688,0.42648,0.42559,0.42587,0.42513,0.42476,0.42465,0.42406,0.42355,0.42171,0.41607,0.41762,0.41374,0.41096,0.40699,0.40289
0.9253,0.92529,0.92529,0.92534,0.9254,0.92496,0.92358,0.92072,0.91662,0.91174,0.905,0.899,0.89607,0.89136,0.88697,0.88536,0.88254,0.87806,0.87246,0.87194,0.87156,0.8716,0.86943,0.87027,0.87034,0.8696,0.86931,0.86912,0.8696,0.8712,0.87064,0.87161,0.87173,0.87181,0.87178,0.87224,0.87351,0.87474,0.87632,0.87902,0.88238,0.88279,0.88614,0.88957
0.98389,0.98423,0.98441,0.98457,0.98456,0.98393,0.98205,0.97781,0.96862,0.96697,0.96149,0.9539,0.9535,0.94649,0.94382,0.93855,0.93987,0.93635,0.93585,0.93611,0.93568,0.93568,0.93576,0.93611,0.93617,0.93672,0.93775,0.93724,0.93849,0.93826,0.93985,0.94026,0.94192,0.94344,0.9448,0.94558,0.94721,0.94987,0.94977,0.95286,0.95352,0.95633,0.95799,0.96096
0.93256,0.90909,0.95395,0.96558,0.97748,0.98546,0.98976,0.99237,0.99351,0.99452,0.99384,0.99138,0.98788,0.98573,0.98472,0.98457,0.98441,0.98489,0.98446,0.98615,0.98711,0.99069,0.99294,0.9927,0.99165,0.98929,0.98874,0.98919,0.98855,0.9875,0.98519,0.98617,0.98616,0.98631,0.98538,0.98555,0.98482,0.984,0.98345,0.98446,0.98558,0.98712,0.98982,0.99294
0.35633,0.35624,0.35711,0.36577,0.35918,0.36514,0.36306,0.36504,0.36692,-0.65381,-0.671,-0.68679,-0.6989,0.43468,0.45487,0.45771,0.48497,-0.7251,-0.70475,-0.69702,0.4375,0.45354,0.45845,0.45692,0.45506,-0.7111,-0.69073,-0.6823,-0.6843,0.42672,0.44433,0.46035,0.46079,0.45778,-0.72036,-0.70583,-0.69632,-0.68798,-0.68124,-0.67437,-0.6653,-0.66295,-0.64996,-0.64567
0.91149,0.91045,0.90845,0.90372,0.89629,0.88367,0.86941,0.86088,0.8592,0.85664,0.85491,0.85418,0.85301,0.84606,0.8254,0.77883,0.76349,0.81703,0.83291,0.84446,0.83948,0.8132,0.79176,0.77667,0.76256,0.77725,0.79967,0.81297,0.82139,0.81333,0.80786,0.8046,0.79894,0.79997,0.80627,0.82819,0.83522,0.86317,0.87981,0.88941,0.8955,0.8971,0.90164,0.90604
0.98953,0.98829,0.97587,0.94395,0.90783,0.86416,0.84217,0.81589,0.78051,0.75558,0.73381,0.71393,0.69744,0.67706,0.66209,0.68871,0.68679,0.65401,0.63,0.6037,0.59388,0.60591,0.61721,0.63199,0.64936,0.64086,0.6281,0.61361,0.60312,0.6039,0.58729,0.57736,0.57775,0.59703,0.62784,0.63319,0.64642,0.70745,0.74979,0.82424,0.8612,0.90909,0.93523,0.95597
0.99571,0.99509,0.99177,0.9888,0.98852,0.99023,0.98877,0.98866,0.99667,0.99792,0.80902,0.78448,0.71616,0.95628,0.97847,0.59687,0.97903,0.95569,0.96542,0.96893,0.96861,0.97368,0.96432,-1,-0.89849,0.88178,0.90263,0.91813,0.96184,0.89084,0.95448,0.96477,0.98977,0.88307,0.98972,0.98396,0.98562,0.993,0.99411,0.99279,0.99217,0.99188,0.99305,0.99499
0.29516,0.29499,0.29505,0.29518,0.29507,0.29512,0.29525,0.2959,0.29665,0.30121,0.29936,0.30296,0.30224,0.30621,0.30676,0.30773,0.30942,0.30843,0.30986,0.30967,0.30975,0.30986,0.31009,0.31027,0.3102,0.31,0.31006,0.3099,0.30964,0.30957,0.30942,0.30935,0.30936,0.30926,0.30888,0.30792,0.30679,0.30685,0.30605,0.30497,0.30436,0.3033,0.3037,0.30236
0.96043,0.96039,0.96013,0.95792,0.9571,0.95626,0.95569,0.95464,0.9537,0.95309,0.95252,0.95171,0.95035,0.94736,0.94703,0.94444,0.94482,0.94462,0.94375,0.94335,0.94262,0.94201,0.94115,0.94017,0.93681,0.93711,0.93675,0.93661,0.93627,0.9361,0.93569,0.93527,0.93477,0.93397,0.93348,0.93371,0.93332,0.93275,0.93188,0.93035,0.92896,0.92959,0.92988,0.92941
0.99658,0.99654,0.99652,0.9966,0.99652,0.9962,0.99627,0.9961,0.99577,0.9956,0.99541,0.99546,0.99546,0.99561,0.99579,0.99595,0.99621,0.99629,0.99661,0.99744,0.99761,0.99764,0.99769,0.99765,0.99776,0.9979,0.99781,0.99783,0.99791,0.99792,0.99794,0.99792,0.99794,0.99794,0.99795,0.998,0.99804,0.99821,0.99826,0.99844,0.99858,0.99866,0.9987,0.99886
0.82889,0.82897,0.82844,0.82607,0.82241,0.82034,0.81718,0.81214,0.81281,0.81159,0.80982,0.80744,0.80576,0.80385,0.80072,0.80047,0.79916,0.79714,0.79713,0.79636,0.79456,0.79436,0.79349,0.7928,0.79206,0.79214,0.79219,0.79217,0.79144,0.79062,0.78974,0.78926,0.78882,0.78825,0.78783,0.78758,0.78729,0.78671,0.78686,0.78652,0.78636,0.78619,0.78599,0.78583
-0.57199,-0.57218,-0.57222,-0.57227,-0.57222,-0.57082,-0.56596,-0.56628,-0.56601,-0.56578,-0.56583,-0.5654,-0.56499,-0.56502,-0.56505,-0.56516,-0.56253,-0.56534,-0.56828,-0.56519,-0.56488,-0.56578,-0.56637,-0.56715,-0.56735,-0.56687,-0.56641,-0.56643,-0.56617,-0.56621,-0.5663,-0.56629,-0.5663,-0.56645,-0.56659,-0.56778,-0.56787,-0.56843,-0.56866,-0.56864,-0.56953,-0.57277,-0.57158,-0.57356
0.93395,0.93401,0.93412,0.93483,0.93487,0.93457,0.93374,0.93299,0.93037,0.92796,0.927,0.92369,0.9226,0.92071,0.91816,0.91789,0.91727,0.9184,0.91759,0.91881,0.91956,0.91975,0.91971,0.9199,0.91998,0.92095,0.92303,0.92333,0.92466,0.92538,0.92668,0.92545,0.92514,0.9249,0.92482,0.92571,0.9263,0.92734,0.92711,0.9273,0.92838,0.92846,0.92864,0.92893
0.99608,0.99608,0.99608,0.99611,0.99612,0.99643,0.99678,0.99723,0.99741,0.99752,0.99812,0.99841,0.9987,0.99893,0.9991,0.9992,0.99928,0.9994,0.99937,0.99939,0.99939,0.99937,0.99936,0.99935,0.99931,0.99924,0.99919,0.9991,0.99901,0.99895,0.99884,0.99887,0.99874,0.99875,0.99861,0.99852,0.99842,0.99816,0.99837,0.99848,0.99835,0.99828,0.99832,0.99826
0.78691,0.78655,0.78636,0.78586,0.78593,0.78525,0.78487,0.78473,0.78455,0.78439,0.78418,0.78383,0.78312,0.78199,0.77952,0.7786,0.77974,0.77869,0.77784,0.77721,0.77661,0.77675,0.77627,0.77629,0.77615,0.77544,0.77469,0.77344,0.77372,0.77402,0.77099,0.77136,0.77114,0.77078,0.77062,0.77058,0.77044,0.77034,0.7703,0.77055,0.77138,0.77104,0.77117,0.77133
