-0.47332,-0.46067,-0.39784,-0.39072,-0.34468,-0.29714,-0.25701,-0.21861,-0.18391,-0.14719,-0.11682,-0.09405,-0.074366,-0.072755,-0.058062,-0.060724,-0.071278,-0.074379,-0.091069,-0.11612,-0.14823,-0.20542,-0.23354,-0.24131,-0.26893,-0.29264,-0.31367,-0.33001,-0.34733,-0.35782
0.9868,0.98097,0.98034,0.97795,0.97707,0.97618,0.97511,0.97501,0.97401,0.97273,0.97165,0.97144,0.9712,0.97119,0.9715,0.97222,0.97273,0.97317,0.97342,0.97511,0.97538,0.97636,0.97717,0.97881,0.98048,0.98166,0.98303,0.98536,0.98764,0.99047
0.97992,0.97833,0.97354,0.96883,0.96631,0.96508,0.96227,0.96291,0.96107,0.96076,0.9601,0.95951,0.95903,0.95897,0.95883,0.95887,0.95971,0.95995,0.96058,0.96131,0.96138,0.96227,0.96267,0.9647,0.96766,0.96796,0.97172,0.97528,0.9788,0.98199
0.99414,0.99382,0.99307,0.99248,0.99201,0.99188,0.99168,0.99007,0.98879,0.98548,0.98183,0.97873,0.97542,0.97421,0.97383,0.97359,0.97276,0.97264,0.97288,0.97422,0.97524,0.97691,0.97897,0.98219,0.98829,0.98858,0.99272,0.99253,0.99434,0.99429
0.24632,0.24421,0.2412,0.2348,0.23408,0.23051,0.2277,0.22827,0.22628,0.22343,0.22155,0.22198,0.22283,0.22307,0.22352,0.22252,0.21942,0.21414,0.21475,0.21228,0.2121,0.21242,0.21453,0.21494,0.21837,0.21853,0.22051,0.22229,0.22395,0.22484
0.91011,0.90863,0.9064,0.90681,0.90576,0.90498,0.90485,0.90918,0.91223,0.91266,0.91241,0.91132,0.91145,0.91077,0.90954,0.90904,0.90984,0.91069,0.91124,0.91193,0.91211,0.91241,0.91282,0.91348,0.91412,0.91386,0.91414,0.91551,0.91678,0.91706
0.98001,0.97993,0.97981,0.97945,0.97904,0.97884,0.97894,0.97946,0.97989,0.98005,0.98165,0.98279,0.983,0.9839,0.98461,0.98426,0.98418,0.9834,0.98286,0.98255,0.98252,0.98274,0.98298,0.98263,0.98243,0.98205,0.9817,0.98187,0.98256,0.98239
0.99798,0.99787,0.9969,0.99581,0.99594,0.99622,0.99721,0.9978,0.99835,0.99807,0.99953,0.99993,0.99955,0.99912,0.999,0.99891,0.99894,0.99906,0.99909,0.99919,0.99983,0.99972,0.99977,0.99971,0.99953,0.99952,0.99896,0.99831,0.99782,0.99791
0.30356,0.32506,0.37229,0.41713,-1,-0.96426,-0.91443,-0.91809,-0.89503,-0.89454,-0.87251,-0.87059,-0.86784,-0.86357,-0.86574,-0.85639,-0.83459,-0.82389,-0.83587,-0.83946,-0.85092,-0.85864,-0.86414,-0.87369,-0.88458,-0.89089,-0.89446,-0.90043,-0.9149,-0.91188
0.86176,0.84214,0.81639,0.77212,0.82203,0.82355,0.82538,0.82591,0.82259,0.82669,0.82518,0.8142,0.81061,0.80934,0.80622,0.80913,0.82493,0.8438,0.85365,0.91809,0.93532,0.94527,0.94848,0.94684,0.94273,0.93805,0.93538,0.93367,0.93139,0.92957
