-0.26298,-0.24307,0.058546
-0.10725,0.079178,-0.023433
-0.35653,-0.48999,-0.12176
-0.24816,-0.48757,-0.31784
-0.0051895,-0.29025,-0.47733
-0.018443,0.094222,-0.00070528
-0.14534,-0.27602,0.087732
-0.020585,-0.33817,-0.35145
-0.048221,-0.055375,0.032265
-0.22873,-0.43009,-0.24711
0.23025,0.11361,-9.016e-05
0.65136,0.075335,0.046605
0.011536,-0.32139,-0.13083
-0.028681,-0.035288,-0.032375
-0.17034,-0.10635,-0.51436
-0.17879,-0.43114,-0.26155
-0.033821,-0.04062,-0.14394
-0.13824,-0.19166,-0.22606
-0.39398,-0.18986,1.0981
-0.70474,1.5583,-0.14161
