-0.020425,0.10435,-0.00078109
-0.45208,-0.45416,-0.66214
-0.0028577,0.015113,-0.00032101
-0.003263,0.0188,-0.00048083
-0.12801,0.70703,-0.022483
-0.0026781,0.013924,-0.0003323
-0.0026877,0.014659,-0.00034009
0.0052832,0.0038329,-0.00011513
0.0052046,0.0037127,-0.00011274
0.78426,-0.3327,-0.0028052
-0.0026058,0.015594,-0.00038921
2.4791e-16,-1.6284e-16,1.8789e-16
-0.0029478,0.016047,-0.00035687
-0.031264,0.13134,-0.0031122
-0.0013103,0.0055714,-0.00011115
2.4695e-16,6.8448e-16,-5.72e-16
3.2003e-17,8.5304e-17,-5.3568e-17
-0.0010127,0.0039023,-8.4591e-05
1.3375e-17,5.0955e-17,-5.0382e-18
-2.6715e-18,7.8046e-17,8.5449e-17
-2.6817e-18,-5.7192e-18,1.0029e-18
-6.0004e-18,-2.2616e-17,1.5609e-17
-6.8576e-18,-2.2768e-18,-9.2157e-19
4.8044e-18,-1.5655e-16,2.1158e-16
-1.6263e-19,-2.5533e-17,4.9543e-17
5.4236e-18,-8.9152e-17,7.1063e-17
-0.0033034,0.018259,-0.00044712
-0.0025644,0.012841,-0.00035516
-0.0047572,0.022994,-0.00063656
-0.0028175,0.016144,-0.00039939
0.0027623,0.0010715,-1.7243e-05
0.0046957,0.0002821,-2.6359e-05
0.0036101,0.0038806,-0.00012957
0.003061,0.0040471,-0.00012465
-0.0056007,0.027509,-0.00073611
-0.0034073,0.01724,-0.00044384
-0.0008422,0.0029148,-5.0852e-05
-1.8431e-18,2.1684e-19,1.9516e-18
-8.4597e-19,-5.4596e-18,3.8146e-18
4.269e-18,5.5294e-18,-2.3066e-17
-3.5749e-18,-1.5442e-17,1.4717e-20
-1.3281e-18,1.072e-17,-9.5274e-18
-0.0004706,0.0011362,4.4009e-06
-2.86e-18,9.7172e-18,-1.8282e-17
1.7051e-18,3.3746e-18,-6.7627e-18
0.0016567,-0.00063929,-7.724e-06
0.0020861,-0.00077473,-9.4145e-06
0.0064868,0.0022358,-7.2227e-05
0.0058288,0.0031241,-7.0737e-05
-4.6674e-18,-1.1582e-17,1.0584e-17
3.422e-18,6.18e-18,2.4937e-18
-0.0027989,0.011639,-0.00028375
-0.001137,0.0042588,-8.7708e-05
-0.0013525,0.0048349,-9.1911e-05
-0.00053175,0.0018598,-3.3512e-05
3.5733e-18,9.4703e-18,-1.6392e-17
8.6715e-05,0.000211,5.0646e-07
0.00015615,0.0001456,1.0738e-07
0.002001,-0.00072784,-8.8468e-06
-0.00061524,0.003039,-8.9819e-05
-5.2177e-19,2.7986e-18,-2.3446e-18
-0.00033078,0.0013548,-3.174e-05
0.00028373,5.6713e-05,-5.7403e-07
1.5213e-18,8.1315e-19,-3.361e-18
2.8071e-18,6.7729e-18,-6.1579e-18
-2.6588e-18,-8.1044e-18,9.9137e-18
-2.4647e-18,-5.0436e-18,6.0487e-18
8.8408e-05,0.00021512,5.1634e-07
8.8745e-19,1.8241e-18,4.5928e-19
1.9516e-17,5.9609e-17,-3.6637e-17
-0.004967,0.026422,-0.00075999
-0.0062582,0.032514,-0.00094163
-0.0058797,0.029839,-0.00078682
-0.0046677,0.021664,-0.0005367
-0.00018742,0.00088643,-2.5326e-05
-0.00038089,0.001376,-2.7192e-05
-9.5865e-05,0.00042718,1.7364e-06
-6.5479e-19,-5.2071e-18,3.1259e-18
-1.5496e-19,3.4934e-18,-3.9294e-18
-9.5257e-18,-7.1871e-18,1.6854e-17
-0.00056937,0.0028737,-8.692e-05
-0,0,0
-0.00056054,0.0028789,-8.8733e-05
-0.00010048,0.00044776,1.8201e-06
-0.0011505,0.0044696,-9.8106e-05
-0.00073712,0.0029154,-6.662e-05
-0.0010886,0.0040052,-7.9986e-05
-0.002259,0.0091186,-0.00021184
-0,0,0
-5.0517e-18,-1.461e-17,2.102e-17
-8.4026e-19,-2.0329e-19,1.7347e-18
2.3039e-18,-2.7647e-18,-8.9447e-19
-2.331e-18,-3.7405e-18,4.0658e-18
9.9272e-19,3.8114e-18,-1.423e-18
-1.3214e-18,-4.1471e-18,-4.4994e-18
-1.278e-17,-3.7595e-17,2.2714e-17
-8.2369e-05,0.00092944,-3.6248e-06
-5.15e-19,-4.0082e-18,2.8731e-18
8.0976e-19,3.7574e-18,-2.6495e-18
0.00028916,-4.1552e-05,-1.0503e-06
-8.1993e-19,-5.9631e-19,1.6263e-18
-0.00056482,0.0013772,4.5675e-06
-0.00077184,0.0029251,-6.3882e-05
-9.9103e-19,-2.0464e-18,1.3214e-18
-2.1023e-18,-6.7559e-18,1.999e-18
-2.2497e-18,-3.5779e-18,6.2342e-18
2.8977e-19,7.2275e-19,-9.9257e-19
-2.7647e-18,6.7763e-19,1.2468e-18
-5.421e-20,1.0842e-18,1.5179e-18
1.4637e-18,3.09e-18,-6.6136e-18
1.3553e-20,1.0842e-19,2.575e-19
6.0859e-19,3.8625e-18,1.3383e-19
4.6079e-19,1.6263e-18,-1.5179e-18
2.4395e-19,-6.5052e-19,-8.6736e-19
6.3697e-19,-3.0087e-18,1.4095e-18
0.00063138,-0.00020881,-2.5852e-06
2.7783e-18,6.9541e-18,-5.9902e-18
-6.7221e-18,-1.5504e-17,1.1249e-17
2.4056e-19,5.8547e-18,-4.5808e-18
-2.4395e-19,1.7347e-18,-1.0842e-18
1.6263e-18,-3.2526e-19,-4.0115e-18
-1.03e-18,-5.6379e-18,3.3085e-18
-1.3553e-18,-4.4452e-18,5.421e-18
6.5052e-19,-1.5043e-18,1.2739e-18
-1.7347e-18,-1.301e-18,3.0358e-18
1.1249e-18,4.3368e-18,0
-5.7683e-19,-5.7192e-18,4.4994e-18
7.0473e-19,4.0658e-19,-1.6263e-18
0.00058549,1.5966e-05,-1.8427e-06
-1.3095e-18,5.0144e-18,-6.7763e-19
-3.3881e-19,1.0842e-19,1.0706e-18
-1.0842e-19,2.06e-18,-4.0658e-19
3.6592e-19,2.06e-18,4.2013e-19
-1.1266e-19,-1.2941e-18,6.4544e-19
4.6147e-05,0.00097521,-7.9035e-06
4.8054e-05,0.0010155,-8.2301e-06
5.421e-19,-1.301e-18,1.3824e-18
1.3553e-19,2.1684e-19,-9.4868e-19
1.6263e-19,2.4937e-18,-2.2768e-18
-0.00047167,0.0030449,-7.1476e-05
-0.00086242,0.0051477,-0.00013896
5.7598e-19,-7.2506e-19,1.8974e-19
7.4539e-20,2.1142e-18,-1.4637e-18
8.1315e-20,2.1684e-18,-1.8431e-18
0.0004122,7.9335e-05,-1.1042e-06
1.3637e-19,-3.2526e-19,-8.9447e-19
-0.00051921,0.0023254,-6.208e-05
-0.0011146,0.0060325,-0.00019319
-0.00028467,0.00074304,-4.0402e-06
-0.00036997,0.0018451,-5.5485e-05
-0.00071582,0.0028287,-6.467e-05
-0.0016134,0.0068543,-0.00016721
-0.0014058,0.0058396,-0.00013756
-0.0027317,0.012856,-0.0003601
-4.1335e-19,-2.1684e-18,3.361e-18
-5.0822e-19,6.2342e-19,1.2333e-18
-0.00042737,0.0012191,-1.1823e-05
-3.8625e-19,2.4259e-18,-6.6407e-19
-0.001498,0.0066981,-0.00017836
-0.00079312,0.0036947,-8.648e-05
-0.00092352,0.0047876,-0.00014844
5.8216e-05,0.001195,-2.2775e-05
1.8974e-19,-2.0227e-18,8.3348e-19
2.5072e-19,1.6941e-18,1.2875e-19
-0.00029981,0.0015326,-4.6521e-05
-0.00072989,0.0032023,-8.2504e-05
-6.4057e-19,8.6279e-18,-3.6439e-18
2.846e-19,1.2824e-18,-1.213e-18
0.0012493,-0.00045504,7.2071e-07
-8.8091e-20,3.0341e-18,-8.8938e-19
-8.555e-20,1.816e-18,-7.3692e-19
6.7763e-21,-6.5052e-19,-5.421e-19
-0.00062494,0.00219,-3.8206e-05
-0.020512,-0.018914,0.014739
-0.00033461,0.0014832,-3.8759e-05
-0.00072752,0.0030127,-7.1868e-05
-0.00026346,0.00080638,-9.4178e-06
-4.4028e-19,-2.6558e-19,1.6125e-18
8.2034e-20,1.3494e-18,-2.3241e-19
3.2389e-19,1.3695e-18,-5.9971e-19
1.0812e-19,-5.0558e-19,1.3304e-18
-0.00046901,0.0020319,-5.2359e-05
-2.4586e-19,2.0241e-18,-7.3646e-19
-5.4747e-19,1.7175e-19,4.8268e-19
-0.00053404,0.0023918,-6.3853e-05
6.7533e-19,-1.4251e-18,-8.8864e-19
2.0148e-19,-4.4336e-18,5.611e-19
-2.0339e-19,4.7004e-19,5.9973e-19
-8.4312e-19,4.3039e-19,2.3149e-18
-0.00035132,0.0020392,-6.8698e-05
-0.00029723,0.00083168,-5.0082e-06
-0.0018182,0.0093133,-0.00028618
-0.00096565,0.0048973,-0.00014903
4.8095e-20,2.3929e-18,-6.0418e-19
-0.00030359,0.0011933,-2.6879e-05
1.4533e-19,-5.4459e-19,2.3914e-19
0.0016155,-0.00069259,-7.821e-06
-0.00029256,0.00089545,-1.0458e-05
8.9238e-19,6.0028e-20,2.0635e-19
-0,0,0
-0,0,0
-0.39866,-0.3786,0.74784
-0.0010399,0.0038608,-7.3405e-05
1.5063e-19,-1.1096e-19,-3.5208e-20
-0,0,0
-0,0,0
-1.998e-19,6.3619e-19,-5.9481e-19
-0.00080057,0.003435,-8.6809e-05
